250 14834
150 17 17
33 65 8
2 5 8
56 58 2
192 32 -1
140 118 2
78 216 19
116 113 5
116 149 2
183 195 10
198 193 20
17 39 6
12 29 10
233 159 14
31 159 -1
33 78 2
13 104 -2
78 194 18
134 226 1
170 131 -1
35 159 8
41 64 8
6 152 -1
250 179 2
133 38 4
85 100 19
155 187 12
122 17 14
204 171 12
177 68 11
62 186 3
71 78 11
196 52 6
11 239 17
88 71 1
70 94 7
94 31 0
165 126 -2
55 85 0
204 97 2
250 80 15
206 76 18
219 173 18
163 49 2
141 81 1
99 250 1
134 211 10
22 102 20
74 53 16
173 14 8
9 201 9
83 137 5
81 35 0
23 34 7
204 13 2
231 67 14
65 222 7
228 65 2
71 203 -1
208 198 0
103 75 4
100 162 20
114 110 8
245 1 11
113 82 13
153 234 16
126 221 19
68 170 4
159 14 0
105 237 16
114 202 2
249 91 9
171 249 7
173 2 7
14 83 9
43 94 8
30 102 5
189 141 4
217 131 5
75 143 7
123 92 0
117 87 4
118 5 7
169 80 4
134 27 14
246 64 6
136 87 1
189 17 7
95 87 3
48 170 15
51 160 8
181 120 3
58 181 6
17 100 3
235 203 15
111 236 18
149 117 2
61 89 -1
136 125 4
220 14 -2
109 215 15
8 219 -1
237 120 17
16 4 17
22 246 13
208 126 19
36 114 13
170 201 8
18 86 20
201 174 5
97 141 10
58 113 17
67 246 18
46 189 16
40 28 18
185 108 1
78 34 19
75 245 9
213 116 18
93 188 15
61 132 0
135 226 0
179 185 7
11 144 18
221 17 10
172 162 -1
147 99 1
94 250 17
168 215 8
97 71 20
103 206 16
74 149 5
203 196 7
112 14 14
126 114 10
204 23 -2
56 171 5
73 170 -2
239 32 10
42 250 -2
115 232 17
228 137 19
76 22 16
70 120 8
2 167 7
65 75 3
142 109 20
243 173 10
191 95 9
47 60 18
75 114 8
43 45 20
91 26 2
160 149 4
127 20 14
42 135 16
84 243 15
164 134 20
168 95 16
122 41 -2
100 103 19
200 172 14
179 155 18
49 17 4
193 112 -2
164 186 -1
184 86 18
8 194 7
12 206 20
5 140 6
212 148 6
218 234 8
80 77 10
182 248 8
51 28 11
146 239 18
243 235 12
136 7 10
30 157 9
217 117 1
129 135 -2
19 117 18
247 7 2
146 43 5
97 44 4
56 173 7
88 167 13
184 248 13
55 137 2
111 178 8
122 106 12
133 40 -1
170 72 7
239 112 6
131 149 8
39 68 8
24 58 8
142 158 0
152 197 8
105 135 17
31 238 1
208 61 11
247 249 1
215 190 16
188 199 5
28 174 20
200 120 16
23 48 2
208 120 -1
93 196 5
25 48 -1
210 130 0
25 127 12
109 183 10
49 208 13
194 61 9
68 26 5
50 40 19
54 100 14
218 214 9
4 219 9
39 10 8
233 145 18
78 11 0
102 209 13
245 62 9
163 58 14
97 182 10
222 29 1
49 91 15
207 84 9
123 219 0
179 205 9
138 208 18
154 148 -1
59 44 12
224 18 11
135 11 3
192 119 7
8 223 -2
160 40 10
210 125 0
65 83 20
90 156 9
221 214 1
139 82 2
128 134 -2
180 91 17
40 114 1
134 108 16
110 134 2
185 169 12
82 66 -1
156 8 3
83 16 11
142 209 2
35 230 14
94 222 2
136 42 14
43 242 -2
2 11 12
143 189 19
123 183 15
33 144 10
84 162 18
207 244 18
133 182 6
189 40 9
150 215 3
170 36 1
233 16 5
160 145 19
45 153 18
78 59 1
195 166 13
224 69 6
22 237 2
180 72 17
50 201 17
242 142 18
133 217 16
236 90 9
143 95 14
75 150 20
150 62 -2
114 68 13
238 204 14
35 90 10
212 71 15
141 194 -1
6 229 5
162 69 17
42 41 4
247 55 0
226 61 5
62 99 8
129 94 5
147 180 2
109 20 11
39 125 15
222 92 16
172 99 3
191 234 4
146 221 6
73 147 4
7 245 -2
23 152 2
145 156 14
190 119 18
19 69 6
193 158 5
51 218 4
43 86 3
95 7 12
235 73 18
103 143 14
63 62 18
125 160 2
86 147 8
169 153 11
223 56 11
17 228 1
249 24 0
49 69 17
246 167 12
170 93 20
58 87 19
230 168 17
213 48 20
183 213 11
202 31 2
89 171 6
104 92 17
2 42 15
107 72 9
160 127 8
73 82 4
203 117 5
155 242 10
35 123 7
210 169 10
232 56 6
55 118 14
226 145 5
41 94 15
70 54 -1
201 246 13
213 250 11
34 109 18
162 137 1
51 245 1
203 83 6
110 76 20
159 201 19
73 29 20
227 241 10
49 39 -1
85 226 15
76 49 13
98 34 8
116 5 6
37 228 13
195 127 7
93 19 12
201 164 1
209 114 7
110 128 18
223 119 17
41 58 -1
98 241 4
140 161 12
172 142 17
48 186 3
235 225 11
53 121 10
245 29 10
73 122 20
165 68 -1
120 19 12
149 171 3
82 190 8
18 83 8
209 24 6
1 185 2
115 35 15
47 168 10
119 49 4
229 95 6
242 238 0
231 193 20
170 117 19
191 48 3
221 6 2
234 63 17
119 3 17
95 93 -2
228 143 6
181 161 15
161 48 1
183 179 10
236 54 7
176 220 3
26 203 15
233 191 10
80 191 1
120 219 5
153 22 1
107 64 11
173 140 2
139 36 10
41 175 3
197 241 15
87 11 11
231 120 20
58 45 13
198 16 3
222 117 5
84 64 0
148 155 11
238 118 14
129 127 11
213 245 9
228 129 16
244 189 -1
225 74 -1
200 71 15
150 41 1
92 16 19
149 153 8
214 199 7
248 8 6
31 69 0
85 15 15
41 53 15
64 172 8
46 97 6
33 225 16
77 146 20
191 239 -1
183 46 -1
159 191 3
35 160 3
40 207 9
124 104 11
160 159 5
39 135 0
18 81 6
230 33 7
84 184 19
40 159 -2
243 174 8
126 132 1
195 101 3
84 77 17
206 246 2
9 109 2
165 112 7
95 247 8
13 163 17
224 104 -1
100 248 8
138 16 16
174 63 9
179 233 16
76 104 0
138 160 9
199 95 1
117 233 13
81 108 0
10 192 2
85 129 18
5 131 7
23 43 -1
151 84 2
89 7 3
138 70 15
203 250 18
99 230 -1
166 7 12
60 214 20
191 158 19
98 62 12
158 168 2
189 203 18
209 179 2
151 135 0
146 130 20
157 82 13
121 180 -1
98 11 5
191 201 1
169 240 11
95 207 15
93 30 4
214 45 7
244 199 -2
187 146 16
40 138 10
86 67 13
213 217 14
15 197 11
41 221 1
217 126 4
94 118 -2
23 13 4
162 47 2
45 48 13
217 150 7
71 197 4
153 173 5
216 33 7
128 73 5
187 137 10
85 83 14
144 179 17
26 193 19
87 8 -1
207 82 15
183 152 -1
12 46 -2
222 59 0
64 67 1
102 151 14
241 162 -1
199 77 -1
160 39 11
79 216 14
116 111 11
231 15 5
149 70 -1
179 208 3
211 138 9
49 146 11
120 22 4
113 237 6
208 100 18
109 82 6
170 158 17
126 117 -1
169 133 14
193 218 12
46 139 13
86 191 1
31 60 9
209 236 0
76 123 16
139 56 0
17 8 0
96 157 -2
159 166 8
58 89 3
206 19 2
76 70 10
50 138 -2
239 69 0
243 107 4
209 93 12
152 219 9
234 138 -1
115 175 13
240 81 2
153 125 4
178 67 17
227 192 3
83 117 5
71 68 -1
132 226 19
151 119 18
138 147 15
71 166 2
243 248 15
213 193 -2
133 160 14
216 83 3
33 114 6
178 142 1
217 59 20
162 235 18
50 218 5
163 63 7
165 23 8
75 40 1
141 6 15
122 170 7
238 186 4
179 74 3
59 47 4
116 109 18
249 39 -1
172 44 6
121 78 5
90 214 11
109 137 -1
157 48 9
237 152 8
114 18 4
215 197 2
121 168 9
83 120 3
59 152 7
151 168 6
192 167 -1
190 152 1
6 7 18
158 150 18
187 39 11
74 44 4
81 70 9
25 58 4
86 137 -2
63 135 8
16 26 17
101 31 12
103 160 13
227 77 -1
40 84 12
55 241 7
56 95 15
242 203 10
215 187 18
156 6 -1
208 134 11
246 125 10
238 7 6
191 27 4
211 230 5
5 40 4
201 54 12
249 17 3
198 231 9
51 22 10
159 66 -2
90 10 13
211 78 1
120 210 2
32 46 13
217 20 17
183 238 12
91 131 15
31 163 19
57 173 0
122 61 -1
211 123 5
54 106 0
89 68 12
238 121 15
23 69 17
99 87 1
34 31 20
35 200 -1
134 241 12
26 31 13
175 103 17
219 182 3
150 143 8
217 191 7
154 106 1
133 143 5
130 30 20
235 112 16
189 63 20
176 164 17
184 100 15
92 192 15
202 57 12
111 140 17
120 46 18
48 184 0
236 130 16
138 204 7
247 58 10
141 195 20
14 188 -1
113 83 15
205 115 12
105 40 0
158 91 3
141 210 9
181 105 16
103 34 0
195 157 20
55 7 0
92 230 -2
231 53 5
138 23 8
80 198 15
192 100 7
175 145 14
181 99 11
158 94 -2
129 221 8
51 42 10
96 47 4
222 82 18
240 219 12
3 46 14
211 205 16
233 219 1
171 151 -1
119 114 2
209 224 14
196 245 18
250 71 8
114 113 5
131 74 9
75 192 9
61 218 17
105 72 15
61 118 3
226 172 5
47 35 19
194 60 6
21 246 12
223 94 5
89 85 -1
154 40 17
82 228 20
243 34 5
36 142 16
60 83 14
91 240 10
179 7 9
202 128 0
201 167 6
198 75 15
171 202 11
42 204 -1
214 169 1
135 215 9
138 233 7
236 189 1
164 43 11
208 236 16
148 210 -1
30 14 6
46 1 6
23 140 5
72 109 19
111 122 3
137 12 14
210 69 18
8 190 10
26 109 15
207 175 3
26 67 -1
167 120 -1
109 66 17
18 95 0
184 223 11
213 57 9
96 234 2
48 241 13
202 83 14
132 185 -2
167 163 10
92 225 11
25 213 6
152 230 6
58 76 12
25 31 8
179 226 18
108 213 13
150 173 12
135 84 8
158 42 -2
9 134 2
187 71 9
123 119 4
102 168 4
147 240 20
220 163 17
91 28 16
72 42 18
84 119 14
11 221 20
179 21 8
149 232 4
39 174 12
136 238 11
42 121 7
230 194 13
139 47 6
70 84 6
50 120 3
212 210 5
78 225 16
189 124 -1
114 83 6
5 27 11
38 244 3
24 250 1
241 164 16
48 95 12
94 14 13
79 148 7
51 99 3
94 1 -1
91 242 1
139 67 19
24 62 16
141 187 12
43 27 7
183 113 14
219 12 17
160 178 14
249 43 14
123 9 -2
144 180 5
171 229 6
57 223 15
207 127 3
147 173 10
178 69 9
17 83 6
72 14 17
233 132 10
92 73 6
81 73 0
172 239 1
188 26 9
30 120 19
10 147 2
90 198 11
98 148 1
63 244 6
155 188 6
73 183 14
141 43 12
3 13 18
69 34 16
70 152 17
13 77 4
75 193 1
136 24 18
129 175 20
217 83 11
158 79 5
20 80 10
215 138 2
209 88 5
117 57 8
118 76 18
234 19 11
230 136 19
69 121 18
71 65 14
241 30 13
126 57 7
100 143 17
78 191 16
145 149 7
63 106 12
186 239 17
161 24 12
51 54 9
142 156 9
194 115 19
35 214 -2
157 7 18
40 128 16
42 206 3
2 197 1
203 195 19
35 243 19
188 49 10
89 227 20
229 141 16
49 210 19
187 96 14
155 14 19
236 199 16
162 27 11
193 121 20
43 116 14
157 47 18
124 21 5
248 65 9
47 231 15
139 25 12
13 221 11
110 181 7
125 243 5
112 76 14
48 147 7
205 130 18
89 222 -2
113 117 0
137 62 8
9 209 13
139 234 9
6 61 0
28 20 17
237 148 1
134 126 2
83 96 16
249 146 6
194 119 16
55 158 2
44 224 4
206 217 -1
136 244 15
134 196 1
67 87 3
2 36 -2
161 164 -2
150 71 0
247 223 13
197 232 1
98 212 18
174 55 7
112 147 2
190 189 15
131 44 3
10 14 15
190 177 15
145 224 14
140 195 4
161 60 1
206 170 6
59 235 12
26 60 9
151 74 14
73 44 11
76 189 12
39 81 8
210 177 16
232 143 4
141 211 11
26 104 10
12 66 16
14 70 1
81 90 15
176 32 5
16 86 1
185 5 17
87 195 8
151 10 1
22 41 8
117 63 12
68 17 17
249 93 1
93 208 10
72 63 20
138 228 16
202 209 15
224 38 -2
136 41 8
163 175 8
123 158 18
243 201 10
133 120 -2
240 218 11
17 21 -2
18 192 0
84 219 9
57 209 3
147 139 -2
31 114 10
162 139 0
163 140 12
204 114 -1
136 188 5
127 119 16
158 167 3
30 212 20
80 226 5
50 66 10
61 179 12
206 128 18
18 234 13
169 22 10
37 245 20
55 134 4
237 131 10
194 245 10
75 225 1
147 152 11
6 154 8
29 1 13
108 250 14
93 32 4
241 147 3
231 200 9
116 158 3
40 219 14
109 161 18
47 174 7
37 249 -1
159 9 3
5 67 -1
92 134 17
161 84 14
199 122 7
13 86 17
2 4 19
186 33 -1
208 238 -2
52 209 2
174 11 11
200 59 20
187 32 1
218 58 -1
224 101 17
9 247 17
186 152 9
100 88 5
198 157 17
164 63 6
85 194 9
163 154 13
64 215 17
87 131 0
84 12 20
24 103 20
153 231 19
206 94 3
148 134 15
39 206 10
83 152 16
194 228 3
1 81 16
142 130 18
65 169 5
117 134 3
132 145 2
100 89 16
92 116 7
238 205 5
240 125 7
119 32 3
199 70 4
82 145 14
223 114 -2
168 127 1
212 180 13
183 205 6
198 32 0
137 249 10
170 19 0
52 89 2
186 114 9
223 179 8
196 105 9
35 5 9
187 88 6
56 45 3
55 171 0
226 165 3
84 41 20
242 47 11
84 225 3
238 10 0
146 200 8
199 7 10
35 191 -2
35 60 18
82 210 3
233 87 14
141 11 8
182 169 12
46 202 2
98 27 19
249 87 7
160 153 15
213 92 12
128 60 16
119 186 9
83 3 4
238 224 7
159 104 2
209 71 14
194 87 2
109 25 4
155 17 19
118 68 20
57 160 8
234 104 -2
245 32 5
38 134 15
166 6 3
7 57 -2
220 115 -1
60 14 6
8 84 10
74 199 11
181 213 1
201 137 4
75 67 -2
62 32 18
102 183 -1
76 87 18
138 38 15
227 57 18
33 211 14
62 218 12
2 163 14
107 125 1
49 230 0
221 54 0
216 193 20
6 175 20
132 211 3
155 104 12
96 31 1
55 204 12
14 27 15
163 210 10
101 201 17
237 28 19
245 154 19
31 178 1
204 90 6
202 96 6
113 43 7
205 168 4
58 192 2
141 245 19
250 238 7
55 73 8
108 56 20
207 143 2
215 164 19
153 148 20
150 134 12
46 208 20
207 144 4
186 101 4
46 53 9
53 164 7
65 165 19
178 16 16
126 194 11
123 179 0
31 189 16
44 29 7
48 239 18
206 67 15
158 82 9
26 217 10
203 41 0
236 181 4
153 184 16
162 175 17
195 37 11
132 69 18
136 218 6
128 160 15
186 248 7
117 22 2
174 111 6
162 8 10
128 175 8
48 97 0
173 50 2
209 122 18
56 208 5
227 48 20
52 141 6
83 122 18
130 237 14
86 31 11
62 170 17
212 38 2
70 139 19
27 210 13
241 250 14
161 126 9
241 79 16
85 66 11
5 8 17
20 105 10
25 150 1
85 96 -2
104 121 17
26 116 16
195 19 17
125 229 17
43 20 -2
139 91 3
94 5 14
124 142 12
202 241 11
224 248 9
242 112 9
247 161 20
112 138 3
26 97 19
146 11 1
94 137 5
69 95 13
237 58 -1
182 178 20
168 185 3
72 203 8
183 153 18
183 8 6
213 154 18
183 140 10
211 101 1
222 250 1
240 39 16
73 112 3
71 79 10
223 188 16
117 155 10
5 109 7
57 26 11
67 83 -2
192 24 12
232 229 8
150 9 4
84 86 0
173 80 20
108 174 15
103 184 0
72 182 15
80 243 6
16 154 6
26 115 5
215 8 1
65 25 2
209 192 6
105 174 16
186 10 1
175 219 13
237 230 9
243 133 11
56 57 4
88 34 18
58 244 0
17 112 -2
112 189 8
102 184 3
79 195 3
78 67 13
144 119 4
134 176 13
73 109 18
154 55 2
92 87 9
1 228 7
152 218 2
223 230 3
206 109 9
92 122 10
160 132 17
247 172 19
52 96 15
28 58 4
118 196 16
57 37 12
227 37 16
151 24 -1
38 174 12
95 162 10
190 248 13
42 202 -2
79 119 11
173 236 4
167 8 2
11 17 15
202 214 14
89 139 2
173 38 9
30 39 14
236 15 2
107 117 13
146 161 18
36 157 10
168 233 15
46 197 15
69 244 3
198 126 5
204 164 0
138 195 3
122 22 19
189 122 15
63 166 18
79 36 20
90 230 3
144 29 14
33 218 17
199 104 5
95 184 15
41 222 5
190 92 16
39 197 4
26 163 14
193 18 6
167 22 5
190 33 16
142 88 18
131 239 6
149 201 17
44 104 9
130 61 6
206 130 0
206 33 0
231 142 4
170 99 12
187 111 19
241 238 14
161 81 3
229 54 4
139 117 4
31 80 0
133 69 -2
97 89 5
77 191 3
151 87 8
122 16 8
244 55 10
171 222 3
231 186 8
40 217 5
152 203 6
177 235 9
114 25 0
41 128 7
214 71 -1
96 245 7
218 248 13
233 172 15
103 117 8
208 217 5
228 135 15
55 109 12
52 47 -2
61 29 -2
170 184 18
9 10 20
6 146 -2
242 62 5
224 117 16
50 202 -1
182 129 14
28 52 6
198 183 19
200 171 6
184 115 -1
204 142 7
157 159 20
22 36 18
94 29 11
78 60 0
70 247 16
4 55 18
69 203 3
215 41 19
220 6 7
74 197 18
217 18 -1
134 125 5
95 26 19
4 174 8
165 248 12
222 61 19
48 41 14
41 115 1
165 219 12
80 125 15
227 132 10
250 248 16
114 80 3
202 122 10
129 14 6
245 85 7
83 226 -2
165 43 18
55 223 16
148 121 7
229 196 8
139 78 -1
106 40 16
138 113 3
217 190 2
219 99 -1
168 249 0
180 30 2
116 60 11
38 181 11
180 77 18
1 152 1
250 175 6
185 245 10
135 234 7
109 200 7
168 80 4
211 90 16
247 146 0
56 20 -2
85 40 -1
30 81 16
181 240 4
77 233 2
179 101 13
199 40 17
155 160 12
106 193 9
173 198 6
138 196 14
63 71 16
150 96 4
206 73 16
43 199 13
67 214 8
198 139 6
116 185 17
106 192 10
40 187 10
198 217 2
228 140 9
122 64 13
108 162 0
177 72 11
141 248 17
27 153 13
230 57 9
211 32 15
150 216 5
3 148 3
41 158 15
136 31 13
115 153 5
211 14 9
218 6 2
25 188 12
217 64 4
184 136 8
175 33 17
171 96 6
13 230 0
225 174 15
47 194 16
140 144 17
224 51 6
106 188 11
49 20 16
90 31 -1
19 105 16
163 118 12
101 139 16
212 245 7
237 98 17
66 248 0
216 132 -2
93 191 10
69 135 14
150 34 11
194 86 3
36 84 20
69 229 16
2 213 5
137 114 3
115 135 10
218 191 3
33 20 7
15 80 6
140 105 8
15 114 2
203 135 12
69 137 3
190 23 14
123 104 0
212 45 17
245 25 11
131 206 15
63 177 6
37 197 7
176 9 12
160 74 4
77 197 8
220 53 0
208 67 17
75 132 8
220 233 19
165 44 2
146 216 10
229 134 18
56 26 10
186 217 11
159 48 8
247 71 13
53 70 -2
162 130 5
68 32 3
139 37 16
49 7 9
172 20 9
232 13 18
148 21 20
85 163 10
206 61 11
9 178 15
118 217 12
96 124 -1
13 22 -1
64 47 -1
22 190 6
31 209 15
156 19 16
37 157 -2
87 138 20
233 57 18
223 50 11
159 232 18
31 191 15
217 233 1
172 220 2
129 48 -2
171 15 10
226 177 17
247 68 -1
241 213 5
144 133 1
100 12 13
137 167 15
149 77 8
90 183 19
232 250 7
135 10 17
184 105 10
175 243 19
86 168 13
149 51 14
233 116 6
195 84 11
19 200 7
191 13 12
238 36 1
206 150 12
207 219 12
38 65 18
179 134 20
93 223 16
168 67 8
103 7 17
93 67 1
101 249 3
232 92 15
1 85 9
98 110 0
213 70 7
175 81 1
77 87 3
127 225 10
95 51 7
228 155 17
151 200 4
218 79 3
200 187 2
33 191 18
143 203 3
13 225 20
122 114 19
209 20 -2
107 157 -2
87 175 -2
230 205 8
195 180 9
220 24 11
62 238 0
176 165 -2
165 190 -2
232 66 3
111 185 16
55 48 16
4 23 -1
14 98 1
89 5 12
100 127 20
201 177 8
50 34 19
190 193 8
33 5 10
8 227 19
173 154 8
182 175 9
79 87 11
208 184 16
28 201 6
217 100 19
171 203 13
249 161 14
34 200 -2
44 138 2
170 222 19
246 2 -2
37 20 18
10 47 15
141 170 11
212 11 -2
199 197 16
229 126 6
233 235 2
30 15 1
15 87 16
91 79 13
79 17 15
58 158 6
85 211 9
78 155 10
190 203 18
89 199 16
47 155 -1
228 192 9
165 25 11
134 113 12
128 3 11
2 182 0
159 118 15
6 56 20
154 88 16
44 203 19
250 46 8
133 9 -2
80 170 16
186 220 18
99 165 12
241 233 3
7 88 -1
126 127 -1
38 172 0
245 236 5
122 3 0
131 110 -2
174 9 11
220 5 16
127 110 4
11 23 20
195 43 10
215 44 6
9 5 14
195 170 -1
60 70 9
122 193 6
225 99 13
170 162 6
228 180 14
143 58 9
147 242 -1
15 218 3
18 19 1
143 145 0
191 9 17
182 230 4
34 99 17
232 239 14
3 187 19
130 23 2
244 178 -2
14 87 2
17 126 -1
114 242 16
237 109 8
94 153 -2
48 229 3
89 221 6
123 57 14
201 73 17
2 80 11
148 132 19
37 185 8
150 187 20
124 54 16
149 159 4
86 10 10
171 119 6
78 162 3
189 78 0
188 63 13
28 147 3
78 14 17
98 187 4
14 239 10
220 197 7
126 238 11
160 244 17
44 79 11
167 228 3
6 212 14
29 166 11
213 11 9
178 62 15
148 78 6
32 80 3
82 211 4
22 218 5
160 204 2
38 211 -1
120 169 10
244 17 -2
218 203 14
221 226 1
167 138 19
126 96 16
242 113 1
171 179 3
121 100 4
72 80 11
33 47 19
247 81 11
64 97 11
64 150 2
34 132 17
66 11 -2
159 133 18
87 74 13
159 120 13
248 175 8
125 195 2
9 170 20
184 38 -1
154 104 19
177 121 19
152 114 19
121 128 16
141 102 10
179 60 18
214 81 12
199 38 11
221 47 19
132 30 -2
232 58 17
3 144 18
173 1 8
193 145 16
29 247 7
32 242 7
122 174 1
186 146 13
152 163 12
202 185 10
77 121 6
146 48 7
228 110 7
235 29 3
144 127 14
197 135 8
23 171 7
25 202 2
29 156 3
19 9 5
25 86 14
179 103 14
236 36 6
142 66 -1
102 57 4
3 191 9
29 229 16
34 67 6
189 142 10
126 45 0
58 151 9
52 222 10
85 81 11
148 173 1
44 35 10
39 144 15
101 214 10
75 242 11
105 175 15
16 214 16
9 157 6
168 122 8
218 184 14
60 81 12
208 99 11
46 108 4
67 27 14
119 141 10
68 116 2
241 59 9
163 136 17
134 73 15
74 192 13
41 166 20
140 101 4
101 64 6
149 151 18
175 174 2
239 83 -1
15 167 1
45 40 19
124 137 9
78 166 12
190 250 14
219 25 13
170 55 10
155 30 0
242 161 7
3 116 -2
18 70 -2
24 39 4
184 196 10
80 109 18
31 122 19
59 115 15
115 92 18
168 119 11
7 122 0
91 184 6
245 18 4
3 135 11
239 23 9
16 146 5
166 155 18
44 21 20
151 238 11
101 240 20
191 7 1
146 134 12
52 175 10
59 7 14
60 66 -2
88 89 14
87 4 0
231 202 0
76 113 9
176 184 0
103 60 -1
134 185 6
103 121 15
133 157 15
229 41 -2
47 190 2
18 152 6
95 241 13
123 94 5
178 25 19
80 94 19
115 42 17
16 205 15
68 5 5
188 116 5
244 200 17
195 249 7
34 87 7
144 17 13
91 168 1
39 186 1
171 207 20
204 110 14
153 120 10
190 232 7
24 210 1
171 224 20
219 124 16
199 130 17
69 124 15
73 225 0
184 25 5
23 169 7
233 34 13
232 119 18
146 68 11
215 86 16
91 248 11
212 202 10
153 100 6
38 71 6
148 205 4
48 237 16
208 132 15
80 70 16
67 167 8
66 61 1
146 47 1
203 249 11
227 33 13
236 142 16
240 55 19
143 15 20
221 14 1
115 132 14
51 204 5
158 34 10
12 67 20
121 44 -1
73 171 -1
189 149 -2
22 72 18
235 154 18
133 54 2
9 34 1
58 249 16
6 209 18
14 164 0
12 149 4
102 173 12
152 194 16
5 3 9
238 158 15
52 62 3
66 221 9
193 32 16
169 83 7
228 118 2
95 32 0
126 69 0
160 113 8
19 138 17
126 222 5
75 59 12
15 91 13
36 44 20
247 136 9
25 108 2
96 131 3
40 76 6
195 176 14
42 132 2
159 36 -1
81 5 10
27 184 12
13 47 14
195 16 6
191 106 5
107 166 7
156 232 2
216 15 19
95 189 20
24 206 20
104 69 8
199 24 1
8 175 14
151 79 12
60 10 6
156 63 0
85 11 12
161 171 10
162 38 1
179 217 19
126 190 14
211 165 12
239 173 17
201 198 8
3 147 19
227 128 9
94 122 6
128 7 15
68 166 12
173 71 13
143 32 6
23 159 11
233 192 16
161 231 2
151 176 2
11 57 8
203 158 -1
50 22 9
200 79 5
205 218 9
99 199 15
6 98 -1
242 201 -2
76 136 3
26 215 20
153 248 0
165 232 15
75 181 -1
85 233 13
117 158 19
165 170 16
203 80 13
81 41 2
16 208 8
47 198 8
219 192 14
15 81 -2
82 77 2
196 74 19
228 130 20
175 71 16
85 231 12
76 16 4
132 187 4
99 159 6
47 245 11
154 200 3
10 233 -2
163 110 12
196 151 7
194 42 19
39 232 -1
10 16 2
184 87 9
233 156 0
222 200 19
99 104 5
174 114 16
159 1 17
205 89 4
172 204 -1
114 90 0
2 47 5
215 206 14
107 173 13
110 179 19
54 6 16
156 155 17
101 181 14
238 184 8
65 151 18
242 138 -1
145 194 9
162 184 6
2 9 10
220 138 1
96 8 19
241 5 4
147 60 2
2 232 12
93 234 18
176 114 -2
180 89 3
149 139 2
170 239 18
4 93 15
68 113 2
121 169 14
121 225 4
109 159 9
235 22 18
189 245 8
156 197 0
123 24 9
193 195 19
232 206 18
141 206 12
44 151 7
242 156 12
132 210 -2
114 94 3
163 156 18
99 107 7
66 62 5
152 144 17
138 213 7
92 210 19
23 44 -1
248 236 13
33 98 15
112 220 10
79 180 7
46 20 -2
12 160 20
182 117 17
170 57 10
184 167 4
167 81 8
101 7 9
166 181 11
233 141 4
190 230 2
20 231 -2
132 91 15
36 47 -1
73 111 16
63 50 1
169 79 1
239 157 -2
223 72 19
83 95 3
120 42 19
50 8 12
23 158 10
129 136 2
224 94 4
242 212 1
51 72 18
201 163 -2
170 7 0
159 226 16
167 3 20
83 232 20
92 217 16
142 64 17
188 137 4
172 243 17
157 27 14
215 52 19
14 206 4
230 2 14
25 2 14
90 110 18
170 167 16
141 224 3
206 117 -2
11 79 0
206 78 1
170 242 10
224 142 8
214 104 16
232 172 12
224 239 8
155 13 11
191 54 -1
155 202 12
46 174 19
23 116 -2
110 85 13
202 11 18
223 7 4
178 198 6
152 182 14
178 3 11
115 231 19
2 196 4
106 79 19
202 203 1
198 136 12
101 141 15
206 159 4
52 228 9
213 223 -2
90 11 -1
102 185 2
4 213 15
88 199 4
91 176 9
39 13 12
76 205 0
121 167 0
191 89 16
76 204 7
180 197 12
208 165 9
176 90 14
212 188 19
67 250 16
43 93 3
106 26 14
244 206 3
15 199 9
152 84 4
224 88 13
84 19 16
2 203 13
79 42 18
124 123 20
147 47 11
231 41 0
57 191 4
60 168 12
193 8 16
68 214 12
90 113 15
99 55 20
66 224 7
225 233 16
110 146 2
150 33 10
63 10 8
109 136 7
69 147 -2
11 96 5
190 64 4
100 165 1
53 86 5
22 69 11
141 236 17
207 167 17
131 101 13
8 196 2
231 51 18
10 183 19
33 25 -2
96 247 8
246 238 8
190 96 13
73 198 8
91 201 9
193 173 2
12 153 13
204 237 12
175 139 6
105 102 -2
110 188 10
115 110 12
220 103 5
196 247 2
84 50 14
4 57 12
93 169 2
111 216 -2
166 27 18
149 5 7
109 94 6
145 189 1
110 120 9
89 115 3
233 169 11
213 77 15
166 211 16
84 230 6
222 119 13
180 194 0
93 164 8
240 77 1
163 229 10
127 250 2
63 139 15
177 219 13
244 52 8
63 219 17
45 229 13
28 194 17
108 8 16
246 146 -2
192 158 20
134 77 12
227 187 5
174 116 5
2 111 12
226 9 13
72 94 8
111 188 15
226 21 2
113 221 10
115 156 2
24 27 5
6 215 5
48 158 -1
20 96 17
107 4 0
250 87 15
18 87 0
16 24 11
173 75 4
227 18 18
185 243 3
180 237 10
66 42 9
222 85 -2
245 217 20
20 249 -1
211 56 1
89 57 18
199 169 3
20 232 16
227 119 16
165 196 5
28 230 20
3 155 9
160 219 13
112 200 20
205 9 0
18 122 4
162 85 0
114 30 7
207 62 0
153 44 10
156 208 12
169 219 0
200 220 10
174 171 14
225 210 1
159 154 20
64 129 19
39 126 -2
80 85 18
223 180 -1
6 192 16
111 163 2
138 64 -1
171 168 3
124 154 6
35 116 17
89 67 6
240 145 0
203 223 13
212 213 8
10 104 10
240 143 11
82 34 11
80 184 9
107 245 7
174 33 4
93 150 7
7 80 2
81 96 -1
35 128 6
166 12 20
140 225 16
10 117 -1
165 247 11
205 139 -1
197 122 6
77 237 7
126 102 13
242 93 1
55 207 13
99 214 19
242 194 15
84 105 2
78 236 0
145 243 7
