5000 15000
46 1343 -6
4356 3358 9
2979 3311 -19
1309 899 12
2473 4615 -19
3266 4959 17
2832 4099 18
267 2422 -7
4790 3846 9
4657 1215 17
681 2718 -7
1434 4127 -20
4260 3635 17
2235 641 11
1543 2905 -4
2390 3690 13
3119 3657 10
2816 294 5
489 4147 -9
4457 3718 17
355 4609 11
1037 3245 12
3251 1545 -17
1501 1943 20
2253 2501 -13
3679 2336 16
192 377 5
3137 310 3
1502 4638 -7
35 2173 20
3263 1227 2
1977 1348 16
2445 2255 -8
1292 2964 9
4280 1535 9
2428 3524 -13
126 3715 6
1927 742 17
4924 2647 -10
2506 3265 2
1530 1444 8
3536 2866 -11
249 4609 -6
4543 4376 -17
2846 3281 -4
49 4226 -6
428 2126 6
528 3076 5
3539 943 -1
2391 3280 -9
4055 1972 6
1588 2883 20
1923 95 3
1692 2309 0
2686 4595 -20
1220 3199 9
3349 4177 12
4446 1992 12
1164 3911 18
3653 3580 7
1467 3094 -4
1208 760 0
4387 1182 -2
3033 1798 -8
2924 4933 -8
3634 946 14
1096 2387 -20
4943 794 -16
1856 3286 -5
2740 4896 0
1214 504 -3
4870 440 -14
1769 1747 -17
3499 3004 5
1699 3846 15
3187 4101 -6
2557 4698 -7
2224 4138 6
3154 144 6
4123 631 17
2648 4420 11
3045 1204 -1
2082 4483 -19
3162 1921 -13
2759 4030 4
4538 4663 -18
2503 2031 4
604 1507 15
2522 2016 19
3781 1933 -6
1665 305 -13
1237 3924 17
2783 1091 -9
3345 1459 -9
1389 947 12
505 1265 -12
4411 1858 17
89 4406 -18
3390 1793 9
3273 1240 -3
4078 2252 11
3092 3368 -11
3424 3280 17
3794 3027 -12
3507 915 -20
2587 1215 11
4921 2253 17
272 3466 9
4677 100 -11
41 4867 17
3401 364 -17
3022 4356 -12
3834 3196 3
995 2168 -12
2366 4416 6
2177 458 -3
1489 975 -16
2035 4925 5
2536 2037 -9
1311 3359 15
4448 636 19
2817 3311 12
299 656 9
1563 4011 -10
1429 4596 16
3461 7 -11
3172 546 -13
3556 3380 -7
4686 1833 -14
1936 1700 -9
3103 375 4
2968 3375 -9
3024 253 14
4904 23 1
2459 3876 18
4692 136 10
4883 4073 6
2323 317 0
4146 2657 -3
3131 4096 13
4148 3739 -2
1459 2977 -9
2494 3135 10
3625 3939 19
4329 1567 -1
2094 4423 9
4732 4187 5
4623 3824 -2
1551 2860 -15
1525 2385 -20
517 3578 -4
4455 3487 -6
1234 1948 8
2624 447 -15
4033 3535 0
3691 4439 0
3798 1369 -20
3137 2830 -12
1283 4849 16
2 3121 18
1524 1861 15
2408 4362 20
4156 4490 -5
4228 451 -20
4183 4661 -9
1931 2443 7
843 577 -14
2691 3023 4
4598 1648 10
2465 2864 6
2683 1075 -10
1617 2760 9
4745 1785 -5
3642 187 -6
835 3700 -13
2127 1173 -9
1938 3045 0
3348 873 19
2550 3647 -7
3414 2197 16
2644 4684 -15
1258 4149 7
1004 3844 1
4575 960 -19
969 4392 3
97 3399 10
2388 1723 -17
892 3532 14
2970 1126 8
516 2135 -19
4677 2528 15
3459 2079 9
1874 4703 -18
3811 420 1
50 804 11
2316 1438 18
2180 1318 -15
2768 203 19
1253 3645 19
3837 3482 8
3683 4888 -18
4375 1813 -2
1418 1742 19
3152 3587 -17
4298 4670 3
2246 929 -11
459 409 9
3511 878 -9
3067 3553 5
663 704 18
2985 3861 1
2274 672 1
1967 4826 -12
1898 1799 -20
2728 2064 -1
2592 4099 -3
4422 4790 2
3348 1346 9
906 4185 5
2323 991 3
2356 1790 5
2731 4664 -12
3863 2088 10
739 1353 -15
3625 1692 10
2106 2782 20
2243 3905 -8
1945 2194 -10
2683 1788 12
2901 105 8
1960 1981 -13
4366 2066 -12
735 1940 -14
3818 2882 -3
1130 1124 -8
4984 3020 12
2994 362 13
4434 4163 -20
367 1496 18
3356 1862 15
4447 1597 11
1180 4864 -7
774 2467 15
4611 3620 -17
3639 30 -20
2167 2017 -4
4780 2674 8
139 81 1
2849 966 20
430 3923 -4
1187 4915 9
1862 4548 20
652 251 -19
3775 4261 -3
647 1910 -11
1519 328 19
168 687 -20
703 2922 -4
668 1181 10
2644 4080 18
1852 627 14
793 2096 7
703 996 18
3131 2461 20
40 577 8
3742 1690 -10
891 609 11
1935 4759 -1
2302 4693 -13
2960 1835 10
4900 2469 16
2414 2519 10
1215 1157 -2
574 4359 -9
1331 4541 -14
4442 912 18
4311 4868 -18
1686 3786 5
1226 4143 4
1974 584 -3
358 1859 -18
4044 3779 9
1158 2215 20
3477 3534 -14
3578 977 -10
1709 4672 13
3195 4118 1
656 4739 18
580 414 0
3342 1039 12
1889 2662 11
2146 4021 -5
3349 3090 -9
2853 4365 -20
1710 3593 -9
3024 3205 0
1349 3202 -6
4240 1622 8
4330 1939 7
4250 3220 -20
3540 2682 12
942 2149 4
2972 1526 4
4499 4123 -19
997 1331 3
4675 4916 9
2922 1554 19
2482 386 2
4392 270 1
2548 495 20
4197 3622 17
1354 476 11
2467 297 -2
2661 3893 12
1346 775 1
3617 1683 -15
357 347 -6
4255 4582 -18
559 267 -6
3480 3876 14
4636 3842 -1
1056 3371 -16
673 2426 -15
440 241 0
975 2665 -17
1638 1091 -3
2584 4887 19
4747 4214 -13
803 18 -19
1629 297 10
688 251 12
2056 3752 7
4673 1881 -8
4093 2765 4
3935 2442 19
2667 157 -10
4698 298 -14
1223 185 -19
3832 1837 -1
468 4034 -4
3184 3436 -17
4387 4409 0
2114 1802 -3
4875 2016 20
1058 4389 1
3672 1853 7
4895 4201 1
4522 2688 15
4721 1181 19
1415 4447 16
2812 1355 -15
2186 2495 -6
948 3609 16
2685 4068 11
1805 2738 -3
779 2098 -17
1796 4338 4
4208 4019 -11
3928 4597 -3
4223 619 -2
3972 4671 -4
1665 2954 -5
1787 3804 6
1894 2588 -5
832 2664 11
289 724 9
1631 1948 -11
4084 4396 18
1895 349 3
1553 2740 18
3185 2980 2
602 3299 8
2136 2469 5
4530 784 17
3073 1082 18
2998 3967 11
1864 1759 20
1818 3369 8
3576 463 14
923 747 -14
638 3894 -13
2971 1824 -6
2789 4006 -8
126 1151 -20
1084 1766 -7
3916 4567 6
2148 2000 12
595 1695 9
3976 2162 19
1997 652 17
3695 3108 -8
1412 2097 14
4754 2788 17
3607 4490 12
995 4621 3
320 90 10
598 4519 17
1044 2811 -9
4022 44 20
4702 464 11
1115 848 16
2784 982 -1
3414 2792 -16
2716 1641 -6
4917 2534 -11
2676 1797 6
1190 1191 13
294 2950 12
875 1023 -18
4931 1866 -7
4643 4432 -13
365 572 7
2812 1531 1
4278 3975 -6
1982 545 7
692 2073 8
3103 3540 -9
363 1891 6
2035 2518 -17
3010 4170 -13
2168 1364 0
2494 4326 7
4567 319 -15
2875 1180 6
2636 506 -18
98 4893 8
160 1072 8
3341 4963 12
3497 3330 -20
4949 3340 20
4813 1632 -13
3411 1754 -13
4509 2840 -6
1325 3755 -3
4703 1476 -9
3575 3165 19
2600 2518 -17
1300 1079 -7
1323 1086 13
3406 864 18
4855 159 -12
1122 4794 -15
3223 2516 15
4565 291 -8
4670 877 -5
3019 2415 1
137 3662 19
4157 4253 2
2942 3691 8
2387 2100 20
306 4943 11
3027 1063 1
2616 875 -2
2621 4609 -15
3562 4329 -1
806 524 18
568 4651 10
2074 2567 7
1335 3854 -16
1682 3257 -3
1973 4502 -10
1950 1074 -14
2937 2091 -20
1632 4505 5
2400 1684 15
552 1822 -20
1319 669 -2
2110 3505 -19
4590 1758 -13
3540 1409 13
2770 3241 17
3780 1731 12
1506 5000 -4
4620 3548 -14
1519 4480 -15
3952 794 -3
1554 4047 -20
3325 3940 15
2170 510 -4
4172 13 6
4403 139 -20
2784 4698 2
1626 3238 4
1797 1368 -6
2711 4746 -18
841 434 -5
1007 3509 -17
1366 3037 11
2620 328 7
1046 3465 -3
2139 3414 -2
1392 5000 8
2862 3462 9
1860 72 -19
3033 3214 10
3053 4012 15
1745 932 15
3173 2155 6
434 843 9
2789 1038 11
446 2506 1
4448 264 16
2289 224 13
2687 3468 -12
1062 2059 4
3554 4739 -19
4726 995 -15
2217 2036 -17
2059 3738 -3
1212 1774 -2
2661 559 15
2728 265 -18
3598 2179 14
539 3473 -13
2488 4565 1
879 945 -3
1734 4658 15
3219 4172 7
159 959 -10
652 4170 14
1121 2740 3
910 4452 -8
2735 3567 -10
1459 4816 -10
1890 4129 -17
4431 3787 -6
4536 3983 3
2732 249 -6
4233 930 7
3574 3944 9
3813 2228 14
3659 4530 -10
666 427 2
2504 2642 -4
277 3477 13
2681 4094 20
4921 3220 4
4227 1454 4
1488 170 -7
2885 1662 7
1925 4771 16
1480 722 -1
785 3865 6
3088 514 -5
4166 2886 -4
1160 1823 13
3645 354 7
2002 603 18
3298 2790 -3
2322 2383 17
3051 4468 4
843 3555 -1
1471 2505 19
4454 3741 -20
4327 1054 3
22 991 1
157 1830 12
3803 3907 7
4381 3511 1
931 4723 3
2026 901 8
2509 2845 18
181 1109 11
4909 1445 -3
3152 2214 -1
1539 1101 -20
2923 2018 20
3120 3174 -15
2945 4338 15
3109 3638 8
2018 4578 14
551 3586 -12
4236 1537 -15
4593 2179 -14
773 1790 5
2432 4506 -17
4072 3414 -2
760 4849 -13
2365 3326 -18
1133 1909 4
3208 1017 13
839 2733 -3
3284 1930 12
3401 4611 -16
3879 4412 -15
2902 2971 -12
2652 4195 2
3436 2910 -10
769 3099 -20
507 4979 14
2226 1362 11
3744 1833 1
2292 1362 3
3333 3395 -7
3196 3595 -4
2621 4169 10
1472 4356 3
966 211 -5
2700 3472 -7
1850 3387 3
2781 2008 19
3683 1510 -5
3194 2790 -11
1916 1636 10
3978 2197 11
3607 2528 -15
4213 2367 -2
1937 4595 0
2805 489 13
1471 601 9
2422 1815 -16
1078 2579 -20
330 2468 16
3527 2102 19
2959 4667 1
4945 2848 1
2202 3539 -18
1147 312 18
4196 3495 17
2489 4041 -12
2416 3202 0
3529 126 -12
1126 4854 -13
2096 2296 -20
2639 675 -2
4492 1133 6
3424 21 8
306 1426 7
273 4349 18
1980 48 18
4300 4340 -4
2507 1686 -13
4921 4841 -15
2422 2096 10
549 491 3
4331 1938 -15
4498 2003 -9
2588 3594 -5
4993 3181 20
4290 176 -12
2538 629 12
3445 2995 -16
269 2569 -20
4773 4183 12
178 1367 -16
2410 2416 -17
298 4188 5
1952 4099 0
4210 3811 -15
1477 1125 -8
3409 2348 -12
3584 1466 11
2051 1658 -5
1821 4025 -12
3132 1546 -17
4924 1854 -14
4936 3254 -20
3771 2848 -9
1510 2063 5
2885 4930 -19
3457 3164 16
4691 4100 7
309 470 15
4404 1983 18
1943 1654 -18
1529 1357 -15
4370 3698 -17
2633 1636 10
2237 1512 15
4652 30 12
4410 4491 4
896 2452 20
980 3759 6
453 4673 -18
3310 578 -13
1674 2501 -20
1315 3843 7
1767 3912 -9
4043 4031 -17
2539 1135 -5
2747 3178 6
2753 3442 -3
2721 2426 -1
3503 4856 17
3461 1278 -12
1453 3024 -7
4196 1090 18
662 489 -1
2797 1723 -18
1882 4483 -10
4807 505 7
4331 219 7
3404 3944 14
3132 3605 15
3711 2479 13
1662 3946 -18
3514 3757 16
644 3518 -13
4595 4546 -13
4617 4840 -9
4269 2798 7
3499 661 13
980 1344 -20
2041 2082 7
4434 2552 -5
184 2357 -10
4360 2876 -2
3658 84 2
2268 4161 7
586 711 10
2911 1360 8
169 3291 8
327 4049 -14
1014 1387 -4
780 4344 19
1782 2769 17
3425 3250 13
964 4694 -17
1529 144 -8
1152 3677 2
3258 4451 -2
530 3809 5
3551 3473 -20
238 4112 -5
2224 4131 4
1812 1746 18
139 4085 -4
3369 2531 4
2687 427 10
2154 1217 -10
4097 3493 -11
4074 2062 -11
4907 3222 -8
3418 1068 -3
4995 3737 3
4316 4416 4
4722 3508 14
4107 2032 7
34 4101 12
2698 1722 -15
4305 2800 6
3202 2513 2
1869 1141 16
3960 1363 9
3848 4971 -13
2074 1314 0
3494 2102 -8
2181 4303 -18
1485 1920 -3
1580 1691 19
4029 3732 8
2796 2930 -20
76 4768 9
2283 4703 5
1942 1719 -7
3458 203 -1
2213 4695 18
4256 4921 -1
333 2468 17
1167 4580 15
1098 470 -5
290 105 -17
798 3784 8
3472 1705 0
3642 4416 4
1168 1510 13
396 1511 -4
3492 4203 -16
2313 1164 3
2974 1419 -16
603 627 -9
2700 4268 -10
2334 1763 1
530 1067 -16
1011 237 11
618 2690 -6
2483 4508 -19
748 2237 -9
3322 2495 -19
1197 2 -2
4531 1329 -8
1133 388 13
585 2099 -11
4398 2715 -11
2670 4909 5
2930 4971 -15
2677 1211 18
4298 3086 3
4687 2967 19
4410 4964 3
1222 918 -18
1675 530 14
1460 1969 -11
3734 4070 -3
863 4527 12
1655 1540 13
536 1066 -15
1531 95 -18
4971 601 8
3054 2946 6
1179 63 -16
3180 3764 -4
1930 4012 8
35 3684 -8
3664 1473 -4
800 3347 0
1552 392 1
2884 2178 -14
4750 1492 11
4431 4883 -11
2278 3670 8
603 32 17
1184 150 -8
4449 4950 13
4873 1163 6
3217 3184 -13
347 4018 -12
3963 3416 -16
317 2368 5
3760 506 17
1577 587 18
2639 4573 -8
1560 2180 4
2202 4335 10
771 848 -2
2876 3232 -5
2403 935 -8
1561 1537 -6
2471 4160 14
113 3386 2
2193 998 10
758 420 8
3127 4603 1
4848 2486 -15
4895 3680 -15
4764 1844 15
4814 2671 17
4306 1277 7
2958 886 9
3249 1180 18
1663 4700 9
1881 1684 12
586 3092 -9
335 2543 -1
914 3031 -19
2799 4499 3
1162 1498 -2
4149 1920 -3
2844 1318 8
1215 4491 -20
4579 2949 -12
1709 364 5
4855 515 0
1629 4996 -19
4564 2452 17
3978 1241 8
4628 4904 -13
3594 2855 -4
955 2226 -3
4467 371 -2
2666 1272 -8
3366 4092 -4
51 1220 1
221 4252 20
909 4590 -12
3827 3306 -15
1399 1226 -6
2694 3122 -20
616 2886 10
3714 66 -2
565 206 13
4717 2989 -12
203 782 17
2895 1096 -15
4792 171 -9
60 3574 -7
1983 1168 -12
3660 3538 -5
64 3957 -1
3305 3571 -6
144 694 -15
3513 2720 11
4211 4786 11
3367 2068 4
1942 3173 6
3182 3834 2
1314 2380 -12
595 2280 10
905 4782 16
1243 4094 -9
3982 1596 18
2060 3559 15
1487 220 -13
4974 2424 -19
777 2633 0
2761 856 -12
4571 1473 -13
3078 1500 2
3722 2042 5
173 144 -17
4621 3692 -4
4442 3748 10
3931 2234 17
4282 1825 -7
1731 868 14
1161 2048 -14
2540 116 -12
91 1643 -11
3653 4008 -1
3968 3215 8
4655 1247 17
2643 4945 -10
919 4184 20
2864 97 2
658 3793 -4
2934 2193 -10
2129 937 -4
1678 2620 -3
4603 264 -15
2916 1993 -14
434 2597 9
2033 3918 1
3939 2927 10
1840 1182 20
2134 1881 -14
2761 4094 8
920 2359 -7
3688 297 -15
1293 2441 -19
4843 3551 4
2151 2852 -16
1662 3534 -7
1508 1081 20
1945 449 15
4480 4450 2
21 4143 -15
3145 1183 18
3189 3653 -11
3406 1270 -8
1095 2744 -18
2297 3829 6
609 3119 16
140 4143 -10
3392 2402 -4
686 3044 16
3256 3181 3
3622 851 20
647 1115 0
2102 3920 2
94 2148 6
4958 1159 17
4128 1654 -2
3420 3066 -16
178 2044 -18
4245 3902 3
1696 3912 12
1378 1038 17
4244 2002 -3
146 1607 16
2656 3960 -10
3401 1789 5
2851 2356 -18
3495 3283 -15
2502 2605 -4
3537 3567 -11
2902 3875 -5
3553 2279 6
1676 3887 -20
4467 4297 -10
3183 1741 19
2633 806 0
3231 2282 -2
4972 4625 -17
159 2750 20
2409 810 -3
1852 435 5
1166 2117 18
226 1695 -1
3726 88 -5
1288 3288 0
2705 2560 6
3404 2042 -14
4462 1037 -8
1299 2274 18
473 487 14
3281 4700 15
2488 2932 11
870 3275 5
2682 3426 -1
1484 4477 0
952 4846 -6
2477 4305 14
3746 2863 -13
1725 814 -19
3956 447 10
3320 4460 -16
4083 4855 -13
3864 4822 5
4739 2769 -5
2906 3676 -15
3626 4492 -7
4641 2953 -12
4999 3156 15
1879 632 14
4092 4255 9
20 445 5
769 4297 -13
2713 3419 -5
3502 1338 -12
3701 3993 -19
18 4288 -11
4095 3514 -9
2388 582 -2
4118 3439 6
2284 1286 -15
4325 3877 -12
4978 2386 1
887 2309 7
4256 3048 10
711 3651 18
4088 4788 8
445 3860 9
368 1954 13
44 514 -7
2081 3000 -8
3000 4809 -18
2366 1914 9
2968 3588 -2
4285 2823 4
886 3858 -14
316 4922 7
1577 4842 18
1451 4919 -9
2546 17 -13
2339 1250 -7
1958 3460 -12
1780 4769 11
4847 2641 10
2768 4494 -10
3409 1630 -16
2350 2950 20
2333 3193 0
1932 2294 6
4888 4651 6
3301 4582 18
483 4555 -14
342 4701 7
2098 1816 -8
2398 4409 -13
426 2075 6
4368 2824 -3
2541 4948 14
4035 3999 11
1380 3329 -20
2438 718 2
2255 4217 -2
993 1577 -15
658 4428 19
3578 3378 11
2943 3784 18
2792 2309 -9
1396 3331 -11
2990 3655 -18
780 426 8
2593 3893 9
4242 795 -3
927 2651 16
1053 4159 14
807 494 14
1152 731 4
239 733 -2
1339 2308 -14
4142 1547 17
219 2244 5
4843 4567 -3
4142 801 15
334 2318 -13
1023 4741 -8
564 1251 14
2967 2511 -1
1540 1662 -14
3513 1408 -14
1457 2421 -20
4863 1394 15
3689 4134 10
2232 3057 -16
1778 4694 17
4235 4134 16
2905 4867 15
1258 2022 -20
4838 4350 -13
3342 4818 -10
4560 3307 -10
1192 4471 16
3931 789 18
123 585 3
4109 3674 8
4350 2392 -7
2532 4991 1
2098 1397 20
2567 3730 9
2199 1921 18
4373 1994 -6
3432 141 -12
3261 3264 -16
1700 833 16
3337 114 9
1254 1734 -19
4072 4215 -9
1219 4422 -20
3288 358 18
890 4120 15
2094 1281 -19
18 861 8
3876 4165 11
161 3942 4
3676 4153 -5
2695 875 -5
1963 2336 -2
3705 3575 6
2016 2532 -8
3837 4679 13
1315 4001 14
326 2331 -18
1751 1646 18
1212 614 1
543 2674 -2
1960 2112 5
2270 3974 7
515 547 16
4844 199 17
3512 3607 5
2875 3406 -7
3819 2873 20
2062 4669 13
428 3971 5
4224 3184 2
2399 613 -19
3817 542 5
1455 3793 11
139 1509 14
1610 1522 -16
2806 954 15
2420 3542 0
3413 931 -20
4056 822 10
2279 2464 -12
3439 3632 1
3049 2129 17
3180 478 9
33 581 18
4526 116 2
3428 1991 8
379 2267 20
3002 4392 16
1918 1776 0
4125 2010 13
4296 1586 2
4252 2868 0
3969 1051 -14
3051 1827 19
936 4209 -3
1351 356 -1
3577 2973 -5
1318 4020 -4
234 2357 10
2853 3418 13
3954 941 13
3484 3264 20
2221 4064 -12
2335 1765 0
2251 3645 -6
556 694 -7
668 3684 -4
782 1139 9
1496 4860 15
485 4657 -16
849 273 -17
4481 2662 8
2170 3169 19
2760 3846 7
4288 2286 -2
4669 3105 14
1766 2048 7
1866 905 3
2970 1847 -20
4959 223 -12
4214 3400 3
3534 213 7
1210 2226 -17
406 3400 -3
4957 4300 -20
402 598 -7
4217 3644 3
4612 4200 -17
3548 1433 19
698 1509 12
4941 4366 12
4236 756 -11
597 1586 -13
80 4521 16
2467 808 2
3873 826 -3
3678 392 15
1465 4670 3
1428 455 -2
4305 4154 -13
186 3516 16
4466 4080 10
1820 3051 2
1106 2821 -20
3811 4231 -14
121 2992 8
3399 4472 -17
891 208 17
1763 3670 13
2331 1475 -4
1247 2219 10
2374 4737 -19
4790 2000 -16
4696 3536 -16
3168 3998 -3
2608 1086 4
3358 2149 3
1127 1759 -17
3921 2953 -19
2965 930 -15
2970 2852 -18
3753 246 -8
4524 2674 8
741 3799 -18
871 4233 -8
3901 4356 -5
626 2413 5
4973 2151 4
4690 3996 15
3035 2494 10
3549 602 17
1560 1660 -10
4947 140 9
1449 2672 -5
1940 4930 4
2781 2670 17
3824 3483 20
344 3469 -17
4885 34 19
3258 233 9
1716 2275 -10
4827 2184 7
637 3379 -13
2655 83 11
1134 3626 -4
3032 3563 18
2258 1704 18
3323 2704 -1
4916 2662 -20
1621 580 -19
1009 4869 7
954 4680 15
2485 4692 0
2892 2412 2
1223 3594 -6
138 1221 8
4338 4541 15
4590 4812 11
4175 4113 1
3438 2235 -19
2120 3995 17
3954 42 15
1933 4602 -18
466 3968 -19
3606 85 19
2924 1425 -17
3952 4040 -2
2158 4196 18
785 3100 8
3649 1094 12
94 4179 -16
4819 1195 8
4522 526 -18
3514 397 3
766 4241 15
2714 3831 -18
4207 4409 -1
3951 3545 5
3350 2085 -10
2195 4336 -6
4392 1366 -2
2209 724 3
4012 3767 8
297 575 -11
1812 105 -3
3848 2040 -12
4021 1931 -11
3159 1567 -5
4114 4527 6
1097 305 -10
4411 2484 -15
1130 880 8
3905 1409 -2
4683 4190 4
1296 3471 -6
4855 2952 8
163 4937 -14
3546 4641 2
438 4024 -1
540 1448 -19
4798 4076 5
1148 1450 9
2469 4602 -16
2625 4962 19
1551 4689 5
1739 1118 7
1867 1204 5
326 3747 11
3821 982 18
88 3772 7
3516 3379 0
3958 4614 1
3078 1461 15
3209 4089 16
2596 369 -16
2102 3795 8
2504 1987 -10
2793 3316 -14
1822 451 1
391 270 7
2404 4450 -7
3830 3011 -9
2267 301 -11
2780 4541 -20
2834 3656 13
1710 4643 16
3718 3892 4
3444 2826 -6
4507 3435 -15
1453 1382 -15
652 4525 9
4265 1724 -4
2331 4525 -6
3321 3586 18
1123 1580 14
3956 4239 -20
3756 467 12
2206 3800 1
2766 2 -11
2726 1992 15
3761 4608 8
601 692 11
3790 1624 -6
4759 694 -4
1725 2135 2
28 420 -1
154 4119 -17
3888 3090 5
2698 3344 -19
3420 1995 2
4580 3492 -13
1537 4279 -12
4016 992 1
3430 4768 9
3915 4617 -19
2803 4059 -2
3418 4818 15
2186 4692 20
2345 2679 -17
2132 145 -7
821 3347 -2
659 3700 7
498 2087 -10
4358 1839 -10
1333 4837 0
1725 1475 1
3177 1495 -6
1835 4212 9
2467 3149 -12
4843 982 14
2037 1962 -8
435 1742 -10
2304 3753 14
4963 4692 -12
4145 4766 5
1276 3131 16
873 3069 -10
2412 4635 6
794 3288 15
2319 2010 -19
2148 1877 -6
1544 1610 5
218 1833 -11
4209 728 -9
300 2870 -13
4345 4068 17
1824 919 10
1028 3391 2
3706 1868 -10
381 3668 -4
3354 3792 -8
3310 401 -8
1971 3128 -17
1532 4106 4
3853 2579 -20
2249 847 -19
2726 2707 14
4384 4603 -18
4043 1936 -16
3514 3468 -19
1509 3021 -18
722 4798 11
85 1792 18
1787 1037 -20
3967 3048 19
3480 651 -12
4215 464 20
1581 1813 3
3351 3246 19
3792 3145 14
1584 4587 6
2206 3477 16
1080 2642 1
4345 3340 20
3155 120 -16
345 3615 9
1035 3110 -7
4148 869 -14
2767 1477 9
1531 1202 5
23 4330 0
1787 65 -8
3904 4045 -7
4814 1078 12
490 3875 -11
2107 3947 -2
4646 3425 -9
1667 782 14
2858 17 16
122 1045 -6
2306 266 7
4621 791 1
487 1253 20
438 4583 13
1612 2818 -20
556 2381 12
4005 1795 18
4818 297 -12
4804 1021 6
2472 124 -7
2156 3023 5
2163 2734 10
4661 3201 11
309 1765 4
303 1080 -6
3058 4151 5
4925 2609 3
4972 3141 12
1671 2309 7
304 644 2
4559 4622 9
642 2741 16
2244 3556 -9
1942 1141 8
1609 4942 1
3046 676 0
4136 4727 -20
3615 1904 -11
1302 1850 16
4442 842 10
1348 1577 14
939 2958 14
4076 4384 9
3512 602 17
3337 1726 -18
1032 4287 -2
873 2606 8
1732 229 17
1188 4572 -20
4800 1468 -5
4885 3313 10
1205 2804 -12
1334 215 5
3352 3693 18
4961 4060 9
3771 2527 -13
343 3912 -4
864 3150 -10
1605 1978 -10
4957 2716 9
296 1330 14
1266 1911 17
1649 3697 -15
3926 494 0
840 3974 -16
460 3841 10
4501 2291 -8
3751 2993 20
1168 4849 15
1479 2902 -7
3548 3026 -13
1785 1963 17
3837 3827 10
1685 2184 -14
2009 345 -20
128 3009 6
4506 1092 -5
937 2300 0
2106 4432 4
3005 3639 -3
2571 2170 -10
2152 1920 -2
4836 2175 -14
469 85 9
3246 4324 2
1004 4016 10
2091 615 7
2035 4493 18
3789 1986 -2
2590 1003 -7
3934 2720 6
4395 4294 1
4880 842 4
523 4963 -11
4345 71 3
1105 2870 -1
4546 747 -5
223 2813 4
1493 342 7
3612 2467 19
4354 3402 10
1610 1354 2
3154 3333 -5
383 3404 -18
2590 97 19
1623 86 17
4626 710 -6
508 2499 -1
3760 3242 -13
3159 724 -11
1387 3748 3
309 3323 -9
4604 4520 -9
4333 3237 -8
3220 317 10
3551 4751 -10
1590 4645 -20
2583 2030 -17
4998 3669 3
4532 1518 -8
4469 1664 3
4909 369 -16
1319 2290 -6
4282 378 -3
61 4181 -19
1282 346 -17
4435 3079 -3
1355 2275 12
2531 3712 -14
88 2884 -6
2535 4329 -16
681 1825 6
2457 1586 -20
3530 532 0
3638 3824 16
1243 3525 0
1596 2480 -13
1496 2611 5
1338 308 15
2279 3458 17
1284 2410 3
576 1789 -15
3168 1691 4
2905 1754 6
1153 1117 5
3069 121 11
1444 187 -18
3164 1729 12
1946 4900 -8
3028 825 15
1250 2576 19
2950 4311 6
2010 4564 11
3333 424 16
4919 484 9
2496 206 8
1088 1523 19
4238 1267 13
1817 2556 20
4173 2059 4
1829 689 -12
1887 4172 -3
435 2476 -15
3177 1988 -14
4992 4099 -16
2346 2159 9
458 3730 -5
1629 4694 -20
3248 62 14
4472 2286 3
4087 2064 6
4865 872 -7
4120 1090 1
590 3584 -8
3038 3975 -4
1921 3370 20
4402 4832 4
2639 4432 13
509 3694 11
4627 2804 -7
1405 3584 -18
1067 3010 -17
3953 1937 -9
661 896 13
4871 4743 -17
4626 690 -10
98 2040 -13
4022 270 14
4771 1382 -12
1398 2071 -3
4727 4923 -4
4220 3122 8
1302 1927 -19
2982 907 1
1174 2835 11
1617 1569 -11
2277 2239 10
4258 1072 10
4157 1673 -11
270 1883 15
1234 2850 -16
2577 3554 15
4857 2757 -7
4459 3465 0
3110 3228 -19
3065 2634 -13
878 3210 -11
4706 1645 -4
215 3995 -20
313 2365 7
3043 2132 8
2324 4105 -8
778 3734 15
4788 1923 -11
2455 1581 1
966 41 8
535 3242 7
491 3442 -18
1314 2255 -2
3908 3580 -20
3109 952 -19
1728 2489 -15
4349 1541 -19
4296 3965 -14
165 834 13
1168 4673 -13
1574 3875 -15
3334 4103 14
4506 72 -11
3765 3768 -3
3352 84 -3
4753 310 -18
4732 219 -9
3903 3373 18
3346 2015 19
1077 1196 -19
501 3287 14
2718 271 -11
1799 4118 -18
1241 4915 -2
4216 2158 20
1901 425 8
1149 1406 -7
4082 2063 16
3285 1848 2
3520 1752 -2
1091 867 -16
3604 3268 19
4389 1492 -18
65 2358 14
3166 1695 5
3165 2856 -18
1373 4338 20
757 3024 12
4309 1210 -14
1493 1797 -12
397 3814 6
2364 4808 17
942 2533 12
2378 172 16
4304 3950 11
1144 848 1
4177 3123 2
1315 4493 -2
1557 4539 2
2620 1126 -14
1840 2911 4
810 4040 13
4193 3786 -14
1532 3904 -7
991 1416 -4
184 453 -3
1626 2040 17
1140 18 -11
3723 4363 13
1511 4342 -19
3948 2194 -12
3206 4228 18
951 1245 -1
1436 2977 -3
1229 4844 -5
1651 3016 19
4464 1862 -3
288 678 -15
1980 1922 -7
3823 1223 -4
4598 2215 -5
1542 1266 -20
2718 4842 5
1955 396 -2
4040 3975 10
104 2491 20
2671 4676 -1
1582 2581 -8
3082 1907 -1
2659 3952 12
4482 48 5
1767 4241 -5
1966 797 17
2555 4083 20
1079 2619 18
607 2201 0
