5000 15000
1921 777 18
141 3806 10
4977 4637 15
1993 2314 11
3277 1428 9
4436 4682 9
2408 2929 2
386 1661 17
1915 1586 14
2012 753 5
769 1165 10
3549 447 18
2175 2040 11
1592 2030 19
1948 4827 19
1781 4655 14
1134 2084 10
4654 3513 13
1471 4765 6
2184 1833 7
3034 1913 7
3713 3672 12
1285 3260 15
2442 818 9
4243 4513 3
1684 3836 7
3976 2159 10
3318 3310 2
2416 4863 2
4671 4894 14
2516 1782 12
3205 737 4
1796 3355 20
2383 4923 17
4988 4547 1
672 3582 17
2556 4796 5
712 1628 17
4237 4180 17
4363 1941 15
4808 3655 15
1989 3883 12
2627 247 19
2157 123 19
816 1347 10
2246 3132 3
191 310 14
4850 464 4
1972 4108 15
2367 3930 6
2983 2316 12
2100 3409 10
757 1995 12
4379 4291 14
3975 4141 4
776 4175 14
2402 3445 10
340 4522 7
2747 2149 11
4442 2079 11
1506 1320 13
214 2784 1
3157 2441 2
1896 743 5
2931 3863 11
2089 427 7
1132 3575 15
4077 2727 11
437 2625 19
1574 3589 11
4210 2463 14
3666 2667 19
4552 3599 9
4458 232 6
3754 3468 14
4547 4111 18
3602 483 9
1758 1452 15
1022 3655 16
1557 4968 11
954 1753 20
1856 2368 11
3965 1415 3
2842 2067 17
1929 1306 15
3781 596 7
2155 1244 9
2932 380 13
3441 4670 8
2826 3549 8
4840 1162 7
3685 2047 1
3314 4765 10
1203 522 20
4837 3123 8
609 4025 17
2401 2935 3
2682 728 14
1687 1878 4
4253 4096 1
1265 897 16
1499 3295 8
2430 704 1
2178 313 13
1178 3503 12
908 2497 16
4579 2258 15
3093 4171 3
3872 350 1
3837 1790 17
1199 4421 15
2333 1690 15
4389 4525 10
4070 1924 16
4803 1017 13
2381 1195 5
2610 3997 17
2369 2610 18
4603 594 2
642 263 13
4409 1752 1
3946 553 10
4084 144 15
298 4243 10
2041 694 18
3006 2334 7
4510 1330 9
4787 2202 10
4004 858 9
3785 161 15
2016 3762 8
2968 1111 15
3999 4763 11
53 3573 20
4406 582 19
2101 2123 20
3499 3759 20
709 2958 12
4752 1546 2
332 352 20
4816 4608 8
4148 2661 12
4955 248 2
1200 1202 1
1061 4606 5
2569 2532 18
3594 1541 14
1475 4808 11
1049 4394 8
109 4003 11
3347 2302 19
4824 642 16
3587 2162 17
4887 4588 15
2201 2299 18
263 4138 16
2006 3804 10
3376 180 2
3113 3245 20
1396 2088 1
2890 4375 5
549 507 19
1111 506 9
3934 4716 1
2014 347 14
3965 3428 20
14 4252 8
1935 2597 2
4738 3979 16
2785 1715 3
2468 1882 10
3389 506 5
3660 1089 12
1008 1876 20
2268 4889 19
1625 2150 19
1430 2486 14
230 490 19
3993 673 4
3545 1545 9
1565 1705 6
2374 2667 17
2380 1107 8
2932 2511 8
1684 4949 15
1531 550 12
3040 4194 2
1117 2234 12
2646 2820 11
2294 4832 2
1456 1468 1
2494 2744 18
911 3846 13
2647 1049 7
3364 65 2
1971 1358 8
4560 4910 19
616 737 10
3829 33 10
2653 4425 14
3942 2628 18
1128 1119 9
26 4169 11
41 4299 16
3476 3403 14
2361 546 8
3636 473 14
1406 928 12
4894 258 7
388 3921 15
2295 2004 9
4500 2788 9
97 3262 7
3145 3360 17
1458 2172 13
1325 2369 15
2473 4873 13
4974 4814 20
3989 617 7
471 270 14
4600 1266 6
450 3708 13
3645 3465 15
759 2266 14
2601 2178 4
2208 3715 19
1165 2957 11
2818 926 11
3626 4654 1
4191 4601 16
550 852 10
4393 565 17
2078 2485 1
842 1544 16
2238 669 1
522 3336 2
2585 1701 15
4333 915 19
3518 1566 5
1935 2360 4
212 4096 9
2537 4319 19
2851 1654 13
1016 2797 2
3431 400 14
3289 771 11
3053 4210 15
2387 3049 9
4410 4084 10
527 4944 14
2879 3621 18
2148 711 12
692 1037 18
927 3543 19
2657 4624 16
1685 683 17
1046 1047 3
1044 2572 6
1601 4966 4
883 3317 5
4551 4162 12
3741 4528 20
1279 636 10
787 1981 15
1351 1470 5
817 2793 10
2921 2513 6
2029 1188 9
4132 4403 4
4750 2440 19
576 1570 3
801 4812 4
2242 3166 12
4378 288 15
2676 3868 12
4367 779 2
1987 1988 15
917 1200 6
3593 3569 12
1503 3540 10
3998 3180 4
1227 1684 8
2376 3246 1
2876 3698 14
2261 3625 8
174 1717 1
1752 3258 8
474 2690 11
4442 1778 13
4552 1789 16
1454 3382 9
2770 545 16
4392 1520 2
4766 4050 2
1934 1233 2
4850 121 8
3250 2517 19
3620 3168 9
652 2113 3
3684 801 12
1167 651 14
1048 3171 12
46 2032 17
2290 4357 4
1266 4211 12
2071 1249 15
4878 462 18
2930 2974 3
2370 1551 2
3903 2988 17
2122 1107 16
3294 1270 1
1539 3118 2
4613 2558 9
4684 2987 15
2445 4097 11
4861 4120 19
1395 124 5
1003 1430 17
3869 611 1
3620 4829 14
3479 4961 9
3283 1939 5
2063 2097 1
3287 453 14
3965 4210 19
2383 2715 7
3287 2437 12
745 3155 16
1286 122 9
4097 3673 16
3084 3473 12
1536 1020 12
4227 3008 8
1973 3128 15
925 2584 3
346 4255 16
1745 1480 7
4771 3864 4
998 1928 2
2417 2469 20
3639 1910 10
512 2781 3
4998 2962 20
594 901 12
4559 1616 17
4426 3895 14
3988 4776 5
790 4053 12
2295 2919 8
3586 4062 9
2413 850 11
20 556 12
3432 270 15
289 925 20
2533 3055 11
1090 3834 10
129 4932 19
3116 3721 1
2589 1063 9
17 3925 16
2036 4952 4
4045 3156 16
4800 3285 3
4955 3402 8
1011 80 9
3657 4122 3
691 1785 6
3194 2137 1
3526 2477 19
48 3713 11
336 826 5
1617 423 14
279 4458 15
1122 3170 8
13 3167 2
3913 1949 3
3618 303 17
626 4861 16
4119 4591 2
4419 253 11
3245 85 7
1754 2346 19
1403 1044 3
3416 535 4
364 3603 18
4011 2953 8
2060 4535 14
3193 4398 10
2915 3626 2
4566 925 16
358 4176 4
1694 1152 1
3883 3635 8
843 2182 15
2335 2575 5
4696 4685 10
3895 1931 19
4886 1134 18
4034 1515 17
4831 4350 4
1395 2147 4
4397 4554 13
4234 1620 3
783 1154 1
3515 730 16
655 4703 19
3802 3095 20
468 3928 16
1543 4974 3
3906 527 18
3915 4845 14
2871 205 14
1531 2362 6
1746 4128 1
4015 681 15
4727 708 6
4192 1432 18
895 2301 9
2282 2436 8
443 3055 17
1226 3978 9
1272 617 12
4505 3125 10
2675 2059 5
1376 3214 6
4306 4911 14
1221 3475 10
2949 4980 15
2797 174 18
1488 4982 6
583 2700 19
2835 1884 18
1961 1185 3
1289 1008 8
1548 4017 4
1795 3042 13
4013 4039 18
2001 4695 4
3744 1662 5
2756 1812 14
2891 2075 5
1465 3207 18
2982 3374 19
2344 1946 18
3684 3229 3
141 2218 18
1335 2219 1
2124 3666 3
1727 2489 11
55 1863 16
4291 4909 8
3336 498 9
1786 4308 4
2368 3298 5
3260 1864 20
3214 2200 2
2540 4606 16
3068 3682 9
2254 3144 9
48 3152 4
4275 1210 10
4633 905 4
153 4177 1
3444 1260 13
1173 1369 17
2365 2544 1
1953 4215 7
1602 4147 18
2069 2342 3
2263 2333 15
473 1217 20
4985 4104 12
1779 4668 11
4812 2460 12
3697 305 14
4642 3321 14
1110 331 20
2468 4620 6
1541 3879 4
11 3576 4
3751 153 19
3863 935 5
3929 2688 10
105 561 11
3486 122 20
1333 4246 13
604 4909 15
1640 3319 17
2315 10 13
2612 4532 8
3624 4520 6
4837 1075 15
1401 1960 9
3840 1645 16
15 1894 13
4081 3834 8
658 4264 20
4155 463 5
3132 4917 5
1792 531 15
1023 4522 14
975 193 2
3532 1805 9
4379 3481 15
44 4387 2
4916 4201 17
4870 1530 12
3759 301 19
435 3352 20
4139 4106 20
2354 4545 15
3399 1788 17
1823 2484 13
3987 4981 9
1152 4357 14
3995 4330 8
4558 1005 19
895 1206 14
854 2236 7
1319 2322 19
2984 3980 18
3356 2558 19
4914 1888 17
2699 2879 10
4566 4934 16
1508 4934 2
2307 3616 11
4248 2623 18
2623 4733 17
4244 812 18
4424 3249 15
3180 3556 18
4161 1402 4
1832 3796 2
2510 1601 9
3845 3547 14
4479 1352 19
4707 828 10
502 2999 15
1423 1972 14
1038 1217 18
337 2929 5
3871 2484 20
2750 4211 20
1468 487 8
4784 3794 5
3110 4158 19
1579 4672 13
1883 1608 3
1218 4643 11
1704 197 8
63 3316 14
1704 3883 9
4977 461 5
4316 3737 12
250 2142 20
1058 1959 19
3669 2684 6
4402 4346 16
3357 1951 16
4534 1146 17
1008 4786 6
2238 3128 14
3823 2548 16
508 2977 20
2184 38 1
4158 4341 14
1151 4493 15
4301 1678 17
2673 4404 10
2062 3849 1
2473 1558 14
4381 2760 18
4457 2472 14
2965 3389 11
3178 1092 4
4596 1105 10
2214 2827 7
251 1450 12
1702 1201 11
2429 714 14
1001 4091 20
402 2886 2
4854 1514 7
4797 2068 6
813 4470 15
4134 4342 9
2635 4054 18
3661 515 16
3229 3898 4
489 3596 6
233 772 11
3420 838 15
3624 2960 14
3038 4602 19
1964 4321 18
88 312 11
965 4747 14
1269 230 11
109 4623 15
4254 3210 6
3638 2206 8
2707 2020 1
1219 1968 16
2865 1057 19
2104 2756 18
3615 3661 10
4412 1253 13
4594 770 8
2211 485 3
3492 3586 19
1907 1627 20
4499 1104 15
4171 2450 16
2251 1434 1
3215 4542 18
1785 19 18
345 857 19
3261 1310 19
2291 2711 3
20 2095 2
2974 2118 12
4761 4948 9
634 2085 15
3124 4892 6
4547 173 16
548 3965 15
4566 1756 12
3729 3423 12
3039 4472 5
2832 2018 3
17 1443 19
3453 104 5
3820 1530 7
119 3813 14
1036 3862 16
3467 3288 17
86 372 7
3859 3507 13
136 4125 20
148 1833 13
4545 2614 7
3239 336 13
4815 4535 6
3544 2645 19
4362 4372 18
259 3166 6
3265 4435 16
3791 454 20
1499 1269 19
1026 3456 6
1646 4743 7
1091 4308 7
2009 4535 3
1272 1798 1
831 4702 12
3258 1222 12
2005 338 9
4889 664 1
2563 3698 3
4144 1517 17
3095 4955 19
4312 2392 20
838 4173 8
4673 4203 2
1176 325 4
2764 3829 13
429 2609 7
70 4081 4
1989 3106 16
4726 47 4
2686 4781 20
4219 4781 13
2381 1661 20
2750 2857 20
907 3403 1
3666 4667 2
1605 3773 10
3510 2877 7
1222 4781 20
3010 139 8
3358 4843 6
1338 1594 19
651 2176 19
1067 3596 15
2406 2933 17
4215 3723 1
1614 109 2
3059 1201 16
3642 4889 17
1687 2620 1
567 2232 13
4132 4829 19
4448 2886 10
2150 1413 3
998 2148 19
317 3236 8
1487 2294 12
4764 1385 14
2701 2216 8
3224 2693 16
2577 492 11
3040 4020 7
2084 1131 18
4325 4875 11
332 2957 10
3912 610 8
3348 1912 19
4533 4580 15
1773 3728 7
3098 2279 8
3142 1727 4
3223 1730 2
3200 3219 18
122 2059 17
3322 1828 20
3291 1605 4
3946 375 14
2974 2160 6
4410 3041 15
719 4250 4
610 2097 20
2062 4344 5
3269 564 14
4597 131 11
3425 3162 7
3697 4568 12
1213 2458 2
368 3317 9
787 4838 11
1546 2550 15
2912 43 19
3945 2853 17
120 948 17
1690 3112 12
886 4827 8
1587 540 14
3047 3504 20
3879 3718 9
1253 348 20
141 2987 6
3965 117 2
3256 1262 1
708 3265 20
863 4229 13
1529 3520 8
3328 1223 13
4990 2993 8
4958 242 10
794 3400 2
4241 758 9
2127 2697 14
1608 2921 18
1777 839 2
1530 2340 12
700 2899 17
3993 3737 6
1377 3779 16
1486 1130 14
4583 4561 9
1443 924 16
1245 3869 18
392 2075 4
3256 2478 16
2977 4879 2
538 4758 18
899 4755 20
2524 2485 18
553 1309 12
4970 1947 9
11 4427 16
3977 422 14
4956 4350 19
4696 777 7
3986 3421 3
361 3803 1
2418 2499 12
1629 2036 5
4260 966 19
2587 2920 13
327 85 17
882 4963 15
4355 4908 12
140 246 9
3981 757 15
3859 1454 6
2122 2364 20
2999 1167 18
427 124 4
3055 215 1
4812 4109 16
2078 3315 8
817 782 11
3285 3867 3
2520 151 18
2390 233 20
1802 3232 14
3421 4813 9
2860 4748 18
1014 164 15
832 3072 12
2571 254 18
3646 3644 12
2164 1346 12
992 2561 1
261 866 17
4396 2129 8
2263 2227 16
1192 263 3
4510 1811 10
2960 2138 18
1254 4380 12
3437 1994 20
3439 3810 12
2015 2289 5
3940 1143 7
2293 4249 4
1359 4534 19
3065 4719 10
2472 1281 13
3733 2775 5
1696 27 3
3847 1491 7
4126 408 12
2202 55 7
3638 2104 11
560 2038 1
1600 3089 1
4743 4422 18
39 440 7
2588 3696 14
1422 4072 4
903 1955 15
4500 3022 10
1812 1505 9
3195 3662 13
1940 2368 7
1441 1658 2
1909 2190 12
4257 610 8
3887 1176 5
498 4381 4
3800 1773 9
3360 4478 12
671 2432 17
1858 4120 9
3209 2682 3
2059 490 13
2532 2623 18
4770 3411 10
4587 3866 20
2524 1210 4
4241 1857 7
4374 621 4
3423 4224 18
3073 2736 2
2254 4277 4
1396 195 8
556 120 14
4948 839 6
3316 262 3
4735 4606 18
4267 530 8
4052 3669 15
4011 2667 19
4231 1897 15
3152 1449 2
3660 4890 1
2894 4166 17
3899 3047 3
76 4850 7
361 804 17
3398 1679 17
1373 3953 6
4082 4443 9
3097 3639 16
1383 2418 8
3693 1624 18
236 849 5
3518 3579 13
1353 1058 3
2029 476 9
4922 832 20
941 4090 13
4734 1106 3
4322 3104 14
3940 175 5
491 1955 5
3670 4448 7
228 1424 11
2056 130 3
4770 2298 7
4545 3090 8
604 2922 11
4111 3357 2
14 1430 2
3712 2683 5
3123 2903 17
4685 4627 15
924 3387 4
3158 1718 8
3477 4305 16
1385 352 17
4700 3116 17
948 4548 16
1428 1905 10
383 3327 18
2268 580 8
3822 128 7
227 2732 7
655 567 7
4428 159 8
31 4393 4
1948 3660 6
4224 3370 5
2059 961 15
4413 3364 9
38 2541 2
3464 3327 13
4771 3353 14
4703 2761 1
4421 1859 12
4773 2990 11
2546 4589 11
1341 2376 9
2591 2725 14
2270 3949 20
4783 3250 16
2246 2000 15
1054 3532 17
967 3708 10
4958 4916 15
3146 4973 3
2368 1176 4
4462 1673 12
2425 4626 18
501 1058 2
2467 221 15
1739 856 12
3679 2228 12
828 4469 10
1124 3116 11
2262 3138 9
3345 451 1
1660 3714 2
425 2696 10
4258 4743 5
4282 3083 13
1892 3704 1
104 2021 14
3124 190 20
4534 2039 10
3272 1457 6
1997 3953 12
4997 2292 14
4964 3913 18
2089 4169 6
1692 2897 16
419 228 17
4995 2481 17
3337 3198 18
3130 2702 8
3775 3148 14
2805 664 11
3828 1180 18
2402 750 10
4147 3245 1
595 4378 17
558 3535 13
4365 4932 11
2968 3176 3
4305 4627 19
74 4363 10
1315 1821 18
345 3432 1
2425 1360 7
4939 4032 10
279 4459 13
3254 3678 11
1684 637 6
2306 589 3
3527 3012 16
975 1006 14
2731 799 1
1592 2287 5
1811 17 20
3865 724 10
1047 3279 19
3089 3126 11
3661 2849 20
1697 4915 17
1797 3671 6
4705 2012 16
4208 4409 18
3939 2560 6
2086 3530 18
1740 1710 19
1993 2938 12
12 4361 5
2200 1960 14
3025 4633 11
4929 325 1
3297 3856 2
4520 2129 5
3104 1043 18
392 2962 5
4354 3262 6
3106 81 4
3448 153 10
4 1846 4
4852 1691 20
3913 4992 6
3058 4321 9
3288 4585 7
893 2200 4
3260 1412 18
1129 2035 2
2138 70 1
3131 410 4
3198 4299 11
3788 4921 4
658 3063 19
1134 3061 5
4765 890 13
4106 995 3
1071 2853 18
3797 1328 20
99 887 19
4137 2734 13
4366 2667 3
4560 4722 16
3611 1154 20
628 4824 7
4373 373 2
2510 146 8
2580 1985 4
2914 3964 4
453 3408 3
4075 4979 12
3461 3218 11
4053 3480 11
4313 4628 13
4818 4944 7
1159 9 2
283 2067 4
3623 1178 19
919 4399 17
2770 873 5
3240 1270 1
2023 1683 7
4481 2134 10
3953 2774 4
3731 2183 7
2882 2630 6
4153 1781 19
3707 365 7
3257 2779 10
4690 2667 16
719 579 18
4948 2137 8
526 4216 3
4178 4639 11
4573 2186 15
3098 3651 20
660 4085 1
3243 4294 4
3066 2360 12
1597 778 4
4202 2248 9
2480 1764 6
2276 1528 7
2664 524 11
447 1901 9
3612 1550 13
1536 1881 9
1578 351 13
2395 661 6
839 3825 18
233 3415 3
429 2789 3
3446 4846 12
4147 2343 10
2225 2836 6
2263 2115 16
635 797 11
117 3648 9
3317 1246 13
199 619 3
343 4912 13
4223 3899 12
1748 2022 11
513 1508 19
435 4459 3
1295 2229 7
4798 4407 17
1613 1958 15
1273 3732 1
2884 3786 12
601 675 18
783 3118 13
4713 2122 10
2978 1391 19
4692 1882 6
1495 4066 14
3199 3948 4
1768 343 1
1691 3392 8
4731 3815 7
3251 718 9
3769 1420 4
4622 1835 12
1899 4170 6
2562 1203 18
4689 4239 15
1665 21 13
3708 4975 5
1437 4371 17
872 4795 1
4032 3817 19
2718 876 8
4555 2853 15
1779 2910 17
4693 368 2
1248 1535 8
3648 4463 10
1054 4705 7
943 1872 16
39 2025 2
3628 3566 8
4423 3568 8
1877 4087 16
3248 2585 17
4153 3159 6
3196 3614 11
4570 4906 12
384 2743 16
983 679 16
4008 2976 18
3151 1562 13
4671 1665 1
122 4426 14
4979 3146 1
674 2384 20
454 1598 13
3809 3731 15
736 1960 20
4579 3091 11
4428 1583 10
540 2496 8
2317 884 4
698 2173 10
665 4686 14
1836 400 18
2832 840 1
1522 1780 1
3616 1535 19
281 4315 19
1806 1079 4
1516 4124 4
2646 1928 1
109 3608 9
4200 4700 10
1911 4584 11
4705 3839 7
106 120 16
137 1270 12
176 976 2
2194 4855 15
2906 393 14
4694 4868 18
4803 4953 15
2394 3879 13
17 1798 2
3305 1326 13
2552 2329 15
2002 501 20
3889 3400 8
4990 2490 14
4668 1474 10
4273 652 5
4519 3853 7
2045 2752 2
385 616 14
2693 3544 19
3631 1103 10
3925 452 15
3033 4406 20
4619 4513 3
1406 4628 19
180 2614 9
2698 1223 10
2943 1263 6
2118 4912 2
1434 2018 9
278 4847 19
1414 497 9
3939 3595 12
4136 3959 11
2181 2964 6
1640 2174 20
2744 935 14
3199 2713 15
649 4241 6
3257 375 19
1800 2190 20
3645 1301 5
1480 2755 10
2632 563 12
1050 3783 12
2598 2931 12
2719 2896 16
3964 2996 11
2395 3455 7
996 2301 3
64 4574 4
4685 695 10
4417 4406 12
3643 1435 3
289 3418 5
3244 261 12
2051 4944 7
353 5 16
4216 4695 19
2541 3631 2
3248 2406 5
1389 1932 2
669 2657 7
152 3397 8
893 2951 8
4634 1025 18
2527 864 19
2577 3159 1
4444 4272 7
2451 1846 4
1998 4998 12
2720 90 19
2954 1705 6
3772 91 8
2781 859 7
3268 2458 5
1034 3465 19
333 1116 18
2232 3949 4
4117 1553 10
1923 155 9
710 1916 4
3071 1191 1
175 924 9
1569 3128 7
42 2836 18
4326 4702 8
3686 3875 11
3616 287 17
2400 3917 12
2146 4548 6
2595 916 5
2812 4072 18
218 380 15
1301 354 11
1048 566 17
2861 4504 17
4589 1752 18
685 3028 8
3002 4168 1
4524 3797 2
2824 2758 9
581 4051 3
462 2664 3
44 2897 11
3533 2341 8
3119 4713 2
3975 4234 20
3262 4786 8
3011 2701 19
4506 4879 15
509 4511 1
1256 2875 15
418 599 5
242 3602 1
1942 3467 6
3819 140 16
469 2076 9
3653 1131 19
4484 1725 10
4477 1495 4
527 3635 6
3454 2896 11
3774 860 2
1272 3813 8
1049 2659 6
211 4033 10
810 4290 8
309 2511 8
3986 4437 3
2723 1054 12
3054 2231 17
2828 3383 16
2406 2065 8
4531 793 11
4332 4689 15
1662 2834 20
4924 3816 3
961 4847 9
3798 1737 3
4774 1860 3
1823 4176 10
2336 2473 20
2146 380 16
80 712 20
1727 2889 13
3853 1936 19
1666 434 17
2334 726 9
4541 3839 9
173 3176 15
1685 1725 16
4456 472 10
582 2729 10
581 918 7
4863 1714 18
1557 4767 17
314 103 20
1578 4485 3
2792 1916 12
4363 3068 7
4527 891 2
1655 1238 7
3700 1029 2
1744 4633 10
3289 2279 14
3073 2066 12
567 3338 2
3088 703 5
389 2507 15
1899 4022 7
2848 855 2
2749 2341 12
2800 452 9
3885 1610 6
250 4732 3
3325 1293 8
2094 426 9
2635 371 12
3511 808 17
1348 3160 3
205 494 15
3455 2903 20
1163 2586 13
1371 985 3
1428 1069 2
3051 1666 9
3458 2300 15
2998 693 15
3442 4592 1
2210 3255 5
2463 718 15
1670 1113 1
1893 3354 1
1022 2624 14
3614 4813 1
3849 4667 1
4458 4969 12
1669 2697 12
4537 3176 10
2752 4664 9
747 3855 18
1304 3521 8
4807 1714 17
3915 1356 14
832 4835 7
313 4288 1
491 3872 15
4819 1010 19
2136 62 8
4906 117 1
4115 817 5
3801 4349 11
4538 3654 8
4179 4512 8
2147 3418 15
2309 1551 8
286 2832 9
2244 3248 19
1523 1067 9
2935 1160 16
3271 4735 6
930 3584 13
2933 564 5
2468 4048 20
925 4747 3
2308 3036 16
2251 4191 6
3811 2924 1
4311 140 4
1467 3713 17
4987 3569 17
696 4106 1
4861 746 16
1609 3997 15
1887 2899 4
1007 2452 9
2951 4348 5
3550 3345 11
1805 3886 5
4851 756 9
1871 411 6
1629 1818 15
1588 2246 11
120 1366 10
2227 3087 18
4999 4920 16
3247 3748 3
2750 3003 13
1753 1965 15
164 4474 14
3926 4700 4
3050 2599 19
609 3347 16
1829 606 15
2084 522 7
162 3687 13
188 159 20
3288 2997 13
791 3823 13
274 3426 18
3953 3216 11
1703 1432 12
3536 126 18
3940 1039 10
3680 4641 15
3090 2695 18
4469 4744 20
2261 1383 6
2648 3808 12
1372 3376 1
4228 1834 19
3655 3049 2
397 3739 3
885 973 2
903 2695 10
3982 172 6
4693 11 13
1823 454 10
2351 4543 8
4655 2238 20
87 3096 4
4115 4273 19
2085 1158 14
910 3365 15
1031 2015 16
2740 663 17
2113 676 14
2207 3741 15
188 4797 15
4154 3490 12
622 949 4
2278 1278 9
3444 3805 18
734 685 15
4040 2025 8
3507 4525 4
4981 1547 14
4862 472 12
4839 4696 19
3878 3870 3
3899 3942 7
4324 4784 16
706 28 11
485 774 16
711 3424 7
1552 778 2
4130 4786 6
3556 1219 8
4356 1201 9
4683 3409 7
2400 3913 10
1606 534 5
2292 3704 17
1403 4231 13
4191 2316 2
2238 2816 15
2698 1777 2
749 3848 13
1787 136 9
1050 3359 4
896 1850 20
1834 3630 6
4396 1008 11
1936 3459 16
2847 3630 2
1045 2796 14
3905 2558 9
4562 2330 19
1681 4249 10
3411 1084 8
2077 4709 9
4142 1336 6
855 166 1
29 631 18
4811 913 2
810 4767 5
1625 991 19
940 1048 1
1336 3137 12
3015 3383 4
1074 2617 19
3237 2267 15
145 2053 19
339 2152 17
4438 1012 18
3335 390 13
3088 4238 12
3902 1740 1
2978 3880 5
3202 745 3
4117 278 10
1902 2098 8
4103 899 6
1464 435 12
2028 2873 5
653 3185 4
3643 331 6
781 1368 3
2335 3293 10
4968 2812 11
1104 3666 16
1600 4078 5
1349 625 3
656 2792 1
3819 3346 7
2554 3975 9
1473 4107 14
4273 3806 17
2257 603 19
2938 2663 15
4052 4759 19
4860 489 4
2254 2416 15
1011 4843 20
418 2957 3
1564 4326 15
4289 3208 15
2886 3541 7
2082 7 17
4312 3674 18
3960 362 13
1164 3887 3
4382 3388 14
4824 2061 5
2349 758 20
2140 4820 18
2176 3054 2
2262 4945 15
1188 2527 14
2255 1820 15
3071 3475 13
4907 4113 13
2946 1327 2
3135 921 3
2611 212 9
1425 302 13
4892 2770 7
4287 1176 4
4028 16 6
3040 1270 16
2420 3285 12
1587 1940 20
347 3428 6
4687 1668 8
315 1435 7
4042 3195 15
3754 3392 2
2952 2789 20
2822 380 5
1970 3636 12
4587 2637 10
2510 1417 4
4307 2121 16
3257 2411 11
2362 2135 20
4687 310 4
891 1440 6
4206 120 15
656 103 7
1366 2039 4
2202 4074 7
1687 2594 7
4407 930 11
2204 4370 10
3901 2402 12
2189 1783 19
4416 1602 11
4440 1405 17
3964 1102 3
1951 4279 9
982 594 14
2254 1072 13
189 4336 11
3101 1979 1
583 2264 13
2928 492 6
4784 4256 20
1807 2657 13
686 2389 10
4074 4754 15
1910 4665 9
2418 3818 7
2878 1941 3
3817 4141 3
3169 1723 15
1949 1605 11
3239 4325 7
4934 3494 8
2294 1315 7
4173 720 9
2901 258 15
3086 2056 5
1502 4608 10
2859 2776 6
4948 3207 16
60 3886 10
4320 4397 5
1327 4295 5
1585 4538 19
2251 2567 9
750 1520 17
3918 1370 16
1471 2593 19
2564 3925 12
1817 4959 8
1410 519 4
2539 1291 20
2094 3455 11
4796 3591 14
1854 1659 5
4742 3876 20
4164 2820 19
3669 3407 19
1522 293 8
4350 3496 17
397 2194 6
137 994 6
1402 2162 19
451 1620 20
777 4467 17
1110 2186 18
3027 135 7
2205 4339 19
4192 3093 1
2255 2597 15
1073 3084 12
3230 1055 15
1808 1480 2
4376 675 2
4782 242 3
3120 4501 9
464 3477 1
1376 3785 8
3098 312 13
2519 3330 16
2981 1601 15
4386 349 6
1460 908 5
1672 4235 4
2528 3602 19
104 1158 18
1189 4429 12
1378 4168 15
4548 3168 18
1480 3582 20
982 4684 12
218 2643 12
2968 822 12
1209 472 2
2939 4428 19
1536 4778 1
4319 4389 4
1462 3605 11
1066 4936 19
1281 4950 17
1349 2803 5
2531 3598 3
3314 4227 1
1996 185 5
2664 2153 17
7 4944 20
57 4788 4
1187 511 12
640 2301 6
1109 3946 10
1507 2038 18
3084 1110 2
4349 3252 13
3490 671 15
4604 674 7
1251 4794 15
578 4445 18
3796 1892 18
1132 4393 17
2956 315 13
871 2275 7
796 2491 17
3364 1023 16
4450 39 12
4356 2553 10
1798 1712 12
4268 1094 1
876 821 5
4005 2461 17
3785 3497 14
825 2781 1
891 2145 9
2271 243 14
3881 309 3
3399 971 13
1786 963 6
2047 308 19
2313 314 9
2885 3338 5
3553 3975 6
4712 148 4
2256 1479 11
4259 4225 18
4058 353 8
4354 2507 9
1435 3844 14
3454 2079 13
2979 1624 14
1214 4091 8
1039 4032 9
2850 1333 13
2111 1620 15
1905 3455 19
1825 776 3
1006 3874 13
952 2807 2
545 1471 18
2359 2458 7
4474 96 14
3831 1829 10
945 4603 4
3931 2584 18
4998 1936 1
3350 3202 7
2039 4255 4
2903 4182 7
2984 361 14
1588 448 9
3312 3189 11
4868 1073 6
2843 867 1
3533 1397 7
883 1617 8
2908 581 5
2570 2065 3
299 918 3
3711 2730 15
197 2439 1
3292 4503 13
3498 889 3
3694 2504 13
4439 980 8
1115 2035 18
145 1675 16
2584 4175 11
3724 4430 15
2897 3828 17
4981 578 10
1452 2882 17
37 2229 2
1690 3370 8
809 2109 5
3931 4918 3
4673 1944 19
1570 239 6
3934 3867 2
3105 834 17
2781 4910 11
2865 2500 17
3156 3035 14
3593 280 13
2407 1210 17
1308 4751 4
312 1208 16
2049 1096 18
1252 2819 8
2568 2889 6
4963 1865 11
2485 4462 16
4009 4541 8
2807 711 5
1880 3706 18
4573 1404 20
4795 4369 18
4601 3906 10
942 1551 4
2321 601 2
4654 4803 5
1105 4380 3
3862 3757 4
973 4219 7
3944 2218 8
4225 1614 3
1124 579 4
2357 556 2
4096 2772 4
1776 4120 18
2589 2462 10
339 58 17
3170 496 11
3461 809 12
4689 1304 15
3132 4389 1
253 2952 2
3577 1092 18
4463 1173 10
4853 437 14
3920 2671 2
3159 4834 8
1034 1477 18
4839 4320 20
2382 2128 16
2134 1161 11
400 4936 9
3856 3583 19
2632 1111 7
1847 2792 15
4694 4813 1
619 4286 5
331 954 2
1154 3129 3
1465 2490 18
1825 4323 12
3156 3145 10
4368 84 7
4403 2449 20
1971 4969 14
1544 504 14
