5000 15000
3095 214 7
1157 4462 20
1414 1614 4
4446 1205 19
1301 1502 3
1017 4830 10
3893 1058 2
3903 3389 15
1435 4100 6
2563 3950 14
2055 3648 5
4916 2052 6
2566 4586 4
2954 587 18
4080 1418 15
3782 1232 11
2008 1470 4
4197 984 18
4338 4652 17
2730 607 12
338 4179 16
64 455 9
2079 2282 11
278 1484 19
2221 1596 3
3328 3978 8
4235 4619 4
4278 2047 13
3927 2299 9
3103 1536 5
4857 4047 7
4941 3490 11
2662 4095 1
4720 3315 13
546 370 8
743 3363 14
584 1961 14
55 4930 20
2538 4648 13
200 73 9
1869 3005 17
917 4738 6
2078 2904 2
131 3144 6
1320 1681 20
1591 2892 16
4642 3133 9
2067 2574 7
3633 2323 4
4656 2062 15
2520 3093 9
2963 1252 10
153 1279 14
4686 2693 2
2889 286 4
4932 3262 5
4304 3677 6
4584 37 19
795 1089 16
2586 1506 2
4290 832 12
3515 2143 9
2220 785 3
4870 1635 20
453 4761 12
4279 3176 12
127 4161 9
1906 444 12
4467 3528 15
3006 1286 16
730 3114 3
4761 918 9
1009 2285 9
1635 4830 17
4320 2010 5
3725 3580 18
3059 833 4
2093 3113 7
582 1928 8
1888 4233 12
3610 4855 10
1478 4795 15
993 2439 12
4270 1418 11
4052 375 6
3421 618 16
3723 4148 14
4273 2353 3
705 3151 6
4732 134 5
2368 4306 10
578 809 19
3748 2863 11
2175 2823 6
325 2958 4
4372 1902 10
1127 3693 2
262 3422 2
1678 1749 14
4014 3568 11
1439 1017 13
3041 3164 11
1433 236 16
9 3382 12
3344 4288 11
1235 4253 8
4584 3835 1
1019 2792 10
2235 4066 14
4292 2460 10
4145 786 7
3217 1468 13
2576 2007 9
3229 1116 7
3613 23 12
4174 759 14
3308 1440 17
1789 1615 5
469 4293 14
300 3438 14
4843 2723 6
3837 411 4
1982 4837 18
1624 1066 9
4065 6 11
4497 2047 3
473 4217 12
502 3068 11
2940 750 5
1810 1752 10
4809 4196 15
1399 3015 9
3986 83 4
1902 509 12
3548 3709 13
2611 2863 20
4463 1068 16
4582 2986 14
1626 3976 15
3677 170 15
1945 4601 11
484 186 2
3326 1071 4
3516 2433 9
326 2019 15
2186 2074 5
3472 3291 11
405 1075 20
790 3171 16
2918 4661 12
4402 3145 2
1878 3951 17
3170 2002 18
2991 4352 13
3942 2807 18
4186 3600 10
4520 3038 14
4650 466 14
1210 2439 15
873 2089 18
2949 676 12
2237 4709 1
2817 970 12
3930 3061 8
1023 3243 11
1452 4196 14
687 3620 17
4536 3458 7
4215 19 20
1102 1653 4
3000 913 13
4394 2243 7
3627 1831 8
3500 4959 20
3769 1510 20
1871 1265 18
2732 529 9
3751 813 6
2383 3668 15
2715 853 6
2607 4071 17
649 1807 2
3949 4042 13
2999 173 5
3076 3399 18
4907 274 17
4550 903 12
4017 106 4
470 200 20
2867 3790 10
988 2252 16
1672 3302 4
3745 3935 17
2456 2620 2
4497 1384 12
3013 74 6
1844 3806 17
3219 128 3
3090 496 18
4237 1029 8
817 1999 2
2881 2212 2
4389 2614 5
1020 3700 16
4351 1557 10
57 1678 13
4414 1162 13
4560 1853 6
2927 3322 20
4912 4807 9
3844 1991 19
1540 1671 16
3578 4763 13
3404 3756 11
1965 2441 17
2214 936 7
3898 3469 6
1268 4805 9
4627 4853 17
4799 349 16
2284 409 3
996 4796 12
2988 1692 9
1758 2687 14
3286 1787 15
570 1728 2
3917 642 10
3105 4989 19
2364 929 4
1799 2227 19
2359 4387 17
3611 945 5
954 1675 6
4494 2499 10
3950 2541 13
1362 1252 13
3218 3911 4
1444 3942 4
4075 4710 6
3524 2068 4
1256 2687 8
1757 564 8
687 1526 11
2630 4397 5
551 1010 11
4202 2808 15
364 3485 17
3927 14 6
1063 2364 11
1856 4939 18
657 281 14
4907 4277 10
3949 4543 5
3537 2201 13
1820 4448 18
740 856 14
4476 4465 8
4196 2618 11
1333 4539 17
4022 4102 19
4831 553 16
1752 567 17
1512 4981 16
2828 556 7
629 1260 13
982 1848 19
1931 391 3
1299 4614 13
4681 2146 3
195 4258 1
2291 4081 1
4096 1911 4
4008 4070 6
1583 4537 5
3985 2050 4
2536 1580 3
4145 279 13
2486 84 20
4832 436 9
2634 3064 10
1223 487 2
241 4095 1
1635 1280 12
2034 2166 15
4177 834 5
2027 4729 3
2283 727 17
2162 645 7
1500 4869 18
4901 555 19
1974 4944 11
2502 4158 18
1641 2373 6
892 4974 14
694 4091 1
4313 4308 19
2098 3392 11
1080 977 20
4265 3147 6
3575 280 11
283 4403 18
1360 4741 12
656 3406 8
700 4582 5
1756 1008 6
1154 4488 18
3348 587 14
3356 1350 8
637 2673 17
1772 2180 6
1302 54 17
400 1734 6
4413 398 19
3007 480 20
3369 1009 4
4837 4785 15
869 3429 13
2208 60 3
3930 2096 16
2946 4532 13
3526 2873 15
2311 1447 7
3136 9 5
3179 450 13
1928 1729 10
4836 2236 14
2476 401 3
336 4978 2
1880 131 13
697 3175 14
4593 2059 8
581 4169 13
4680 3379 7
1963 457 15
133 2407 20
4271 3802 7
4462 1989 18
3688 1484 2
2306 4602 8
1423 3395 6
281 3375 4
3459 1909 18
4128 4428 16
4133 2846 7
1249 1309 11
4227 2624 5
2914 1439 16
2824 516 12
2899 277 14
2721 2972 9
2626 651 8
4247 1874 2
4961 3550 6
1010 1982 11
4765 3416 20
372 2335 16
2581 2719 12
271 2023 18
4378 2143 19
1536 894 17
3139 3055 11
4776 4235 15
52 4627 14
2254 2176 12
4306 4762 5
3751 1114 9
950 90 5
4489 3501 20
1855 1673 16
4023 3795 1
1545 2462 4
612 4354 17
3800 1122 14
737 3666 10
3918 3602 18
1768 4342 11
4152 1534 11
1201 4209 6
777 855 15
1322 4903 8
4756 3686 4
2072 4417 19
723 1292 8
733 248 18
4052 4963 14
2289 2845 19
2028 22 15
4310 4118 16
4183 1186 4
1346 4925 13
1093 1391 18
1261 3534 12
4216 4815 11
3374 4295 19
3679 1017 1
89 1276 17
1026 1871 17
507 2367 5
232 740 8
345 3470 2
2965 2301 2
214 1565 2
492 4338 12
4768 497 6
3996 655 11
58 1337 16
4831 129 1
1186 1341 1
2405 2449 14
1918 1515 20
4249 1686 1
888 3754 7
3818 3785 13
2131 1954 12
1831 2666 14
205 2393 8
2704 2678 6
4787 885 6
2514 4241 13
2013 1972 18
1049 4869 20
4670 4033 19
1908 140 3
1107 3941 16
2200 2279 17
2537 1517 16
2221 983 12
3758 1608 5
2919 2367 1
3242 4295 1
4351 2806 4
3990 497 5
2081 3935 5
1387 4075 15
416 3162 7
3406 4869 3
2313 4410 2
794 3798 1
1315 1428 9
1104 2569 11
2842 4589 20
2318 1201 5
3007 3312 9
2554 2011 11
2923 1410 4
270 656 14
2379 1844 6
1400 1786 4
1299 2414 10
4180 1464 18
1985 639 20
4870 3609 15
3496 2683 19
3417 550 13
55 3455 13
2636 1664 17
422 2576 10
897 121 19
1587 2853 15
4039 2742 14
4246 1752 15
1513 3769 5
3858 1773 13
3077 1597 13
1970 3196 1
318 4917 9
3120 3693 3
4847 4100 18
3858 4097 5
22 2759 9
2982 2706 17
4730 1582 16
21 1777 5
1267 4100 12
4932 1535 9
1934 4192 12
2719 1205 7
4535 2807 9
2876 215 9
2007 2482 4
1566 2652 9
4816 4588 2
1169 1869 20
792 906 19
4555 4056 9
949 1571 2
1227 2660 18
2741 1049 12
3793 1097 3
3799 2212 1
4237 500 15
4601 3425 14
2857 2512 13
4599 707 7
589 443 7
105 1096 19
2679 3465 2
2236 3816 14
3724 4842 3
4845 4136 3
4156 575 6
1371 847 5
3403 1529 17
479 2394 18
1275 2112 11
3168 3014 18
4953 1890 12
4937 3256 19
4763 3885 19
4062 2561 13
4139 3146 4
2977 1451 4
2681 1103 3
1419 4863 11
2340 936 4
3458 4348 9
1248 3329 10
958 1280 14
3174 2249 11
2066 3181 1
350 1138 16
3875 3826 11
3493 1578 2
3240 3977 4
3352 1938 5
2948 4867 2
3742 4469 12
487 2402 19
4350 4825 15
1301 2981 14
3221 2026 6
2117 2606 1
2658 3157 19
4494 1697 9
1460 2364 2
1321 1837 15
767 405 11
4070 1729 11
2297 4378 8
704 3304 15
2891 2879 6
3074 4715 1
1403 4784 9
575 864 18
3199 4143 19
4478 106 17
83 297 1
4676 2403 20
2610 2802 6
3255 4495 5
2915 2305 7
1011 2388 19
4481 4228 14
4519 4256 19
990 1613 18
610 370 3
4806 661 8
498 3602 8
427 2749 14
3464 4298 1
3428 3751 7
1248 66 7
2155 3755 7
1158 515 13
4182 4457 5
1411 1096 6
4581 4924 20
453 3354 20
1690 4235 16
3722 10 2
2437 2964 3
3080 2171 16
2840 4561 19
3665 1075 3
3925 4858 3
2765 1643 15
108 4873 9
1634 1018 20
4363 3271 19
1381 4199 20
2453 1045 4
3724 135 14
4299 4334 3
3130 4667 16
1054 3626 13
3670 888 3
676 2356 5
813 1410 8
281 402 19
719 2198 14
3418 3248 8
3732 949 15
279 4935 19
3792 121 15
957 4175 2
2869 4798 1
4487 4555 18
1326 2096 19
3999 3229 10
4053 629 17
3995 3727 16
3197 1802 14
573 949 6
4288 4343 4
1924 4254 13
4673 1417 16
3080 1654 13
4400 4235 19
3532 601 1
265 4605 3
1984 983 5
1475 4496 3
3063 3288 1
2713 2177 20
1561 3512 5
3041 4016 19
1013 4693 1
4436 2198 9
1294 3664 13
1973 2112 7
2622 822 9
4978 4572 5
4289 960 4
2795 918 10
2688 1831 10
1576 1030 14
3625 2131 16
2081 528 7
4203 3585 17
1205 4410 5
1047 3901 17
1756 360 19
4192 4094 15
4718 1062 5
4823 3765 10
2067 4452 15
4942 3203 13
597 4638 12
4773 2328 18
2690 113 3
4389 2663 1
2514 1886 14
2630 4922 16
700 470 6
3166 3158 14
3287 3516 16
3567 4680 2
4504 3510 12
70 2590 3
4110 2580 20
1431 2271 14
4366 3348 17
4487 2646 15
3247 1392 6
3102 4931 2
2858 596 7
4406 4301 5
4219 1125 10
1018 3159 3
3334 2068 17
1309 2632 9
1544 4257 15
4556 951 8
1563 2829 7
4564 1260 5
1571 819 5
815 3176 1
4917 4219 14
4209 4412 17
3271 35 15
1692 1267 8
4944 1337 7
167 4752 5
3381 480 7
4791 4286 9
2385 1596 12
2683 3171 15
210 1664 7
3444 4821 2
1867 2873 9
667 3678 10
1646 713 10
701 4581 1
4124 4808 18
3507 144 2
3557 2488 11
517 1433 2
629 3406 15
4161 4862 13
2168 1282 7
98 4302 9
568 3373 11
1154 1412 8
4444 1896 20
4237 2368 17
4088 1415 1
1566 2887 14
1763 838 2
4897 2020 6
681 676 20
767 2034 17
759 2421 3
600 517 19
4796 334 5
1477 3394 2
3094 4940 12
4050 1138 3
4706 344 4
3366 4207 14
87 656 17
1916 3312 2
3065 1464 14
3012 4207 18
1567 3895 6
1977 4299 17
1965 1318 6
371 2297 6
4103 1826 15
760 3731 7
4902 1265 7
255 3482 16
1340 3136 2
1218 2885 12
1047 4741 16
4652 1740 20
1744 1941 5
2780 2048 5
3393 4415 1
2485 684 16
1446 4212 5
48 4556 8
4749 1291 14
1227 4810 13
3832 2647 9
2838 3326 17
1468 1112 12
4890 387 14
1272 2827 1
3706 1049 19
4959 4811 10
1282 4229 10
2728 2000 10
2077 4089 10
1111 762 15
3506 4150 2
4728 916 11
1615 3732 7
1484 3215 6
4134 1082 20
1424 3909 10
358 233 11
4218 3768 14
4188 4635 8
381 4357 9
2532 3766 15
3886 1261 15
976 2102 5
234 198 5
2796 4657 19
3278 1580 20
2436 4550 5
711 39 1
2171 119 5
1256 1084 1
620 2664 19
668 112 18
1850 3380 7
148 1048 13
3189 2296 19
1882 4944 8
1578 2879 20
4488 4063 16
3999 836 10
1302 3250 16
4689 2260 5
830 3832 12
1894 4162 18
3839 2648 10
3224 4736 3
3146 105 19
4455 676 17
4151 1254 16
4282 2939 15
717 2305 18
4773 3441 3
2005 631 9
4776 2868 12
4150 1747 17
758 4735 9
3841 1010 1
1652 3022 3
3019 1292 11
1220 2367 2
3788 4584 16
2226 1555 5
1035 95 6
2554 2300 12
2595 3773 5
3600 983 20
3112 982 1
2693 1245 17
159 138 3
2646 739 7
4456 1195 9
4003 4171 20
2382 4640 3
1905 4773 10
2807 1161 6
715 1550 3
2129 1163 20
2553 3188 19
4475 192 18
3819 1521 11
3422 4411 18
4600 297 9
1248 1072 2
1533 4426 10
2568 2044 13
3476 412 2
437 3179 13
4675 4772 4
3327 2264 11
4061 1302 16
4032 3209 17
4361 1408 1
2539 3083 20
2372 2139 5
459 3346 19
4660 1535 10
4800 2516 2
1610 2141 1
1140 3898 14
197 310 18
1173 709 5
4464 3577 10
2155 4613 19
3593 1688 18
1125 2814 1
1184 730 6
2752 4180 17
1727 4744 14
3853 3360 11
1140 962 20
3267 1873 3
3491 617 13
3120 4894 14
3866 3973 17
3270 1594 6
3183 281 12
4527 2360 9
1123 2905 19
458 2989 6
3408 4840 11
167 1742 1
3019 3987 5
2885 74 5
2722 394 19
1523 3130 10
316 3456 14
1989 1889 12
2248 4803 5
756 1631 1
3873 1639 19
4824 3211 5
462 3690 10
3555 3388 20
1105 335 17
3165 4953 11
1775 3468 4
2075 4196 10
3038 4261 6
1491 909 15
2917 4477 9
3728 4195 5
4550 3691 7
2616 168 9
2156 1423 20
2189 3115 2
638 795 17
1423 2131 17
1304 1283 5
2383 3795 3
1858 2830 13
580 1740 14
2548 4227 5
4067 734 6
2708 382 20
3091 803 17
375 1464 2
4946 3961 15
1591 4705 12
4203 3880 4
3477 1489 10
4013 4906 11
996 3420 12
3151 2135 14
3040 1494 8
2420 2115 10
3153 4114 7
4850 2919 4
3950 3338 12
580 743 13
3703 469 14
3441 3048 9
4437 2670 13
4390 4395 19
3910 7 1
4169 2597 11
3181 3826 18
3730 2710 7
3420 4418 17
1615 4360 4
2444 3001 16
4672 1552 13
328 3711 10
4104 2673 4
4891 3158 16
4744 3514 19
2075 4994 5
2066 2943 13
1165 4024 3
3742 497 9
3908 1441 6
3841 4080 10
3584 2261 20
1135 1785 11
2800 456 4
2096 1868 16
1528 3939 5
4589 3148 8
1148 1711 17
195 639 16
4637 2164 8
1256 290 10
3805 341 6
2462 2614 7
3759 559 16
632 3588 6
4589 4992 6
4946 1644 16
1546 1191 16
109 630 9
1983 3714 8
166 3243 7
1840 2187 8
2598 974 20
4097 4478 7
2830 1707 4
2044 3207 9
4197 2804 10
3851 1202 11
813 1405 19
1340 2709 19
4700 3180 18
2856 4293 12
3128 4020 10
3390 1160 7
1205 3272 18
2738 1070 15
3120 3234 15
2091 1087 14
1498 3785 10
1339 728 3
3737 1298 9
2711 3844 1
3572 1130 13
4833 2392 10
3220 614 5
4646 1960 3
4313 4301 18
714 3303 3
4775 1048 20
4976 4446 3
4334 3115 7
737 2476 18
3813 1822 18
3650 643 8
2031 424 20
3221 2897 7
1059 4950 2
2885 1721 18
3444 397 18
2164 1460 16
1721 3846 11
1603 3731 4
4421 4498 20
375 4336 7
2396 862 12
3148 1418 1
3016 2089 6
2079 2239 14
3249 4051 5
4964 4463 5
3106 2618 1
197 867 5
601 3371 18
2648 4127 5
4142 3838 20
974 1874 17
3518 14 15
1398 1445 7
4083 4028 14
1200 2515 16
1799 3852 10
3633 2796 8
1038 2123 18
4785 4346 19
153 3586 10
565 87 20
4039 3398 14
4139 2704 1
4256 4434 4
2066 3521 7
4448 4056 6
4223 843 11
214 2563 7
2085 1988 14
988 1556 1
1395 3258 17
1857 3832 2
4106 3379 15
3363 52 20
2631 2967 16
2250 592 4
4310 129 9
4150 3953 19
3114 463 17
3020 1869 17
2089 406 2
3877 708 5
3060 636 8
2669 4946 2
4493 383 13
2135 3839 6
2871 1263 11
1520 2244 4
9 4073 9
4164 2576 2
1970 1677 14
3669 2974 7
4853 808 9
4121 1594 3
85 122 6
2234 1132 1
4204 986 1
4118 3637 16
4008 1293 6
4792 4576 10
1538 4458 8
4127 3897 15
2429 4136 9
2481 4510 13
610 3231 3
3877 238 13
1196 2015 13
1844 2118 12
2484 3340 8
1974 1019 8
537 590 14
3159 3338 15
1163 4523 18
531 2792 14
1081 2387 1
3497 3513 10
2370 510 6
3275 4887 3
3354 1019 1
4870 61 3
3739 3672 9
3320 3506 3
646 2360 6
3899 2680 19
381 447 3
1096 4599 20
3157 850 17
1688 2454 4
1122 1174 8
3490 308 3
1533 3761 1
2519 4895 1
2056 1309 8
2138 2385 6
318 4969 19
1581 3132 15
4395 2743 12
2906 2507 1
1298 2649 19
1619 4837 4
3283 1102 16
1869 4904 6
1056 642 1
4141 4779 5
4621 4630 17
440 1864 7
2281 1758 19
1345 806 15
4369 4364 13
4014 77 6
4911 4244 14
2829 951 20
924 1039 13
3714 1037 11
3469 4671 4
1084 2601 17
4652 2187 19
2718 1184 14
4684 2891 7
717 4818 20
585 1754 19
4812 2434 13
2241 3918 9
3981 4361 6
302 3905 12
2806 2966 9
2279 4791 8
2311 2098 10
326 2572 16
2117 2330 14
2116 2440 20
4005 4668 14
4441 3918 4
4203 786 10
2206 2745 6
1398 1490 7
385 3316 14
4732 854 2
4504 1492 1
4571 199 20
3767 782 10
2659 3898 1
4097 1699 16
3342 3198 1
592 2835 13
1482 1621 2
380 3507 18
242 1107 18
3015 774 16
428 2531 16
2652 1312 14
156 4054 15
734 2124 14
1544 4983 10
3051 2642 9
3980 4494 6
588 668 20
2303 1481 20
418 4930 11
1451 1102 14
2180 3603 8
1533 1464 11
2855 1286 19
1222 1312 11
155 3312 18
3371 4099 14
1672 3213 2
1215 1130 10
2999 2199 11
3188 3840 20
844 1255 12
4154 4016 13
813 1660 6
2986 329 17
3653 4429 18
4528 3287 14
1413 415 3
2406 547 11
4982 1682 7
4040 2676 6
2539 1407 11
16 4228 10
4251 3162 7
3977 2661 1
1023 937 8
1501 4761 16
4706 3401 19
754 2862 13
598 2887 3
2782 770 19
3091 1071 13
2781 999 9
338 567 4
3251 3117 9
4254 162 2
963 3400 4
362 20 15
4494 4421 16
196 2787 2
2818 3976 12
1345 1811 14
4540 3207 20
4848 826 12
2796 3348 17
896 2337 19
1522 1467 20
2361 2805 18
2304 3801 3
97 231 15
4935 807 15
2574 2689 9
637 4841 12
3294 1074 15
4554 2629 10
2148 2899 19
2448 491 5
2088 2108 20
4202 1135 18
3313 1312 10
3939 2602 19
3306 566 11
2931 1496 10
2314 2760 14
1475 3434 8
2354 1458 14
1706 3813 13
4599 4820 15
10 4054 20
3965 3868 7
4536 4377 19
4706 2598 10
3875 2074 13
2484 1564 8
4436 3826 18
2943 2725 12
2358 4366 9
2562 3404 15
164 2205 11
1850 2292 13
82 2267 1
2762 4469 17
456 277 5
4305 4793 13
1335 4301 13
3052 4837 14
3191 1344 14
2194 3065 7
3008 829 15
4829 4193 18
1202 2160 4
2225 2339 16
1091 1712 15
1468 3704 19
1369 1086 5
704 3553 13
4631 3393 6
3186 3158 3
3529 1995 3
2760 4003 3
3511 4165 14
502 1454 5
2565 3733 10
458 1878 17
1625 4859 3
4183 571 10
1090 2916 7
702 2734 18
2195 106 15
4939 611 8
3247 3465 7
1743 697 15
1386 3779 13
360 1909 15
4704 134 4
1573 786 13
3045 1309 2
48 1852 7
4205 221 19
3262 4474 17
4671 4717 3
2626 3563 8
1829 763 10
4382 2435 19
1321 3041 1
4865 3525 19
589 3145 13
63 1191 15
3124 1346 9
3491 1519 6
2911 3654 19
4606 4072 5
1898 4777 2
625 2376 10
3959 4837 14
2264 869 17
2981 2782 13
3386 716 2
4852 3589 20
3699 265 11
1467 1645 2
2527 602 11
2247 3772 1
3958 3847 10
1691 1233 12
3201 946 5
1811 1920 8
1915 4400 4
2477 2594 12
748 2918 15
809 4093 14
330 4861 19
4194 1973 16
489 4660 18
2485 94 2
4430 3730 11
4997 4971 14
2013 3687 17
4219 4537 6
3987 490 6
2128 392 1
651 1734 13
4200 1214 16
152 37 19
240 2114 12
4075 1041 12
3174 880 4
3361 415 20
3601 2985 16
2523 1067 5
4394 4246 4
419 4065 8
2848 1942 16
4494 327 14
3407 3501 10
2164 1551 12
547 4661 3
1748 4882 1
3778 1689 6
2841 1488 17
1864 507 6
866 1341 6
1140 2507 19
1939 1914 3
3733 1670 12
4196 4952 14
2388 2360 2
548 2834 4
855 3674 16
1349 622 3
4070 2649 17
3632 4175 11
3593 4307 6
1761 2242 8
1189 3798 20
369 393 4
4089 466 13
3292 1930 11
828 3468 8
1271 1869 12
4931 1294 5
799 4758 13
1758 965 9
1625 2808 13
1739 4711 10
3743 3629 8
3164 2031 1
942 4142 5
4358 4054 13
2111 1172 15
1917 187 19
1023 1903 17
128 2847 11
556 511 2
3668 3145 17
191 4799 11
1817 3991 11
155 4306 17
908 1153 16
210 1877 11
3579 3123 20
1654 3349 10
1038 4641 14
3992 609 15
3247 4671 16
1717 3985 12
1148 645 10
3157 3336 5
2683 36 15
1320 801 17
2030 835 13
60 2785 9
3345 2600 1
4123 1314 12
2995 4575 16
1777 3356 11
3672 4971 15
2153 2409 12
2849 2218 10
1868 2847 19
2816 3941 11
330 481 12
2876 4692 7
4146 1383 3
969 2407 4
424 384 20
2457 3974 13
4616 2649 1
4891 3707 3
3234 3444 8
3590 1847 6
3427 3469 16
4804 3633 2
974 4698 4
3928 1389 12
2282 2191 2
4581 3104 17
2599 551 10
4167 3096 16
2546 4443 12
2719 2580 5
4121 1817 13
1036 1031 3
4495 826 13
3652 651 12
186 3095 8
3523 1160 1
3846 4707 2
4590 4643 4
4736 243 15
3204 975 16
2707 544 18
425 4126 6
4691 2421 14
1349 4697 15
2797 1566 17
1836 3758 1
1257 4933 11
3153 1162 18
3924 1099 9
1324 2699 9
2966 4370 3
2040 2234 6
758 2536 9
135 3173 8
3162 2412 9
751 3506 17
3551 3454 6
4952 301 20
1423 2859 6
377 3493 10
4929 2132 5
3166 1688 2
2941 2448 12
3887 566 17
1704 405 9
1702 3056 2
2729 2751 11
3020 2728 4
2914 2455 15
2312 1798 1
2159 1766 2
2623 4053 14
4786 1126 15
4096 1136 18
2460 3007 11
2964 3304 5
4801 2952 9
2038 2152 1
3554 2784 4
3750 3481 12
3334 520 13
230 3383 1
1188 700 13
3939 1118 10
554 3937 14
2970 1481 14
3936 652 8
3306 621 13
344 559 9
1930 914 10
2155 3861 2
4326 4064 2
3557 249 12
4801 3345 4
4087 3250 20
4830 303 4
1716 902 5
2895 949 16
246 1779 6
3917 752 20
2389 2676 13
321 4240 8
4056 2127 6
1988 1440 16
3910 4844 5
585 2978 5
225 3325 14
3332 3742 14
2413 2528 13
33 2403 11
1046 4618 15
1809 2594 5
4178 1476 8
87 713 11
4659 3907 8
371 1034 17
4616 1338 16
186 3081 11
4398 1402 14
1120 4646 20
2670 2050 20
981 244 18
2748 1274 6
1232 1610 3
2709 2363 11
3223 4521 8
3520 1705 19
434 4414 15
4968 3581 8
98 329 15
4029 1202 15
722 360 2
3080 2597 5
3108 1043 10
3021 2708 7
198 3486 15
2177 287 11
4118 3354 17
703 436 13
2186 780 6
4613 3166 14
1877 1770 17
1180 1916 3
236 1195 3
2943 3295 14
1689 1313 12
848 4767 4
4226 4254 18
2947 3890 17
4159 3181 7
3652 3979 8
65 4956 12
125 3227 2
3422 1297 8
4430 1046 3
1955 1926 9
4229 2413 2
875 542 1
464 3758 8
430 4376 6
4894 4403 2
2769 2125 12
4971 2670 18
4645 3849 5
3150 3030 19
973 2455 16
2190 2427 18
4277 1925 14
4350 4267 11
2129 4274 1
2418 1170 16
4579 2908 17
4038 4858 17
3856 4433 12
2818 4650 8
3164 1012 17
4103 1941 19
4581 4395 14
3226 1944 4
587 3682 20
4870 2463 6
3645 4259 15
4689 4915 8
1665 2919 10
1784 3841 8
199 972 10
4857 4105 1
1076 4601 14
2803 310 2
556 3163 7
2411 1435 20
3321 4416 15
1863 1965 13
339 4889 17
2975 1237 11
3661 892 10
296 3498 1
2329 2127 18
3577 650 13
1578 1169 1
3152 4059 13
3267 3117 16
4806 1284 15
4927 1756 16
3838 1993 3
400 1049 3
4922 3085 1
2781 4156 14
4596 2545 2
4888 3133 9
533 1443 6
4437 1663 18
2842 524 3
3041 895 12
82 3508 8
3598 3494 1
393 248 1
2029 4997 15
181 1240 11
3982 2320 10
1264 4735 18
4665 3508 10
3736 1619 13
1970 198 17
1355 3797 19
1916 4174 1
1414 4566 18
117 1156 3
4993 3626 9
804 3065 9
2889 3175 18
217 2945 20
3630 2858 1
377 1751 19
3203 2773 18
2560 1968 3
267 899 6
273 3082 18
3853 3548 5
1432 1317 17
2735 710 4
1190 4356 13
1681 1795 20
4239 3541 15
3155 2522 2
1395 4831 15
1943 4326 17
1901 3256 4
4660 3255 10
2255 287 8
1329 3015 4
3971 3739 14
1113 3879 4
1139 2342 7
3935 303 11
1577 2965 4
4989 4397 4
606 2743 15
3975 1100 17
1676 4798 4
3606 4033 20
1896 4537 18
708 690 16
150 1289 10
3736 4265 3
110 703 19
1991 4222 12
1641 4721 18
4669 351 12
2687 4944 10
2692 3082 12
3015 398 16
3713 2505 5
765 4125 11
3151 4904 8
367 4513 6
959 3219 9
4859 174 19
4384 4103 20
3603 4739 10
2414 4670 2
4397 3534 11
4112 663 10
2469 2466 6
1266 341 8
39 4198 9
3904 2736 16
2995 3947 14
2185 3856 16
3884 1497 1
715 1453 6
1007 1919 14
4141 4361 3
4490 4046 6
3882 1548 16
2320 2409 5
4777 4584 12
581 3071 12
1766 801 2
429 610 15
225 3987 16
4865 3078 1
2596 4042 14
68 2687 5
1238 927 14
4143 4543 6
486 4516 20
2445 1542 18
4851 4925 7
3599 334 20
2867 2374 19
3133 4264 14
277 4910 13
2753 3751 18
329 1992 5
4613 1559 15
4347 3024 7
3855 3974 4
4111 1189 17
4436 4744 17
752 1826 20
3070 3209 1
3448 154 19
3151 119 2
507 3956 20
2045 1719 19
498 4366 19
2164 2223 9
3144 2342 3
4929 2953 12
2809 1577 11
3821 4167 4
3003 1981 9
2763 4459 17
3855 3821 11
1005 3741 12
3513 4445 11
3235 2685 5
2301 2731 18
4553 3050 17
1941 3584 15
1145 72 11
3977 3553 2
2161 1502 18
1663 805 9
1415 658 6
4012 459 7
3202 210 3
3469 2006 8
2011 4361 2
4000 3012 14
73 491 20
4173 2734 17
1794 762 3
4977 2611 12
876 969 11
2933 3095 4
289 27 20
4917 2879 19
674 2850 12
2354 2804 2
443 4781 7
550 3475 16
940 4526 18
2771 2268 20
1318 1911 7
3075 1874 2
4560 2219 19
262 4498 11
4888 4920 8
4190 118 1
4180 1000 1
358 195 17
2256 3592 3
4151 3217 6
1807 475 14
1618 2384 10
2715 4283 8
4846 2114 8
1829 395 16
2590 3482 7
4832 4598 1
2557 4173 12
3835 4215 15
1875 1110 20
4613 3186 4
136 2758 14
116 2485 18
4082 1004 18
2181 2236 9
1452 1535 1
3255 1882 16
3794 4949 4
4273 2547 2
3657 1199 20
4124 4868 13
2258 4694 6
3667 4905 14
1246 312 2
389 2280 14
1042 593 11
4977 2471 7
101 3129 14
1114 3207 20
104 987 19
2088 1220 20
4841 893 19
3479 2601 16
3483 131 14
4492 1230 14
2857 4612 12
2411 4317 3
1431 735 15
2207 2151 7
466 1731 15
393 3250 6
1844 2431 10
4852 1729 13
2132 910 9
2126 1910 20
4472 2941 9
2234 307 10
551 2274 16
3364 1763 1
1754 1470 6
2399 3727 12
96 915 6
357 88 18
2531 135 4
1207 4975 11
1026 4540 11
57 2543 19
3623 3157 6
1666 2699 10
4227 2330 14
4042 2970 10
3266 761 5
2246 3938 4
4400 4017 17
337 2277 2
551 1923 2
3295 4419 12
1719 4671 2
850 2532 10
3533 955 5
1311 142 16
1023 3513 5
2526 100 9
2382 232 14
1370 3488 1
1962 4087 16
1163 4215 13
2830 1197 10
3146 264 20
4288 1731 8
4233 2947 17
2978 2575 1
597 1175 8
3555 1977 15
