5000 15000
4244 3214 11
2346 2541 20
2034 1136 1
3952 1638 18
1123 3946 17
4883 4222 15
1192 676 18
2061 701 18
614 231 9
2852 3440 2
4626 2132 20
2811 2341 3
3223 4819 2
3245 2552 15
3996 874 18
4436 1643 6
3170 2394 10
2564 2744 3
1312 4611 3
4026 499 10
2660 1410 1
153 4461 9
866 510 15
3992 1642 14
2881 33 4
2497 2649 7
1550 2274 4
1132 2702 15
3936 3361 14
2977 2563 16
221 2245 3
4221 2979 18
729 3954 4
421 938 14
1892 3096 1
2095 4868 4
3511 1274 16
4030 2381 8
901 66 16
3515 3928 10
2360 2216 19
1843 3805 19
1398 315 14
1917 3037 17
2562 3682 6
2728 1426 5
4321 1427 7
3941 2342 17
1139 3477 20
1286 1484 6
1456 1605 1
3049 4510 20
3010 3017 12
1732 1725 16
4161 2733 19
4888 1765 6
3348 3031 9
1420 2991 9
926 1847 12
2225 3779 15
3903 4699 2
2414 566 2
2571 1205 14
3652 4300 20
100 4952 9
2697 3526 17
996 4754 7
1633 1716 1
2848 3143 9
4599 924 18
1883 3315 1
2160 3854 8
1483 2165 18
2149 313 9
3230 1407 3
4773 1307 7
2003 689 12
4638 1667 16
4028 2728 7
4167 3670 16
3814 796 17
152 1555 2
4954 242 11
3629 619 16
2045 2765 11
2650 2606 3
307 458 11
3097 362 1
2577 3926 17
2700 3953 4
4026 1526 14
4956 1983 7
4186 81 8
798 1682 5
3688 4827 16
1419 835 19
3026 3006 12
946 3598 13
2633 2796 18
626 1845 5
2529 859 9
3643 3455 13
2887 132 14
3480 1319 19
4108 2401 12
2334 2785 13
98 1597 19
847 617 16
1475 3537 11
2940 1852 5
816 4391 6
3636 2896 6
4268 4118 2
4950 845 19
2417 3340 18
2809 1274 10
1503 4920 5
2805 2295 20
4488 4406 20
423 2386 1
2187 4812 4
4328 3770 2
4255 2127 14
3021 91 20
1675 3691 18
1940 880 3
1442 1847 16
739 3936 19
4654 4845 19
1445 3867 9
3763 3845 12
785 1375 7
3265 1141 6
4614 2083 20
1970 2807 1
543 4264 20
4271 3761 11
117 2065 5
3683 3102 17
4397 3535 10
1746 4468 13
1628 3389 8
3769 3007 16
3523 4131 14
3877 952 10
328 2684 7
2668 4122 12
1205 3481 5
1738 530 16
3557 662 12
1697 4345 2
3060 269 3
1494 4965 14
3584 2864 16
2845 3508 20
4094 1834 14
133 692 9
4665 2215 11
893 2063 18
130 1534 15
572 1902 6
4964 1456 20
4823 2592 16
4982 2272 17
1968 32 4
781 1824 3
2285 698 14
284 3740 2
2559 2635 13
935 748 9
2980 1461 5
3333 4927 16
2763 582 9
968 57 6
2727 1026 3
126 1840 6
4617 2802 18
3724 1051 10
83 159 4
4959 1305 13
3971 4974 18
2824 2797 18
3523 1025 2
1233 71 14
4231 4280 18
241 2579 5
3956 4428 4
4137 65 10
2348 2614 8
38 3867 17
1874 4234 15
30 4840 6
3922 2896 3
1578 4351 12
3877 1949 7
4762 758 18
4038 624 7
2827 2612 13
3726 36 14
4672 636 6
2619 1305 13
2369 1582 5
2525 4345 16
2091 3102 19
732 2838 17
2855 4674 11
774 2453 14
1523 1195 17
2102 1242 20
966 3441 2
944 1744 3
3698 1922 14
4114 272 6
1244 4547 4
4705 3260 6
4492 878 17
2325 3517 8
2308 3106 17
1422 1542 19
2870 2202 1
2873 3659 7
1553 1141 10
4463 569 6
3056 2052 15
4835 3735 10
4637 1826 20
3181 2735 7
2652 4102 6
1529 1404 2
3763 3130 17
1880 2163 13
1851 2093 20
1712 3619 4
541 2549 5
3561 3820 19
1756 507 14
401 1687 18
4554 1206 19
4449 3715 11
2099 3628 1
2626 1198 18
1728 294 14
18 1821 13
1462 3255 19
4545 3990 16
3016 2539 18
3192 869 10
670 252 12
4753 883 20
1519 2043 14
1967 315 18
467 382 14
4889 2213 3
3879 4605 2
680 209 3
2747 3190 14
4355 1155 20
1123 1084 17
4758 4267 9
4113 1876 3
4233 2074 12
3770 2784 14
2150 3120 2
4129 2349 2
3350 4163 3
4045 4114 16
4485 4195 2
231 3622 19
3294 4467 13
1658 1513 1
1239 696 16
2698 1701 18
400 840 14
1395 4288 8
2428 1663 4
2612 3218 12
1432 4600 11
2256 1406 20
3542 1836 9
1295 2070 1
2435 1658 17
3002 3760 19
97 3619 17
2701 2707 4
4094 4041 15
3700 318 17
2933 652 20
3563 1354 14
2853 3622 20
4944 4969 4
2115 1640 8
2324 2035 4
4939 3707 5
3607 2005 3
3442 3632 9
3997 486 14
4756 1307 9
3967 3870 7
385 1730 18
3821 2689 7
2685 3295 16
608 2043 13
3789 1399 3
4663 3129 9
2664 3613 5
3741 3995 5
1318 262 13
1238 475 20
1510 120 18
4633 1422 3
279 2351 9
2813 3092 2
3599 2383 6
2870 1182 5
3344 4107 20
3253 435 19
3722 947 13
166 2578 19
310 3985 10
384 4699 6
1755 3578 6
611 1962 11
4524 1382 4
3330 4249 3
1933 4022 20
644 4510 3
343 4883 2
4109 3996 10
3474 1612 16
1346 2871 20
3027 4445 17
1577 15 18
4891 4159 5
1483 876 13
1882 1987 16
1320 972 6
1520 2041 10
4290 4491 5
4390 78 19
991 4101 1
3778 1866 19
4076 1195 16
3335 968 9
362 2216 8
2051 2458 13
1099 784 16
4492 2252 8
22 3778 14
4576 346 7
2424 4145 9
2456 787 1
3416 3502 12
2988 3100 4
404 3834 3
575 2481 15
1657 1663 5
2249 4504 8
3003 3132 11
3342 3643 13
4392 2933 15
1876 2168 15
2930 4317 7
3021 3337 16
4032 4833 14
2819 1736 19
2627 2090 1
3102 3340 1
2931 4063 3
1777 1798 20
2475 2772 16
4345 4496 14
410 3409 18
36 2855 12
2098 2345 3
1384 3220 18
4644 1603 2
4554 935 13
477 3199 9
3149 2523 16
2084 3798 13
2020 943 3
709 849 20
636 4062 17
829 316 12
2049 1080 1
2167 3472 16
3738 1954 14
1497 2536 11
28 4284 14
747 3336 9
4611 725 3
889 1091 16
2120 4877 18
3035 2762 8
2622 1830 7
4014 3692 13
1169 1967 7
944 2028 11
1085 1973 12
1967 4274 2
2212 4458 16
3101 798 4
1929 1579 16
3959 576 3
431 2041 10
3065 1891 6
1709 761 16
1385 4309 19
1648 1324 16
3187 134 8
1656 4871 16
4532 261 3
4954 732 17
1266 4625 20
4919 513 12
3410 4403 18
1053 4729 8
3061 3813 16
318 268 8
4789 2286 7
4446 773 19
2056 326 16
898 4361 16
4031 886 14
4540 2500 15
1442 2585 5
1124 3524 3
2823 3224 12
1165 2042 15
4104 3860 1
3766 1674 4
1887 1588 11
3603 3312 15
4434 2863 3
2203 902 11
2430 4191 1
1476 711 2
511 4476 19
3465 3688 1
2004 3690 8
3888 4044 18
204 3850 10
4404 3000 12
564 4368 13
1589 4842 5
3854 3374 12
4624 647 15
4686 4182 4
3528 4378 9
3993 3161 19
781 4885 7
2682 1708 7
2974 3993 11
3598 2799 2
3773 1311 16
784 3232 16
2967 1310 18
4333 1828 13
2829 1617 18
310 950 1
809 1980 16
409 719 13
578 2949 20
3753 3856 13
36 1949 10
201 4767 6
669 2242 20
325 713 11
4037 3502 4
4908 4658 14
4693 1197 2
2155 1389 9
4663 3860 17
1528 1992 2
4847 2745 10
750 1370 3
450 3249 13
551 1539 3
3209 1935 11
3949 2037 3
2004 510 11
2523 1694 19
2339 2874 8
3799 3766 15
74 91 12
513 2936 19
3438 3368 12
3746 3065 15
3069 4043 3
2396 276 1
414 4932 13
542 4579 13
3620 2774 18
863 3199 17
2001 1227 17
1179 592 20
1963 1757 18
1536 3616 3
1329 3407 17
2257 4887 12
1759 121 20
1465 2421 10
2029 4365 4
2375 1695 10
2634 4073 20
1690 2467 13
97 2253 19
3397 4623 19
612 1597 20
2054 3781 10
3578 1816 16
4871 447 17
3988 717 1
995 982 5
2107 4441 13
1071 3812 4
4220 4256 12
2867 3953 12
4281 2957 4
2694 4965 18
1260 2081 4
1546 3868 10
1321 2835 15
2377 212 4
2415 1498 18
4493 1350 19
3324 924 12
3536 4178 9
3647 3164 10
4958 806 17
75 1668 4
171 4570 7
779 1827 19
1926 2802 14
4899 3801 15
2153 605 19
783 3651 4
1303 4473 3
1146 1344 15
2459 2020 4
529 3100 10
4894 3534 10
2997 3982 12
2309 2997 19
1805 1410 3
4697 3890 12
789 2691 9
1373 2821 5
3368 3249 7
4628 1130 13
4794 1780 15
3758 3237 18
4385 4273 9
4884 2080 17
3958 4948 11
923 395 7
145 816 12
2878 200 11
4473 2924 5
760 621 15
3324 3869 3
2081 2641 19
2682 1642 10
3626 2177 11
1648 842 4
1014 3695 13
1311 4865 17
1831 4246 9
3482 3231 7
3742 3718 14
3917 3321 20
3638 2429 18
2424 1728 6
2583 354 3
2356 3897 2
4424 1737 20
3339 1529 15
448 4061 4
2645 2261 16
637 2200 5
4872 3687 6
3684 2678 14
2486 4398 12
1355 774 15
4525 3085 14
3204 116 17
855 1635 9
2312 2634 14
3942 2633 8
4529 4314 15
4006 921 17
96 192 20
4942 3108 7
934 457 19
3781 2940 14
1822 2476 12
4130 934 16
3511 303 17
4662 235 4
1001 4145 16
839 393 20
890 4704 13
2133 3046 13
2579 4440 3
811 3151 16
3655 720 14
3723 490 19
2683 4504 14
172 108 14
711 988 8
3313 2176 17
1575 2172 8
3649 473 10
4842 517 13
4932 2779 19
1765 29 12
2486 4549 7
4340 116 7
964 2860 16
2816 3152 3
1634 3640 7
2291 4361 7
4043 1175 9
3561 2843 14
3308 2179 2
4163 2749 17
2653 29 15
889 4688 20
1192 1501 8
1575 672 11
3574 672 20
1705 2537 5
2837 2990 17
3117 3109 7
2139 4279 15
4624 3879 17
1335 1667 7
1642 3865 13
4318 1757 2
2307 4814 10
278 1568 9
4040 3770 9
272 2650 1
3827 598 16
2831 899 3
1785 1337 8
2926 819 20
792 3108 17
3858 3002 4
4475 158 12
2730 4621 12
1390 4875 12
4912 3824 2
4569 3686 5
1217 3040 17
4776 3262 1
1879 2022 20
4433 4285 5
4075 2942 12
2662 1605 17
4695 4273 16
1971 1570 20
4067 886 13
583 59 15
3995 1402 5
4911 4583 2
3351 1787 13
439 4686 16
440 2624 16
1302 2427 12
3948 1458 3
182 207 6
129 2371 19
1268 4130 20
4992 3136 9
3174 2409 16
3910 208 8
2975 57 13
4533 3974 5
3080 4740 8
291 3453 19
729 987 7
2371 4197 13
2580 4124 7
3423 2194 2
1561 4781 3
1624 4560 12
2502 3414 11
1947 2998 13
2693 719 1
1369 3249 6
821 1446 10
2839 2914 2
1155 157 3
3928 1672 6
2409 3786 13
2055 4450 6
1922 4082 1
823 1 18
1389 4790 17
3679 3047 4
465 136 17
2084 2924 7
3662 4729 19
3336 4435 19
3153 3950 5
1433 563 13
243 2522 17
2142 2397 11
2497 2246 18
4959 4518 1
2453 1227 20
780 585 17
3630 3962 13
3794 1637 10
1809 2396 8
4633 1462 11
4334 4605 14
4376 2830 4
4903 75 11
3580 82 12
1327 716 2
590 4541 14
1215 3940 2
1324 3161 15
174 4328 16
3831 1477 1
3264 4936 7
2374 2423 10
4361 4152 16
791 3520 10
42 674 18
4985 2569 4
1441 2181 15
4847 4083 14
914 1201 15
1582 4332 14
4021 2002 9
1758 346 14
4814 3923 4
2934 4468 19
2912 4154 14
2231 3875 16
4281 3661 20
425 3679 4
4774 1078 13
485 3431 19
468 3118 14
4888 4485 20
1195 116 11
3193 1821 7
1430 341 17
4764 1007 8
320 3800 2
13 2940 4
4553 4737 15
2975 1217 2
3897 3267 4
1434 4092 18
73 1826 20
4813 338 4
3267 3741 9
2775 704 4
2103 322 11
1042 1983 8
4904 3658 9
3181 3527 10
1985 3698 18
972 581 8
2046 2660 20
3010 4476 7
775 2910 13
4744 4658 5
939 3731 13
864 4631 13
4087 3643 11
4831 127 20
4644 3116 13
3468 4763 6
730 1652 8
3629 2171 5
3007 4173 11
2337 337 2
4933 547 18
4202 4152 2
2100 4588 16
2402 2707 11
4129 3367 17
3277 733 4
4613 1214 3
4035 2952 20
101 4335 20
3352 2291 16
1132 2308 10
3389 2859 7
2590 1135 7
136 3823 17
1020 3122 7
4757 4094 17
925 2460 13
3412 690 1
972 2698 14
4709 4522 19
4096 3744 8
2179 2503 14
1115 1411 19
4441 475 9
1462 3254 18
57 2391 19
4853 4335 4
999 3106 3
4439 3964 12
3120 4301 16
2959 543 6
3336 169 10
155 143 7
4667 1004 18
4973 4344 16
3351 1040 1
3150 3603 14
4188 4384 10
3736 4165 7
186 3390 9
1693 3031 11
2297 4425 12
3465 992 16
3730 4008 14
3549 1847 19
1755 811 1
1574 2553 3
3020 2597 8
4792 4227 15
3715 283 12
4539 4572 3
838 2402 16
2778 2172 7
2655 3981 16
1784 3518 11
4394 661 16
3829 957 10
2183 360 15
1427 4939 6
328 4608 10
2475 626 15
2968 1370 15
4012 4849 3
758 2837 17
1573 2374 20
2044 1300 11
2925 862 11
320 3882 16
3102 1044 9
547 1690 18
625 1036 20
1787 4829 5
363 2945 16
1313 1596 16
860 2230 6
1553 263 20
1678 4028 7
3005 3153 20
1468 4101 2
2044 470 12
1579 4340 8
1626 3627 10
3678 1351 8
45 3727 3
4338 1517 10
4123 2766 6
1241 2699 7
385 4379 10
4345 1097 7
4356 2896 1
4460 241 7
3644 3407 8
2018 1565 19
3954 762 17
1644 2685 10
4814 1877 5
372 1410 1
4163 503 3
198 3436 6
4236 3228 12
332 2800 11
3890 1518 7
2528 16 1
936 3880 17
2934 3465 20
2180 1461 11
3554 2791 19
4638 788 2
3874 3981 10
3162 33 18
2253 630 5
1442 2933 14
1276 21 11
2506 237 8
1684 1267 3
3302 3463 20
4330 1051 11
3461 47 1
4246 208 6
3560 1643 15
677 3873 8
46 2271 3
1469 3397 16
4546 1054 8
3838 4994 11
3296 1614 17
2906 3809 3
3744 336 14
2193 3379 4
1948 1673 3
1734 2992 19
1517 3373 10
2482 863 16
1804 1832 8
1606 4355 9
800 57 1
1119 3119 20
4828 2627 2
908 2127 4
4572 3019 14
3436 2064 20
4251 1881 5
1369 4776 13
2843 1834 1
1497 618 19
546 3712 20
4044 998 3
4515 2198 14
209 367 15
2806 4042 2
554 3622 18
4485 1401 15
4487 2853 1
2988 234 7
4300 1007 17
1424 2512 3
2106 2800 8
2426 1229 12
3081 4359 3
3084 832 11
883 854 14
2611 2743 19
2669 4027 12
3209 367 4
2918 3322 12
3999 3674 15
4368 374 7
2931 4074 13
984 2941 20
3031 1277 6
2161 4403 19
173 429 15
369 3520 6
629 741 1
3797 4519 17
415 4158 1
3010 4051 18
1828 326 14
3646 4012 3
2669 1223 11
1954 4454 12
3454 1050 4
588 547 4
852 3972 5
4254 3705 19
97 974 2
2437 4925 11
3575 788 14
4411 3909 8
2950 1279 3
4442 3831 18
1745 4987 5
2605 2956 12
2260 4021 1
998 3897 2
708 4922 14
4563 1005 19
2426 4989 19
4885 1350 8
6 4452 3
1517 1283 17
4470 4397 20
3858 3600 7
3570 1864 10
4741 3091 2
3484 1866 1
4863 3703 9
4698 4398 11
1492 1367 3
1338 1757 10
814 755 11
2418 2668 15
4696 1305 1
918 2830 4
4421 4833 10
4242 1475 11
1987 1651 8
2845 2424 8
4477 2362 14
2249 2453 10
1477 4383 7
1999 3043 5
1720 2211 15
4053 1799 15
910 1029 10
3123 2202 3
3574 4758 14
4101 3155 8
4672 4792 15
2630 292 8
4232 3876 6
970 2006 12
4427 843 6
1884 447 3
4941 2594 14
3621 2756 2
3894 4213 7
4258 3977 5
3578 416 17
4967 1006 3
4699 1068 20
4264 868 10
1247 2052 11
4970 3333 9
2555 3108 20
164 4987 11
284 3490 20
3898 3516 9
869 2487 5
1726 4034 18
1482 4560 20
3932 4293 18
9 3065 18
4222 2929 19
3977 3018 4
2252 3669 9
1494 373 12
2801 329 17
4305 2677 10
1398 166 1
1951 2281 18
2633 2600 2
665 4666 19
1117 1690 19
547 3642 4
4618 4395 17
3662 4033 7
912 4491 20
1908 3067 11
4429 364 5
2462 407 10
146 3670 4
303 108 12
2001 2019 17
2572 3542 12
2065 926 13
49 2577 18
2135 1259 6
4173 4576 12
4388 572 10
3531 80 3
2377 2522 17
4042 1538 14
1763 4207 8
4310 4432 6
2166 2244 9
1796 3102 12
2637 4863 6
1115 4312 1
3911 1213 15
1987 4687 14
4979 2963 5
3640 4079 1
1296 886 19
1673 350 14
175 1905 15
4823 1848 3
2366 1838 14
3495 4480 10
3303 2947 15
1555 1257 17
3751 3010 19
3366 4172 8
3657 4928 6
2146 2973 5
1376 3056 11
2602 764 11
237 4410 13
534 2663 3
3113 4053 6
282 3057 17
4936 593 2
2559 2891 13
773 490 7
4263 1418 5
859 4162 16
4310 4363 20
4575 1909 18
1039 1121 6
2485 3743 15
1311 2608 19
2809 4220 13
1436 2973 9
4750 3173 4
2755 3433 15
3663 1862 3
3182 1107 15
2235 2437 2
4969 2563 12
2494 1983 20
2644 4549 7
2168 674 3
2351 3704 18
4228 3643 9
4822 4575 18
3492 3312 2
869 4125 1
3879 3296 17
821 3680 1
1066 4747 9
373 2780 3
4101 1535 14
3107 374 10
4167 696 2
3034 4144 4
2557 172 16
4528 2229 11
3495 483 14
1184 3727 14
3184 863 6
1977 1351 12
354 3264 19
2742 1148 17
1124 4397 12
1235 3940 1
1789 674 8
922 598 16
4483 502 8
3619 4958 2
1429 1904 15
631 965 10
1553 435 5
2346 530 12
3185 1344 12
4439 4792 15
929 1041 4
709 4562 9
3397 3286 17
2225 355 11
503 4744 16
685 3980 4
2404 4603 16
392 2589 7
4243 2217 9
1949 3471 15
1121 1739 8
3073 4777 13
2098 3838 3
3785 4692 20
1461 1915 6
2769 1468 16
4685 1188 2
3237 2400 9
2413 1160 16
854 91 5
4950 3134 13
3987 3109 10
4051 988 2
1568 2252 4
4067 3226 7
2028 3277 9
4337 2576 8
1706 2759 18
1433 1958 8
4782 276 18
4304 3132 18
1716 2518 8
3876 4924 20
3147 4063 11
452 4981 12
965 2374 4
4701 336 5
1217 2167 7
575 1440 20
2678 2430 14
4212 3820 10
3229 755 5
4809 307 10
23 4681 20
1219 4123 13
4946 2201 18
3428 3318 13
716 1235 2
1168 2060 8
4676 840 20
1389 354 13
1930 543 16
162 346 14
3407 1410 14
3549 3908 1
4285 4312 8
1683 16 7
2545 379 10
1457 4527 2
954 4859 15
4757 4512 11
1085 2252 3
2842 275 1
2263 3189 3
1903 4371 11
298 3084 7
444 3607 2
1911 3790 19
2820 4127 4
638 4396 19
4516 2210 11
828 1850 4
819 441 5
3912 3346 2
3679 2724 10
2454 3732 15
2177 1250 6
1513 4896 5
2425 2435 4
877 2423 18
2886 3513 13
1916 563 8
2638 4870 8
481 1663 15
2397 3221 1
4737 2042 7
2745 947 7
3876 2415 15
1650 1976 5
2458 286 1
3144 903 1
1641 4109 5
270 3837 15
3605 3091 20
1882 36 10
3806 1321 17
3040 691 1
2359 1049 20
1227 545 10
2680 2109 13
4105 4805 4
984 2455 1
3513 975 1
2042 630 8
4592 914 11
4068 3015 5
3872 1912 20
3641 3556 20
1527 1770 11
3979 1665 20
2171 1457 17
2722 2517 6
1811 1169 3
57 4581 20
892 4507 18
195 250 9
1191 2995 8
673 1958 12
1278 350 13
1819 434 15
4667 2848 18
1754 2291 6
4846 4930 12
3294 502 6
3365 64 16
877 3076 8
4638 357 12
1035 1854 3
4171 3263 11
3067 4808 19
268 1566 4
2114 4833 16
4678 1357 1
2891 4768 15
4087 1569 1
40 2032 11
336 4049 13
2986 3416 10
1337 4675 18
4803 875 12
3404 2941 8
713 4675 12
1764 849 20
2994 4686 2
38 992 5
1010 3206 1
1143 9 13
2495 2174 20
1702 690 2
3382 3232 2
649 3297 20
4289 86 8
4359 395 18
3406 2057 16
1042 4181 10
627 1663 3
1761 1461 12
2316 3851 13
3009 3675 14
3024 4323 15
3168 579 9
3167 2829 10
1502 4467 4
1724 4942 11
2230 1548 15
4179 4398 4
4808 1612 2
1701 3249 4
1753 850 7
2939 3828 4
4925 252 13
1067 4501 2
1911 4813 11
3256 2848 10
939 915 5
3550 2488 13
1505 149 6
907 2578 16
1512 4163 10
1884 4966 3
4711 2613 15
3109 4299 2
4796 1027 7
4648 2867 14
2030 417 18
793 1018 4
2189 1865 9
342 794 20
546 1772 15
1941 4318 17
948 223 11
3163 1908 13
2995 4465 12
3080 3660 1
3679 442 17
3089 4403 14
4577 2717 7
443 4377 19
3039 3222 10
2756 3574 17
3498 1424 7
348 119 10
1293 1856 3
4696 3588 12
3803 3316 6
3834 4129 12
1163 4234 8
1645 322 20
4292 3846 10
1325 243 17
3037 3690 10
1549 1196 5
954 3451 10
3488 2882 9
2362 1772 7
1002 4394 2
4908 1750 9
343 3642 16
2645 1474 8
1062 4913 1
2216 3207 1
1559 15 13
4278 1146 19
1405 1736 19
522 4456 17
3492 4568 16
443 939 2
3197 2019 13
1952 1666 12
4094 1551 6
197 4044 15
3164 2679 15
3474 964 9
3851 4087 7
4521 3467 6
329 3959 3
124 1392 4
4036 2761 18
4946 3 7
3626 1102 2
4292 825 3
453 666 3
1125 3107 7
4543 3900 11
4142 1038 13
1840 564 14
4857 2871 15
4123 214 4
4012 1431 9
1604 2963 20
12 3501 8
4051 1821 1
3062 1545 17
3323 1373 19
1122 4281 12
2900 3352 15
256 3863 14
701 1633 1
2857 1756 19
4413 3045 2
2548 1076 17
3737 3268 13
4433 4251 16
4220 1586 18
2838 4363 1
4938 2192 20
3644 2232 5
246 259 7
2179 4151 5
559 4976 11
1939 4810 14
3960 2591 9
4336 3750 13
200 2061 12
591 3258 15
4254 4552 20
4736 3997 17
2222 771 4
3200 851 6
608 701 17
516 4785 17
532 2836 1
762 3854 4
3587 1538 16
2057 4575 15
3122 3484 12
3577 4641 5
2009 1657 3
3530 1976 9
764 1847 16
1906 4604 13
512 4255 10
3214 1523 12
2770 4202 5
3777 419 19
1894 2957 3
1133 1273 8
1072 84 8
2866 1104 19
1725 608 18
3878 1355 7
1292 273 2
257 2471 14
3294 3341 13
169 4035 3
462 2882 13
2645 912 17
535 2725 6
1754 3151 19
3569 2157 3
4726 463 4
2844 1368 16
1285 75 5
1786 431 18
983 732 20
3110 4276 16
184 1663 15
732 265 2
3721 2665 12
4339 177 9
3904 2641 10
1431 1207 2
3769 2028 13
2474 656 5
3933 1331 8
1479 3154 1
4967 3181 9
389 940 17
2904 123 15
3045 996 1
4668 1892 3
649 2001 13
2337 3193 4
3912 1656 10
684 1281 8
1231 4250 20
41 1132 1
3881 434 19
3160 4980 10
2381 3539 17
1456 4026 8
625 1641 3
1684 4000 13
443 4350 20
1219 541 20
1619 1114 20
4476 3289 7
3439 3247 8
185 4369 13
2884 2232 7
2670 4773 10
2899 1183 18
4800 4499 12
1769 730 1
515 2020 12
479 683 19
1288 74 15
1965 2780 13
4993 1262 1
4152 4343 19
127 2018 17
2639 4954 5
3303 2581 16
4875 2299 6
2432 732 15
4219 1355 12
1813 245 13
2743 2032 10
744 3423 10
3583 4706 8
4502 3934 7
1192 1452 2
4942 4270 8
796 3318 11
2733 3726 5
3773 3435 17
785 2133 18
2426 2170 5
1194 326 19
833 909 15
1806 4431 6
1615 853 4
4716 3928 4
931 1006 17
692 1226 3
4584 71 9
1628 4808 7
3291 2409 5
2608 4950 6
977 3325 8
3848 4443 12
3449 4430 13
1702 1067 7
2665 2029 9
4364 3568 4
4436 1807 7
1372 298 15
2441 4756 10
2900 4594 10
4341 1724 18
3330 4774 20
1058 3714 8
2346 3235 14
966 4157 20
3238 3240 6
4512 1370 1
1941 4096 8
326 4007 5
2515 1212 2
2101 1883 16
1829 2341 13
3398 2479 3
3984 1021 17
4420 46 4
595 3589 8
3533 4972 4
234 1007 9
4686 2219 19
4341 3664 20
3684 1693 12
697 1693 5
373 875 4
659 2817 2
4310 310 4
804 450 5
2271 1211 11
760 1416 16
2259 1851 8
2524 715 12
3923 3215 19
1970 4955 15
3697 4875 13
3696 4245 20
1614 2134 17
2436 3779 6
2728 1106 9
2719 4787 19
4066 2664 1
1618 4642 18
2307 4074 9
2915 3509 10
3788 261 4
4627 276 2
4205 3038 9
3413 594 11
1985 1167 9
4652 247 6
1677 4660 13
4935 1037 4
1001 3749 13
1468 379 4
2309 1775 11
532 4967 19
3135 4308 16
3854 1964 4
3869 3791 9
1070 1945 20
4035 4259 10
3866 2959 19
149 613 14
519 751 18
2242 3998 9
4636 4387 3
4727 1021 10
4648 4850 9
3082 1689 7
2512 2419 18
3193 1756 8
851 4897 2
2265 3844 9
1542 1873 3
1133 64 4
1606 1781 2
4546 3129 1
2814 1424 5
3639 26 5
3137 1536 15
4195 2046 17
1243 1559 5
3064 4030 19
4772 4804 15
1348 2855 3
653 4496 7
3636 2142 7
776 4762 6
2821 4055 13
135 2252 14
4984 1423 7
3299 4080 10
2407 2365 12
27 4608 4
4990 4017 4
227 4630 7
849 1110 2
3585 779 6
3404 489 3
2138 2262 19
2328 2883 1
2233 3696 13
4602 4631 5
3158 4070 16
3052 667 7
4108 3751 11
4012 4599 10
1061 516 20
2594 966 18
3297 2773 5
3016 821 7
788 3481 7
1047 1515 4
778 2737 2
2931 1236 7
4858 1184 13
4328 3222 11
4105 2101 12
2138 2055 15
1528 228 6
3919 3021 7
4094 612 13
2384 975 1
4349 4998 5
1018 4143 5
162 4424 14
1768 3003 10
2434 4464 4
2902 2085 5
1614 68 6
3956 1460 20
628 4852 19
1690 1920 4
1782 829 8
4543 3463 5
3789 3616 8
2020 926 19
1863 2447 1
4920 733 13
2258 3988 15
3161 4295 16
3202 2690 5
1062 2642 18
4337 2 9
2142 4515 2
1735 728 1
4972 1242 11
4139 849 14
982 1742 1
4015 4442 14
3081 4467 11
2391 3049 17
1589 3653 19
697 746 10
1072 2953 19
4705 931 18
417 2635 16
364 4380 6
3715 821 20
2276 1183 6
1480 1989 10
2969 1373 1
4686 1186 1
866 1657 4
4670 1536 9
2685 3523 7
3447 298 3
1260 2544 2
2108 1268 9
1043 2076 7
2007 4785 1
1132 1715 15
3330 1326 3
2392 4278 17
795 4916 15
2329 2702 4
3305 2341 20
2345 1935 17
4430 4090 19
3791 4923 4
282 3938 10
1116 4736 15
616 2872 12
886 3460 14
3536 351 18
647 246 12
4034 571 16
2523 272 4
2381 663 17
445 652 1
3833 2301 11
94 1893 14
91 1137 13
283 326 7
544 4319 12
981 2123 2
2375 3942 16
4613 1059 6
4417 1921 4
2070 1673 10
1318 2202 4
2867 2899 9
3728 574 18
1568 4591 15
3620 3272 17
4524 1947 11
1493 2117 17
3601 4 4
1711 1786 11
1330 493 4
4206 1258 17
3719 1156 2
4829 1496 15
1093 1303 14
2410 4681 9
1888 2566 3
46 2830 18
3065 2483 5
2779 3402 20
441 922 12
2517 1855 8
3325 2582 1
871 2020 9
1966 3795 8
2387 1878 1
3864 1737 5
3435 860 4
1678 823 17
1110 1011 18
4799 4202 1
4038 2908 6
3932 4920 18
4238 2750 12
4053 2674 19
90 3858 3
58 1365 9
4364 2531 11
3703 4568 3
948 2019 10
3829 3145 11
3376 1133 18
2502 611 9
2364 959 13
939 3688 20
1862 2780 9
1430 4743 13
1572 2008 10
1118 3905 6
2842 4613 18
4605 1655 16
3784 3716 1
132 3424 17
1269 1266 17
1110 3186 7
1455 3020 2
4286 1207 6
297 163 17
1218 1238 16
835 4895 4
4260 1923 2
4135 982 18
492 2393 12
3804 1157 2
4223 1550 14
4165 670 4
4239 3290 18
1625 4840 1
4335 3599 20
175 450 11
2358 2865 8
1816 143 3
1461 1496 18
2642 493 17
3091 2973 20
3406 2544 9
1513 4124 16
4929 713 6
812 3979 18
2705 2532 17
2077 1055 2
4418 4006 4
4453 2844 6
4727 2280 5
475 4546 6
3874 2240 18
1473 2431 4
432 2086 10
2847 376 16
4652 2684 13
1817 3983 5
2820 2376 4
1720 98 16
386 1077 7
3978 609 17
1289 4543 8
4068 1293 17
2349 365 7
4834 3969 16
