250 14834
74 145 18
221 242 6
112 124 7
73 114 3
222 138 6
212 233 19
75 24 12
42 87 9
230 2 14
59 3 1
109 56 14
244 231 19
51 65 18
66 238 13
113 101 10
211 34 2
191 232 4
153 93 2
236 56 2
9 23 16
135 244 18
219 105 4
184 241 5
26 21 0
134 192 6
103 123 8
213 205 17
125 212 7
120 228 11
19 47 15
226 203 8
213 87 6
147 224 6
122 187 4
47 123 9
206 52 16
188 111 2
94 171 12
96 4 20
87 17 20
109 201 7
141 123 0
150 96 3
104 99 15
30 87 0
121 122 12
88 228 12
246 141 20
219 21 15
173 247 0
114 217 18
144 54 8
165 42 14
235 4 20
117 138 15
183 30 15
24 100 7
155 26 18
42 84 20
14 169 3
87 104 9
36 230 10
37 240 13
22 100 11
192 195 19
217 32 5
245 77 20
200 238 6
149 221 9
57 219 19
236 172 11
188 66 13
46 172 2
61 75 -1
164 67 14
42 132 18
58 102 19
16 4 19
219 77 9
225 150 8
102 227 20
176 51 14
23 147 -1
99 1 7
145 6 8
40 76 19
112 17 13
173 206 6
3 151 9
247 45 19
29 243 11
146 119 12
184 250 6
142 203 5
190 97 15
208 204 1
43 180 13
15 52 0
237 143 9
231 143 15
229 126 10
238 145 15
81 55 14
47 8 -1
77 137 11
55 113 13
64 40 7
246 137 1
59 203 20
122 73 11
16 209 17
187 198 6
201 135 12
216 1 8
108 211 -2
242 210 17
15 88 7
196 57 -1
212 211 7
122 177 0
131 115 0
7 13 6
45 232 20
56 169 14
81 45 18
15 43 19
128 101 6
213 126 5
18 247 17
17 22 -2
102 142 5
234 215 16
6 222 5
193 161 8
164 244 4
111 171 3
141 84 3
188 244 7
59 77 10
80 7 7
42 54 10
59 237 9
42 77 6
6 38 16
99 46 14
82 53 8
128 73 17
158 203 14
46 136 11
237 101 14
71 111 2
60 179 3
17 134 1
70 191 7
50 174 6
53 220 -1
238 147 20
36 64 17
58 128 12
196 62 5
150 74 20
163 229 3
244 159 9
223 50 13
154 241 10
2 65 -1
57 186 -1
15 146 0
186 42 14
185 135 13
21 55 15
163 143 -2
40 28 6
156 217 17
56 188 8
48 72 8
167 10 15
68 108 -1
68 220 14
96 241 16
244 202 19
8 110 -1
216 78 16
236 36 18
26 134 2
214 157 -2
163 220 15
184 162 11
205 71 9
83 192 8
214 198 19
115 204 0
101 141 15
147 129 9
45 113 13
111 248 3
23 184 16
241 228 18
124 186 -2
105 36 20
131 119 6
243 93 1
71 100 18
128 91 16
227 218 6
210 200 20
116 100 2
98 136 4
2 190 14
180 62 17
61 37 10
222 199 13
51 153 -1
215 153 10
136 185 4
94 36 13
101 211 7
218 16 13
176 88 14
33 65 13
42 200 1
47 224 14
107 25 17
12 130 4
234 47 14
203 79 14
97 217 15
156 3 14
198 145 16
139 238 3
239 94 19
105 48 16
170 117 17
67 188 -1
37 40 1
182 24 19
124 66 16
212 161 13
209 64 7
143 159 -1
171 239 8
44 65 2
139 249 2
122 19 8
54 205 8
10 117 20
206 95 -1
61 153 19
53 10 14
240 134 9
176 127 12
24 44 7
181 189 5
87 239 20
223 249 11
230 178 11
249 148 0
119 67 12
28 10 16
94 83 3
46 72 -2
234 221 16
80 31 15
200 134 16
180 80 12
65 219 19
139 84 1
26 18 14
106 219 11
233 211 -1
209 6 18
24 101 16
231 71 16
52 147 0
91 225 7
49 98 7
16 111 15
155 222 17
183 249 12
153 227 6
122 213 10
113 117 4
240 158 2
98 199 12
8 197 17
36 135 8
92 238 5
107 41 13
161 30 0
157 245 9
134 245 6
127 175 11
69 179 1
162 214 1
199 14 4
207 45 8
161 42 17
170 11 6
235 127 4
9 208 13
198 74 14
190 17 13
95 103 12
70 242 -2
32 187 19
116 110 5
97 56 20
126 186 19
225 196 20
132 156 9
233 247 7
176 99 9
226 227 3
103 136 0
46 162 14
149 248 -2
27 125 10
28 49 3
196 173 9
82 199 7
149 33 2
7 12 9
1 41 -1
21 58 2
9 6 2
71 192 18
173 115 3
175 57 7
232 229 12
208 238 3
143 101 -1
28 209 17
162 137 4
149 83 4
53 121 7
215 2 8
126 168 20
211 50 14
10 230 9
115 209 18
129 248 5
61 245 18
26 154 8
31 230 10
112 119 6
234 27 10
16 64 -2
211 160 12
193 8 -2
231 157 12
39 40 13
85 165 12
212 36 18
249 145 10
58 43 4
24 195 7
105 198 20
123 38 7
1 153 12
218 186 10
188 122 16
56 147 1
129 149 13
51 197 20
161 66 20
155 247 14
80 137 5
145 66 -2
56 179 10
130 194 7
151 200 13
246 78 8
65 61 7
61 80 18
64 115 10
108 69 19
179 87 8
192 9 15
32 1 19
131 117 19
239 192 -1
5 225 -2
1 200 18
27 30 1
184 84 5
230 157 3
2 140 16
62 68 5
8 74 13
247 207 8
64 85 10
12 140 11
13 46 13
90 50 13
194 27 15
145 245 20
200 8 -1
151 170 11
114 168 4
102 161 16
107 30 10
98 137 7
43 49 10
207 199 17
3 131 5
210 209 8
218 90 5
212 196 11
250 1 2
216 139 14
1 159 20
54 225 0
34 118 13
217 63 17
135 119 8
110 108 4
127 242 8
9 115 6
27 41 8
189 212 16
112 53 2
165 39 6
158 82 7
182 181 10
130 162 7
12 72 14
71 224 5
207 244 17
157 44 8
112 20 12
77 45 -1
237 12 12
134 108 17
5 134 15
114 58 5
137 205 13
232 33 -1
176 162 1
88 174 10
135 68 9
95 79 5
132 64 8
84 181 5
1 215 20
135 167 2
52 113 15
196 19 10
154 156 6
19 27 4
133 83 10
180 175 3
238 231 4
94 105 7
237 187 12
195 101 14
134 151 9
84 67 10
32 160 18
91 167 2
106 129 11
105 183 16
1 160 2
200 68 15
241 53 9
242 182 17
39 202 19
150 173 18
42 164 0
51 4 14
138 46 20
209 135 8
30 216 14
53 111 4
186 17 4
242 47 12
71 240 5
167 48 7
93 113 5
136 245 9
89 214 20
49 181 0
61 16 20
67 162 10
97 86 18
147 99 4
17 180 15
29 63 15
105 14 7
232 178 4
221 33 19
53 156 10
182 66 20
192 174 5
57 7 6
195 140 6
153 204 3
16 181 13
148 195 19
157 1 18
78 9 14
238 87 -1
108 57 10
227 22 7
116 223 15
67 20 9
58 109 1
102 173 1
100 228 17
130 236 11
159 190 3
187 1 -2
136 153 13
185 206 -2
87 154 8
54 164 0
107 157 4
42 62 -2
24 223 19
178 29 -2
42 218 18
7 215 7
26 62 16
197 72 10
64 32 0
144 213 15
99 86 0
171 103 16
163 133 10
231 248 11
239 90 6
219 167 8
101 8 18
28 139 14
229 107 17
11 126 -1
122 248 -1
59 165 3
115 205 18
17 233 4
139 198 9
200 249 4
142 82 1
53 71 4
6 138 15
197 202 2
135 235 2
138 73 9
6 33 13
190 181 16
177 71 18
59 79 17
155 243 17
186 197 2
144 106 2
97 29 0
42 79 13
228 160 0
202 204 16
236 131 17
246 57 19
64 23 5
53 165 6
144 11 12
86 46 7
182 138 -1
51 112 8
163 154 12
131 178 0
44 81 13
123 71 1
12 209 1
92 96 8
77 63 10
162 167 5
211 183 10
105 133 2
190 212 3
99 249 -2
83 162 12
175 36 15
151 77 15
5 69 4
190 10 2
211 171 16
47 46 15
101 162 14
169 233 3
238 101 7
161 196 0
43 219 12
226 9 19
137 93 9
150 179 18
162 221 -1
70 231 5
9 96 9
168 209 2
189 103 -1
100 6 10
220 25 7
239 140 -1
177 202 17
67 230 19
136 24 15
95 154 0
208 52 1
237 240 16
144 153 6
62 243 1
37 202 0
147 148 6
215 157 9
189 214 6
247 44 0
21 112 18
228 68 19
173 177 3
233 153 17
36 139 15
157 100 -1
58 223 14
196 216 9
184 151 8
244 57 1
54 210 8
195 11 15
29 15 9
33 56 19
48 60 20
85 2 5
133 164 13
129 114 4
93 46 -1
217 138 15
240 10 20
36 224 -1
107 60 16
76 158 9
72 40 4
95 33 0
145 247 -1
53 38 -2
30 186 8
95 173 0
225 28 13
229 164 8
175 198 14
8 98 5
165 229 13
158 144 14
32 20 15
146 141 10
95 13 19
143 89 17
177 47 4
174 186 10
115 72 10
6 198 20
158 105 5
67 33 15
23 158 5
194 36 13
84 124 13
121 119 13
246 236 -2
41 240 6
193 10 2
40 239 6
22 60 3
210 34 9
233 198 8
58 197 5
233 106 19
106 168 7
245 232 12
126 129 11
70 33 5
52 238 -2
234 214 -2
181 237 -1
99 175 5
100 61 -2
103 5 6
21 46 4
100 79 14
141 133 3
242 63 2
32 173 -2
140 26 14
1 84 2
222 161 10
235 124 13
92 34 16
99 204 -1
46 60 6
27 16 -2
241 116 6
26 6 13
71 35 20
77 114 4
138 218 13
29 208 -1
100 181 9
163 218 14
153 222 1
131 60 1
248 19 10
149 220 18
155 130 16
108 249 0
239 71 9
117 70 16
161 116 13
246 88 -2
122 2 9
61 199 15
126 48 -2
166 116 20
65 92 12
60 193 5
155 145 -1
185 40 16
225 185 6
117 235 16
65 100 2
174 117 0
183 52 9
153 67 9
132 51 16
149 137 3
214 105 17
33 155 8
189 91 13
117 145 16
50 162 18
9 176 20
32 199 4
103 231 13
78 128 7
247 6 15
234 122 -1
223 87 0
112 109 19
25 33 15
30 197 11
58 236 9
130 67 8
225 82 4
223 118 -2
133 148 2
88 221 -1
186 8 4
54 61 -1
161 186 16
146 83 -2
129 7 0
36 177 11
61 127 13
99 109 9
159 202 19
47 223 20
49 175 16
102 41 5
62 152 6
39 118 17
63 204 12
217 124 -2
123 165 10
47 192 17
237 108 15
8 11 16
155 209 5
78 165 8
97 95 6
120 211 17
176 72 17
182 218 6
28 220 12
205 141 3
177 211 19
176 179 7
245 200 14
73 165 11
27 102 14
165 66 17
130 39 13
225 8 19
82 166 -1
107 163 19
170 214 7
94 5 10
249 250 11
227 76 -1
88 103 14
207 165 19
8 182 9
226 162 5
148 3 10
128 212 6
140 180 0
49 39 7
230 155 4
243 124 0
10 35 9
236 187 10
139 137 0
101 204 7
206 113 9
184 73 -1
79 1 9
125 2 -1
33 176 18
165 50 0
185 169 15
224 244 10
111 211 8
114 139 9
226 244 5
173 43 9
208 131 1
186 95 20
4 228 0
115 156 9
126 20 8
160 181 10
98 201 18
197 93 11
191 9 12
31 69 20
178 24 10
223 73 9
130 5 15
160 117 17
62 208 -2
209 230 20
126 207 12
100 175 6
62 1 8
122 182 18
92 146 -1
155 141 -2
5 56 4
88 166 13
222 159 2
245 151 -1
79 31 16
140 199 4
39 47 9
128 82 15
154 126 13
153 73 14
182 32 11
65 37 12
129 16 -1
244 32 15
208 193 13
92 227 13
143 238 6
141 90 15
189 100 14
94 193 8
66 113 4
102 179 10
23 77 13
186 209 13
146 12 7
6 181 4
90 143 4
102 81 3
42 223 3
68 29 15
194 242 14
134 147 20
199 221 13
121 113 20
46 132 20
119 91 15
108 222 1
51 66 10
57 169 8
137 11 18
243 189 13
35 45 8
227 45 18
138 109 6
186 151 0
97 94 15
247 104 -2
142 81 2
158 10 6
116 27 -2
143 167 0
183 61 13
195 96 2
195 244 19
109 54 2
122 141 11
60 2 3
17 218 14
11 222 5
218 184 9
167 133 2
168 152 8
35 36 17
73 4 1
214 71 11
232 162 10
121 96 8
75 177 17
167 63 1
31 125 6
44 155 15
44 25 6
64 45 7
90 35 2
60 24 12
37 205 10
112 108 3
120 150 5
126 22 -2
54 143 -2
108 183 -1
132 75 6
56 93 16
1 16 13
198 21 10
167 198 11
122 221 -1
126 27 14
132 79 5
188 129 19
151 157 4
172 1 4
233 112 3
130 40 18
197 133 4
138 233 3
57 34 13
146 242 13
31 195 17
189 94 0
208 176 2
136 111 -2
242 97 1
168 170 10
97 78 12
139 33 8
156 27 -1
218 115 19
234 93 -1
197 152 9
170 22 -2
172 28 5
194 139 14
150 242 18
18 83 10
93 194 20
185 36 6
102 8 17
164 181 4
28 101 12
61 111 10
152 31 5
174 112 10
139 49 10
184 94 0
131 118 4
245 246 2
32 156 7
136 191 7
93 186 15
205 206 5
27 211 7
250 93 13
140 136 1
181 34 11
76 157 11
200 201 11
128 164 2
180 146 3
20 246 16
158 14 5
30 192 12
168 163 8
25 56 6
27 137 -2
102 147 -1
223 180 14
231 214 0
14 232 4
183 153 2
99 174 0
2 40 19
248 34 20
244 148 15
31 100 17
137 96 16
113 247 5
137 43 13
219 113 -1
186 75 18
248 13 2
153 193 8
43 54 10
183 51 15
230 64 4
100 112 15
128 222 19
119 194 4
10 48 11
79 151 7
120 183 10
33 108 19
220 131 3
78 154 17
102 5 16
120 59 0
11 190 5
40 158 4
160 111 -1
126 127 0
40 50 1
84 123 -1
70 79 13
225 201 11
30 248 17
97 110 6
243 169 5
213 49 18
196 183 10
139 152 12
167 118 15
23 8 17
123 248 11
166 230 7
78 138 18
213 46 10
104 31 18
220 250 17
100 202 20
101 59 13
3 64 -2
185 88 4
69 51 12
127 117 6
220 104 15
223 204 9
66 95 16
161 210 9
103 65 4
148 119 10
42 92 -2
57 117 9
243 45 5
166 53 19
129 13 19
167 108 12
109 199 19
201 179 19
48 66 6
70 78 11
45 17 -2
209 37 5
94 4 4
227 176 -2
247 96 18
211 63 4
79 232 13
174 7 15
15 14 4
124 170 16
139 27 13
101 193 14
157 116 11
24 137 11
101 161 10
98 235 6
8 240 18
207 62 0
218 95 6
236 65 -1
226 29 18
34 160 19
152 174 13
105 157 5
157 40 9
196 94 4
179 132 -2
168 194 18
228 29 7
39 196 13
217 102 15
153 26 15
35 22 6
81 23 15
13 81 19
162 225 -1
36 215 12
185 58 13
140 104 14
104 203 11
211 153 10
242 212 -1
219 72 0
55 128 13
19 45 12
161 79 15
208 43 5
235 146 18
28 58 17
51 219 11
239 10 5
185 140 -2
111 91 16
191 225 2
70 134 1
207 86 2
75 243 19
214 176 9
53 238 20
233 37 8
124 24 6
79 153 -1
245 4 10
201 243 2
88 116 17
81 196 11
69 161 18
2 126 -2
168 46 5
67 232 19
1 219 7
220 14 15
83 1 -1
191 205 -1
66 219 -1
61 105 8
172 43 8
2 33 9
205 125 18
126 184 8
201 247 -2
93 247 14
17 106 2
78 223 18
157 7 16
14 226 -1
103 188 1
215 12 9
169 186 -1
25 196 15
197 164 14
23 79 16
240 87 3
69 228 18
210 154 19
149 71 12
228 168 6
217 70 18
121 158 11
154 36 1
91 130 0
164 66 -1
15 108 15
205 63 1
118 173 5
35 177 7
15 78 10
85 175 8
207 95 8
209 41 11
246 138 18
62 216 8
216 125 2
154 171 8
215 19 -2
137 135 4
178 236 7
111 218 1
220 2 -1
241 181 12
171 86 1
245 118 -2
56 191 4
35 7 -2
75 209 14
103 236 -2
133 46 7
32 212 14
99 182 17
200 46 -1
91 155 10
46 25 17
92 110 2
133 67 4
5 70 5
209 242 1
42 151 5
179 134 0
206 231 -2
80 112 11
141 135 6
58 20 3
191 5 7
141 142 9
160 125 3
248 11 16
148 88 17
226 145 19
48 218 2
199 179 8
112 15 11
150 102 10
190 101 13
171 32 7
222 2 16
54 1 18
237 81 16
71 67 16
93 52 2
46 154 16
146 39 1
78 129 0
239 195 6
102 113 12
90 202 4
110 73 7
191 181 -2
31 29 7
244 40 13
93 10 -1
198 73 8
219 184 17
221 109 12
147 120 6
9 186 11
91 134 19
127 50 16
229 95 18
176 37 8
219 129 11
60 76 1
147 59 19
175 182 18
97 184 9
211 201 16
12 221 4
173 52 0
22 173 18
114 250 8
135 160 1
112 41 5
142 33 10
126 4 7
178 78 14
41 243 7
223 135 13
99 21 0
40 85 9
159 151 3
179 205 6
192 242 0
23 32 1
88 147 5
154 2 6
112 196 12
226 80 15
123 157 1
8 39 18
7 69 15
55 149 13
55 238 18
50 143 14
235 120 18
114 205 13
34 223 6
54 159 5
81 191 13
91 157 17
62 137 18
50 179 19
245 104 7
120 83 18
102 201 12
87 225 -1
120 244 9
10 227 3
108 34 10
120 221 6
167 157 20
163 91 0
95 180 -1
108 131 11
184 80 -1
172 51 0
236 235 7
128 112 12
176 68 1
89 106 17
55 150 20
59 132 2
102 198 -1
212 45 -2
8 161 18
130 143 15
196 97 19
74 248 -2
161 31 8
211 148 17
32 25 19
248 46 6
211 83 1
114 1 0
148 169 10
101 142 3
145 211 9
74 37 10
90 176 1
162 139 17
187 8 9
64 26 13
108 202 14
215 90 -1
230 156 12
155 56 4
193 121 6
175 133 18
63 185 18
9 201 4
60 211 9
121 114 14
193 144 17
177 133 0
85 146 -1
112 249 1
47 216 10
242 23 -2
220 139 3
64 33 20
178 132 14
203 230 5
233 240 11
32 107 15
222 186 16
71 9 9
136 139 15
50 118 5
224 4 14
199 160 7
222 233 20
135 154 14
39 35 20
199 1 15
169 46 12
26 55 10
232 238 6
198 106 10
220 242 2
225 110 -1
140 125 1
32 144 1
97 168 4
4 200 7
170 7 19
152 105 4
116 220 15
111 219 0
152 84 11
248 200 17
31 66 5
148 224 4
29 95 6
128 136 6
57 98 17
176 201 11
95 34 20
152 210 14
238 240 0
91 36 -2
129 62 2
178 151 7
161 110 2
103 35 9
171 108 19
28 170 0
63 151 19
160 7 10
93 172 11
15 178 13
225 57 13
199 68 17
137 61 -1
15 222 19
219 242 9
4 111 -1
225 182 2
41 200 7
30 207 -1
189 224 11
240 203 4
107 22 4
43 191 -1
248 77 11
152 142 -1
99 96 11
85 43 17
36 46 11
158 204 -1
230 117 3
110 237 2
118 205 20
244 54 -2
106 201 4
11 213 5
125 186 12
64 35 10
143 217 11
173 143 19
145 26 3
3 17 10
132 135 11
221 132 7
203 15 4
174 234 -1
217 43 0
171 1 15
145 110 11
247 175 19
85 248 2
52 114 0
71 183 20
155 193 18
75 204 2
243 2 11
22 156 6
52 234 17
104 96 5
171 193 -1
85 25 8
91 96 12
239 230 14
36 10 6
129 220 5
123 41 7
50 35 6
16 88 4
95 14 3
197 83 8
231 219 5
9 91 10
104 129 10
56 138 0
125 93 0
130 219 1
13 203 3
204 27 -2
153 192 10
46 67 2
49 107 14
220 105 -1
105 249 1
154 196 6
204 195 16
200 221 16
133 52 3
55 204 7
198 144 18
195 224 16
10 32 10
66 155 20
4 91 -2
19 221 15
8 67 9
207 159 -1
117 49 6
49 103 9
221 126 -2
16 137 5
58 173 17
56 81 3
146 132 4
141 127 19
236 25 2
193 182 3
212 173 11
178 71 11
162 1 13
94 88 14
43 192 6
7 248 11
18 88 9
203 65 15
191 244 5
91 50 9
82 233 11
67 242 11
176 200 17
92 131 17
8 75 2
100 247 4
46 170 9
64 155 16
223 63 13
8 97 -1
61 173 14
113 87 -2
55 187 17
37 140 18
169 136 13
138 63 19
32 166 -2
213 215 -2
99 89 11
12 110 8
237 61 0
51 189 20
218 76 19
131 56 -2
33 110 2
190 218 10
156 149 18
157 32 15
247 147 18
40 235 0
36 213 16
55 23 0
62 21 5
192 202 2
194 207 0
171 83 16
242 187 7
110 47 18
191 245 -2
229 158 2
47 156 9
226 78 16
169 172 13
95 203 15
75 25 15
158 128 17
41 135 20
20 243 14
176 133 19
92 176 -2
201 108 8
129 187 8
83 190 17
112 98 5
102 184 2
51 208 17
2 56 2
120 134 14
169 5 3
179 58 15
177 135 16
168 61 12
149 228 2
182 192 16
165 15 0
143 75 -2
212 87 -2
76 201 11
157 87 10
128 227 9
229 168 10
215 125 12
216 229 5
107 249 10
68 49 16
3 9 14
94 26 15
99 76 1
109 130 17
179 16 12
156 120 17
146 210 17
216 188 0
51 22 17
233 236 11
59 44 6
4 17 1
120 232 18
248 96 5
99 171 7
113 29 -2
130 65 20
16 235 7
95 5 16
199 106 18
20 129 7
37 60 -2
163 125 -2
240 245 14
132 120 1
72 128 7
95 194 -1
160 91 7
52 26 15
54 113 4
231 241 7
160 149 20
211 136 1
193 198 16
16 180 16
104 154 13
38 79 16
79 190 -2
178 202 10
229 24 19
18 95 15
107 148 -1
245 175 19
101 223 19
205 239 20
231 237 15
216 9 -1
13 175 12
7 201 8
236 198 -2
220 235 11
179 91 10
68 67 -1
14 52 3
116 152 17
28 163 1
130 233 15
222 39 13
221 11 5
45 14 15
34 94 -1
127 203 0
161 38 20
75 40 15
26 141 18
61 106 6
155 14 12
114 90 16
45 36 18
92 67 0
167 214 0
27 28 3
118 97 20
78 212 13
127 165 17
143 57 20
138 115 7
217 28 9
91 11 -1
82 129 3
19 121 17
131 96 10
241 165 1
250 196 15
136 114 0
207 243 4
112 214 1
24 22 20
83 131 6
65 238 16
147 138 -2
98 83 1
21 86 18
106 153 8
99 50 11
209 248 12
241 148 9
139 177 11
89 23 8
229 224 15
147 168 12
124 136 0
117 83 2
28 102 18
138 114 18
210 106 19
85 153 10
210 178 4
45 231 1
184 55 10
189 35 18
231 163 15
142 180 19
246 23 -1
248 157 8
130 161 11
178 227 7
47 41 5
154 158 7
223 183 4
134 121 13
30 168 8
171 77 12
129 243 5
41 213 9
47 78 13
67 155 5
111 89 8
18 236 14
222 59 2
149 65 7
140 242 14
27 98 1
23 14 14
133 118 0
201 199 16
166 225 4
128 206 3
72 15 6
13 143 16
145 232 19
168 210 5
216 44 20
10 87 3
229 120 3
202 141 12
93 41 14
238 193 6
179 51 13
125 3 19
2 131 18
200 141 10
32 45 11
12 20 3
63 91 16
174 66 12
138 9 4
17 207 18
62 49 -2
119 235 19
72 229 6
59 69 5
6 85 17
182 43 13
60 207 2
34 205 1
65 126 16
125 179 9
187 124 1
26 59 -2
192 232 12
30 8 13
89 80 5
179 188 5
234 60 20
88 95 15
224 21 12
72 142 16
147 246 11
60 62 7
2 204 7
30 214 18
247 105 -2
175 163 10
127 190 1
59 88 10
119 244 11
197 100 7
147 77 5
80 185 6
215 8 8
110 54 -2
7 134 20
164 171 13
49 177 18
113 111 19
112 89 1
196 23 11
119 144 20
211 144 19
143 171 9
242 15 2
177 6 14
125 153 3
177 107 0
83 122 20
175 129 9
6 92 16
179 137 9
61 174 15
198 23 4
3 124 3
40 61 10
143 116 -2
52 198 0
54 127 9
112 208 12
11 167 14
129 127 13
205 168 4
22 187 18
223 197 6
68 46 16
89 243 -2
47 231 19
150 159 3
250 141 19
243 186 13
147 175 8
216 123 12
65 49 15
23 102 17
231 9 -2
207 222 1
66 127 14
242 103 9
2 91 19
186 152 12
160 77 2
120 10 13
98 13 1
225 53 18
194 20 -2
6 82 1
75 239 1
70 127 3
139 223 20
168 115 15
16 17 12
39 197 18
204 237 3
79 182 -1
42 205 5
211 205 20
60 219 9
56 156 20
8 93 16
142 55 13
137 114 9
25 136 16
56 203 16
196 207 9
166 206 9
235 45 5
191 202 10
73 10 12
114 101 15
193 214 7
218 12 14
43 72 15
177 197 20
109 210 10
217 101 -1
25 89 17
215 134 11
76 135 11
10 16 4
82 186 10
39 191 18
182 179 13
166 135 -2
173 51 6
127 71 7
230 54 11
87 83 18
52 19 12
194 228 19
133 97 7
78 192 3
54 117 -1
2 49 5
167 14 4
135 52 13
146 80 0
57 134 18
55 67 12
222 19 8
144 157 9
204 250 6
195 223 12
233 16 19
117 9 18
204 37 10
101 19 11
92 41 -2
4 141 11
9 156 18
66 26 3
111 153 9
103 149 5
99 240 10
246 17 17
154 69 13
181 101 10
15 123 14
13 49 -2
76 232 19
105 236 -2
231 10 11
217 117 0
80 200 10
23 167 10
44 236 4
204 9 15
185 27 18
119 80 7
4 239 9
111 12 9
112 178 18
205 7 9
202 40 -2
2 34 12
197 112 9
217 222 11
218 73 20
167 98 16
144 183 8
53 214 2
66 172 15
183 228 5
166 17 10
126 218 10
160 69 5
150 217 3
32 104 9
36 81 9
227 190 11
109 152 17
104 86 11
86 83 0
172 195 13
167 57 7
184 1 2
242 66 5
178 242 12
140 14 17
137 91 18
91 192 18
138 174 2
70 52 0
86 39 0
6 56 -1
45 157 19
182 105 14
30 26 19
152 243 13
12 204 1
69 199 -1
84 199 20
240 124 17
211 61 5
3 77 13
46 142 4
23 150 18
48 114 17
8 237 1
156 127 -2
115 31 11
217 234 14
8 72 20
213 212 18
156 5 18
55 244 9
166 208 19
240 235 15
114 220 20
214 108 1
235 213 -1
28 87 11
41 214 7
176 193 -2
84 62 -2
169 201 14
30 162 -2
121 192 13
102 120 3
28 82 -2
226 223 2
135 30 -1
94 45 13
64 4 20
93 101 -2
169 53 -1
200 108 2
12 223 13
122 34 20
89 212 1
178 12 17
179 187 11
23 169 4
237 58 9
21 247 10
222 235 7
92 248 8
50 97 -1
80 106 9
192 213 8
226 48 4
165 157 14
75 31 15
94 68 16
66 114 19
193 43 2
138 155 4
64 103 3
73 230 7
72 58 14
175 168 16
238 114 17
174 171 15
111 216 14
73 140 15
205 158 3
60 239 19
5 146 9
222 113 9
163 225 2
217 96 10
244 161 7
83 238 5
89 226 17
67 111 1
76 80 8
59 64 1
64 116 -2
64 215 11
147 184 5
16 8 13
221 100 11
111 86 19
235 2 14
100 153 -1
19 133 0
123 245 3
89 18 15
173 16 -2
193 226 15
137 58 16
135 163 8
187 93 2
9 50 4
107 20 3
15 174 2
15 62 6
112 172 16
177 244 5
188 184 16
219 126 8
177 198 9
200 144 4
66 60 17
106 14 4
106 167 14
161 89 18
168 96 9
34 69 4
155 181 11
238 32 1
185 182 5
243 138 0
206 8 4
202 248 3
166 91 1
117 66 1
30 130 11
141 74 19
184 195 11
68 5 5
5 223 8
245 21 -1
114 102 1
15 2 -1
108 41 7
30 124 11
96 36 14
57 217 0
10 39 12
82 180 6
42 43 3
122 137 2
159 51 5
205 124 9
149 98 9
207 99 11
77 177 6
112 115 2
228 208 7
233 35 18
27 20 20
41 242 19
200 58 9
83 40 20
93 154 17
200 235 12
224 183 5
22 249 19
150 240 3
31 50 14
53 200 12
175 66 0
34 206 14
69 166 10
116 153 12
83 142 2
91 234 -2
197 77 12
132 107 9
86 203 1
173 18 13
23 126 17
188 101 7
224 156 9
11 99 10
90 82 8
172 234 5
184 65 11
237 99 5
73 55 15
25 111 3
67 143 2
61 43 -1
166 44 20
78 14 -2
160 161 11
51 37 15
208 75 16
174 43 18
105 85 8
183 240 3
211 176 13
210 147 12
129 113 9
109 214 2
240 213 9
143 244 0
224 187 18
128 137 9
231 224 7
99 208 7
69 115 4
121 139 5
74 85 12
218 36 10
218 140 20
240 131 13
228 26 20
62 223 13
127 58 4
156 57 10
65 125 14
53 207 -2
65 28 4
16 38 5
87 134 16
67 9 6
7 202 15
65 146 20
85 240 4
109 238 3
205 104 1
150 175 20
41 91 6
120 63 3
214 188 20
187 196 6
108 137 8
134 244 6
232 146 0
80 214 0
152 248 15
102 181 12
69 10 13
148 38 3
237 208 1
235 179 1
189 159 14
140 31 13
139 125 -2
244 85 5
160 92 7
17 215 7
168 155 -1
56 165 8
138 228 7
211 216 10
151 106 17
70 119 19
199 175 10
81 29 17
69 82 1
217 92 14
126 93 6
55 110 12
148 214 16
115 231 5
230 159 11
120 106 18
15 184 7
154 172 14
203 165 -2
80 173 14
221 85 14
230 168 14
198 82 9
212 88 3
53 24 0
192 206 9
182 148 20
222 63 9
211 180 1
76 15 1
5 28 17
240 222 -2
25 192 1
23 31 1
17 202 19
114 32 8
156 118 9
125 121 6
71 97 14
14 30 7
121 17 2
19 67 -2
131 195 15
13 36 0
192 225 5
107 63 -1
33 209 0
21 144 1
240 202 1
167 164 2
76 219 10
184 203 1
75 137 8
91 83 19
36 85 9
125 28 1
151 18 9
152 208 13
114 242 14
49 209 19
85 181 13
184 110 12
43 230 18
2 210 0
122 46 18
25 49 0
140 189 15
62 97 0
202 76 20
225 224 -2
137 130 4
188 64 4
230 29 4
2 159 0
91 3 17
140 232 6
127 215 18
219 117 4
122 90 19
138 135 17
162 92 2
65 182 10
171 134 20
98 164 2
62 56 2
173 108 20
133 36 16
168 63 5
18 115 18
49 30 1
194 122 17
140 247 18
201 174 16
119 176 20
133 7 1
23 187 19
144 111 2
131 55 5
117 14 9
100 51 17
40 114 -1
73 1 18
53 36 16
188 208 5
138 180 3
21 248 7
170 30 20
17 167 4
82 105 4
208 161 18
67 37 14
153 243 12
47 209 -1
225 81 9
89 50 14
202 165 8
63 172 7
139 165 17
128 64 2
1 192 19
233 124 11
222 214 1
16 236 8
208 109 1
34 7 11
5 47 19
91 88 2
