5000 15000
1434 1712 -11
3918 498 8
516 1431 18
4759 884 -17
2718 1610 8
4348 3255 -7
375 4679 2
3882 1856 6
1894 578 -1
3531 4223 -12
3193 2736 -18
2498 3211 4
4625 2995 6
3693 3279 -19
1906 2015 2
316 1390 -19
2229 412 -20
1766 1762 -18
109 1699 16
3980 2550 -16
2405 139 -7
1400 4421 -19
686 3796 -8
1450 2659 17
3624 4195 17
631 363 16
737 3944 6
243 4541 -8
1786 2532 11
891 824 11
240 839 8
3993 2339 2
470 3346 7
4524 2000 10
17 2890 7
4905 1331 -8
2414 2155 7
2908 1725 11
4735 3280 14
2608 4519 -10
4169 2435 5
2546 4679 -10
4809 4930 9
4817 3046 3
156 1488 -12
166 2314 4
1197 1602 9
3665 4877 -20
4350 3671 -8
591 905 6
4203 2818 16
3698 493 19
715 4388 6
1710 1622 -5
148 39 -18
3590 3911 16
1246 2056 1
2106 3548 13
920 2159 -14
1748 4556 8
2193 4759 5
3418 4925 -5
2135 4640 5
4154 3543 17
2097 2797 -3
4659 3562 10
4229 3995 -16
3775 1634 17
1475 3970 1
4643 4393 11
1097 3818 10
4020 2095 11
2143 838 7
69 1815 20
2189 3513 -2
1906 1248 -9
4724 4477 -15
2320 4861 9
3558 432 16
1725 3032 12
2242 2123 12
3419 877 4
4808 594 15
4805 2048 12
4402 590 3
3437 131 -10
772 2318 -10
253 3480 10
1048 1337 -17
1826 3887 18
3259 2436 -7
833 1940 -16
2359 3797 -6
1937 4373 1
3807 4068 8
478 4450 -17
2045 2578 -6
3692 1089 5
3138 786 17
4145 3333 15
2759 348 -20
2825 4406 9
1993 3330 8
2324 4995 -18
4290 1269 10
2825 2699 -11
3599 2120 -8
4060 3680 -6
976 3780 -9
4773 2501 -1
2703 240 13
3141 2020 -6
3380 2527 16
1642 1876 -3
3380 4554 1
3179 474 3
1460 674 10
2793 584 -7
348 4515 -14
2958 443 7
3783 2693 -15
3834 1075 -14
1685 1792 5
4443 869 10
2595 3 12
2249 3810 4
410 3652 -19
2881 4119 17
1067 3001 -6
4921 4160 14
186 4724 -9
407 1281 16
1954 1872 6
1775 359 17
1657 4212 10
713 3767 -10
819 3751 -4
1879 196 -7
4861 2044 20
3316 3113 15
1886 3763 -8
4097 894 14
1319 2902 8
3505 3519 17
4478 3641 -1
3542 4301 -1
1066 4375 -6
3893 2874 18
402 1553 6
2473 4507 -3
1951 2646 8
2056 4409 -2
4966 1514 3
4239 395 9
411 1690 12
2382 3026 -19
3192 4253 -7
3479 1778 -17
4430 837 -7
2576 117 -17
2158 1909 -17
1187 4827 20
2958 1584 11
1261 3035 9
2663 1433 13
1600 493 1
2124 128 12
1819 677 9
3437 3713 1
4412 2297 5
1007 2497 12
4495 4044 -5
3682 2897 8
2788 4372 8
2016 2731 -19
4023 1752 -14
4636 3922 3
3186 735 -12
2397 2582 13
1919 382 6
1362 4761 -3
2739 4494 -13
1435 2808 2
4950 2145 -13
1497 4034 17
3750 1471 13
4133 3510 5
4343 1831 9
3095 1301 -15
4332 3046 13
3729 4040 -16
2013 59 1
157 4018 16
1072 1150 2
298 2187 -12
4767 4783 -18
2470 2406 -14
350 1214 14
1925 3579 19
790 4122 -14
278 3930 16
3637 2750 -11
450 3454 3
2223 1156 1
3366 2504 6
2702 104 20
4214 3077 12
813 3918 7
4267 2479 -6
4041 340 -2
3844 4891 19
381 357 6
4034 699 -1
432 4662 2
2738 3514 -16
3689 4520 -20
934 3845 5
937 3601 -5
2495 4340 -14
4789 359 5
4615 4970 10
3111 4140 13
451 1844 -18
2867 1790 -5
836 685 1
3641 3584 13
4039 2370 15
808 39 -17
3719 1312 -18
4678 507 -8
3503 1951 6
4460 80 -14
1565 1620 6
1534 1316 3
4579 4704 12
1389 2150 5
3912 3495 4
2890 2274 -19
2991 2998 -12
4202 2302 -17
222 3770 -13
4605 3486 -2
896 2621 -18
1145 4748 15
1414 977 15
1892 4337 11
4444 4626 -13
4300 1429 13
3316 446 -18
1007 4047 11
441 1115 -13
1893 201 12
3979 884 -15
3103 1991 -20
3530 1224 2
1381 529 19
868 3157 -7
3787 2638 20
3318 3372 6
2512 1529 -15
2273 2364 -20
4953 515 6
2052 3073 -12
4467 97 12
844 1219 -10
983 4493 -16
4316 2471 -11
1724 1872 -20
2882 1011 1
1076 2027 6
2865 3213 1
4240 1648 9
1046 3972 15
4334 1636 12
3506 2270 16
3773 557 -3
3547 1890 8
2555 1504 -10
2605 2747 -17
2074 2230 -20
4023 1632 12
2799 4013 -9
314 3032 1
4018 1277 17
2520 526 6
4194 2581 -20
4837 1211 0
806 926 -15
1892 1482 1
2348 1562 11
522 4435 20
386 2916 20
959 1833 -5
204 3532 -13
4492 4317 20
88 2121 0
3060 2562 -20
2294 2168 13
1105 2767 16
182 3633 19
1072 1461 18
4803 561 16
147 4223 9
149 4174 9
3991 2199 3
2326 3618 4
671 3704 18
4302 1819 5
1992 2525 18
2547 2521 4
1389 3929 10
3545 4059 -16
2809 570 -11
1671 3479 15
990 722 -5
4263 3755 -6
1945 2064 -9
3106 4008 3
2630 828 15
69 1673 -18
3551 4175 -16
2148 1043 -3
4213 2838 -14
757 2953 -2
3539 842 -8
3377 707 0
4610 4253 -14
1576 1093 -4
3967 335 -18
219 774 17
3372 3636 17
2034 3908 11
2186 4490 6
4244 2675 9
2612 3200 8
3800 4376 1
3450 2024 17
2951 4964 14
2818 1130 -8
4711 1840 17
1836 3958 -19
4554 3523 14
599 1032 -4
646 1368 -20
3154 4676 20
2990 960 -16
1707 1174 -8
571 4826 7
1404 2807 -14
1877 2937 17
1123 2392 -8
4187 4346 0
1152 2966 10
2965 385 15
4744 3 9
2101 4427 -2
3851 2628 -16
3107 2716 -10
1653 354 -18
1151 2802 2
3548 4788 -18
4593 1492 15
2644 4825 -11
3161 4720 11
2870 1894 1
4021 2381 -15
3194 665 -7
2927 2635 -16
1453 2628 5
2872 2224 4
458 4349 -17
1225 4609 -13
1597 3579 -7
4718 4132 -1
2973 3516 -7
3471 1251 -15
3248 1734 -11
1755 3466 13
3364 3212 2
641 3090 2
4436 3264 -20
2640 2208 8
3417 3259 -2
3801 4714 18
2690 1846 4
2225 809 3
959 1739 13
1422 482 -10
2329 2253 -12
2055 4356 3
2472 4936 -20
197 3229 4
4387 4278 14
3772 3236 15
4715 2836 -9
748 523 1
2265 3814 -9
234 1468 -3
2773 2050 -12
2190 2152 13
654 4263 -19
1850 2671 -17
1749 3384 -9
572 1593 -9
2203 327 -19
829 1282 14
557 2012 8
890 4496 -14
385 761 10
4740 2794 4
338 34 -3
796 3487 -3
2064 4367 -18
1626 4807 -15
4395 4659 12
1837 4728 -5
166 3014 -10
1489 1173 0
465 4422 -4
986 2359 8
364 1505 4
2579 728 -11
2250 752 -9
4306 1445 3
1278 2033 14
2046 2066 10
2447 4227 -5
1196 260 11
4200 3239 7
3968 465 -10
3422 4346 -14
553 1954 17
2872 2070 1
4540 1630 14
4206 2470 -19
2663 2540 -7
1700 54 12
38 1097 -18
4855 4567 13
1973 2641 12
4459 2572 -16
3666 492 1
701 2703 18
1750 728 11
1006 3625 2
2377 1052 -20
3408 808 14
1249 664 -4
115 3939 -5
582 741 -17
2340 835 16
1559 3235 9
2817 703 8
4111 1115 12
2816 317 -17
2904 3620 19
1329 4128 -11
1087 3762 -8
4431 4955 10
1747 3393 -14
2062 4228 3
3948 155 -8
966 620 -7
2361 3456 10
3358 3434 4
3951 3832 -10
2678 3766 -17
3875 2502 -16
2856 4258 -15
299 1732 13
4962 466 -18
2053 2473 8
3509 4409 -13
643 4698 -9
4149 1426 2
2797 680 -12
1858 1350 15
1924 2744 6
3588 4082 -10
3200 2756 20
1549 3547 -2
1142 3318 1
2711 4742 8
4504 614 -10
4715 2937 7
3548 1288 18
2323 3081 15
4424 2312 -11
3307 1301 -11
237 2696 -18
3252 843 0
4940 4836 -8
1367 3261 18
3762 2669 2
4122 4346 -4
4679 1930 7
4421 3311 -16
4149 2736 9
1142 2139 -4
822 4539 14
4515 2353 18
4770 4982 -5
4171 2611 7
4216 1870 -8
2858 712 2
557 756 3
1155 4887 11
3562 1412 14
3689 4434 11
2756 3596 -6
1016 1881 17
1463 743 -2
902 3722 -20
2270 1876 19
280 141 11
1625 296 20
1173 4758 -1
4797 3427 11
1958 1023 -9
4884 3191 20
1564 1870 4
2156 1093 6
289 3892 10
3101 2020 -12
1733 420 -5
4458 1152 -19
2944 746 4
2319 4543 -7
4 1640 19
2345 1996 3
783 2824 -19
1928 2555 -2
737 2580 10
1977 3573 -14
2421 3070 -16
1529 4812 1
3533 1885 7
1690 1644 -14
4179 4598 -11
2242 1517 -8
3551 1111 -12
4424 2869 0
2741 3051 -16
3766 970 -11
1562 3026 2
3032 4717 16
4684 1991 18
1180 4413 1
3179 2728 -11
445 307 9
3567 2116 15
2131 2159 19
426 366 17
4269 2451 -8
233 785 9
4083 786 -1
2570 2284 2
3048 1422 8
4275 1720 5
3576 2793 -20
3651 3585 -15
90 594 8
3666 351 -7
243 4471 18
2935 2689 5
4281 4333 -14
60 1531 -10
2552 4412 19
4783 2431 -19
3800 303 -16
2289 334 -10
1541 3952 -10
604 2989 -5
575 1354 10
3032 1359 18
92 929 -20
1430 2205 1
1260 2106 -1
810 525 8
2192 547 3
2847 2918 -12
1270 1211 -1
1019 2749 -11
2981 4423 9
116 850 18
1773 4258 2
657 2973 10
4801 2456 5
1014 685 -17
2298 2857 -10
2790 4879 -11
1600 1397 3
3604 4703 -10
773 4875 2
2922 4819 5
3921 325 -11
3607 2264 -17
1987 4337 -3
1680 3464 6
4130 4369 -1
3778 739 13
1616 4494 -19
71 2754 -9
2283 1808 11
3135 3011 -13
2075 267 -15
1911 3133 -2
391 4049 -1
4583 4187 -16
1048 1903 -17
1660 2700 -18
4616 3705 -12
1867 3855 8
3369 1656 15
32 2026 3
815 87 -16
2440 872 6
1495 4056 -15
505 4370 -16
3680 2039 -1
4930 2175 4
262 3786 -3
2184 2325 -12
1466 3325 -1
2618 3256 -1
4025 856 -2
270 891 10
4424 1167 -3
1207 1622 16
354 1916 -20
2756 3100 7
3254 1675 1
2031 4068 -2
3218 2345 -14
704 4634 12
2140 2952 18
4046 3655 -13
3770 1233 16
1 319 -14
1617 1556 -11
650 2180 -17
1641 3464 -19
3410 3032 20
1846 1716 -15
1078 3206 4
3016 710 -14
2703 3538 2
4884 373 19
2256 2026 -1
2413 3687 -13
4237 1838 -7
4752 4659 3
2461 2891 8
2328 4861 15
4235 57 4
3215 4406 -8
73 4776 1
3319 2517 -18
1971 1053 4
3668 344 18
4525 2635 -18
1470 4452 16
2522 2745 3
3438 4511 10
3837 4277 -7
2589 4627 -10
2399 1147 -14
430 2132 -13
4026 197 -5
450 4581 -16
616 2571 2
317 3118 9
4857 1737 -16
4203 271 -17
3898 895 4
4349 1896 14
705 2556 5
4951 1268 18
4236 971 -15
1289 2059 20
1940 3946 -18
4362 149 -6
913 2635 1
75 3240 -17
1298 4156 -9
1696 2532 -8
62 273 6
2468 4356 -10
2658 2809 -5
3938 1166 3
3202 4409 -20
1132 4279 -8
4797 789 -18
1349 1793 16
4336 1700 -14
1835 332 -5
2256 909 -7
3387 23 18
4611 4312 13
3086 764 3
657 2325 0
4297 1690 -12
4923 2458 0
2232 3421 -17
2367 1858 7
1243 860 18
3603 1206 4
1037 3874 -10
1473 3861 -10
1372 3246 -12
1913 2088 -6
252 3801 14
1232 4718 19
199 2189 -5
2508 3591 14
4238 2217 12
3964 3506 -19
4418 1431 0
2761 2567 -1
2102 1673 -17
1196 1600 18
1828 1181 -5
3218 1327 -12
3081 3239 15
1823 1440 -14
202 4968 5
2158 238 -17
2764 1200 12
3699 344 -19
3006 4739 9
3078 1107 4
1850 72 18
1707 320 -1
4832 4180 -5
2356 2052 -16
61 1516 -17
4544 737 13
3041 4085 2
475 4698 9
4080 882 -5
378 1654 12
1400 391 -11
2256 2579 2
442 2524 5
2358 2001 -13
879 4645 10
659 2927 -8
850 587 10
3645 3027 12
4794 3695 -7
500 2437 -14
622 2573 -16
2881 2600 -11
3872 533 20
255 259 15
2713 375 -6
3571 1343 2
360 1683 8
1478 2058 9
4158 1489 8
3110 3476 -3
956 1591 -13
1309 4640 -16
1922 569 18
3883 3461 0
2668 2421 9
1550 2275 -4
2013 3831 -13
2107 4175 -19
4648 4771 -19
2519 4536 8
2936 2682 -3
4881 769 -4
514 473 -10
1151 4273 -17
1243 1097 -1
1488 1553 13
3298 2684 17
1067 766 -2
3293 4592 18
1280 4128 -2
246 1707 8
3510 2114 -4
514 4994 8
2008 1734 12
661 2842 18
1619 1700 18
1332 3306 -4
4649 1738 2
543 311 -1
364 4603 -3
1410 4570 -1
1332 3656 -3
935 1445 -13
2032 3398 -13
2903 1789 -6
3885 2657 10
488 1971 13
4682 1241 -15
3361 1016 0
4907 4770 7
3350 2991 -16
957 2110 -14
3044 54 7
2352 281 -17
2737 778 -3
3057 3722 -1
935 218 -16
4626 129 -18
1845 4868 -16
1357 4367 20
4797 184 -8
3195 3486 -2
3577 2760 10
3685 1238 14
3311 2069 7
3502 3082 14
416 2859 -16
154 312 -17
4666 177 -5
3598 3133 -15
2677 1535 -12
4792 132 8
72 4688 -20
4696 4452 -19
2192 4412 -12
1419 3079 3
3076 1690 -19
1637 2515 -16
4312 4390 -14
1678 2010 -9
3507 687 -5
3472 1136 17
419 348 19
2322 4523 3
2701 4369 -5
3122 2586 -4
3486 3414 2
1257 2727 15
3349 1611 -10
390 92 15
480 4230 -14
4964 3297 -11
2947 4236 -12
3581 4010 -8
1541 2210 -5
4542 1490 -13
1859 2677 -12
542 3976 16
4901 4301 13
4962 1042 19
1610 1125 8
1801 2248 1
550 3166 9
2818 723 9
4558 1493 -11
3022 1140 -2
1974 689 -15
4957 1937 20
3034 3839 -7
2423 1512 20
4339 4873 10
2262 413 14
1644 3297 2
2751 3673 0
2185 54 6
1422 220 -13
1988 4156 -15
4158 2599 6
3005 516 11
1465 4753 -10
544 4203 -13
1527 3570 -14
3554 289 1
1848 857 -4
1816 974 -3
2491 3197 -4
886 4449 -20
1959 3883 -18
565 2588 15
704 4834 -13
4960 3194 -18
4599 2448 17
4115 687 1
594 2547 18
4952 3581 -17
2267 1049 9
1046 3503 16
4556 4648 -19
1317 2052 13
2474 2022 0
230 3077 10
1975 1667 7
3151 832 -7
4388 4791 -5
1024 4358 -13
2427 421 7
726 141 10
2980 4562 -20
4434 1268 17
3159 3732 -18
3429 1841 -20
3599 3672 20
4077 3594 18
3794 3857 -1
3671 30 16
1958 1748 -15
3205 4247 -7
18 336 7
2693 1554 6
3661 3756 -1
1697 324 -8
3126 625 -11
4441 2020 -8
1161 257 19
1464 1845 -9
1476 4343 12
1864 4226 -1
4296 345 11
1399 338 6
2840 991 0
2130 2178 17
475 2433 -5
1057 2795 6
2831 871 -17
1490 1444 -3
2468 3552 -20
4655 2352 0
2019 148 -5
1331 4573 11
691 2063 -18
3694 4659 15
2729 2639 4
1132 2843 -4
2369 3032 -7
922 3981 -3
2069 3778 -9
3110 4689 19
4249 2411 5
1304 2838 -15
3675 4139 -6
3651 2741 2
2733 704 13
3672 2387 -16
4699 888 -15
4760 3237 -5
3544 4833 17
2224 3746 9
1713 4098 -12
1122 243 3
1764 422 7
3928 3156 0
2408 959 16
4929 3337 -15
609 2201 2
1432 2795 2
1508 2406 -1
784 3181 6
4100 4557 -3
1813 4003 18
4120 4443 17
3226 540 -17
842 3286 9
4909 209 5
3559 2725 -1
3880 4212 17
764 2590 7
2514 990 -1
2815 3451 16
3011 64 2
1639 4996 8
2602 1730 -12
4188 2916 -18
2419 4948 8
432 873 -8
3846 737 -15
2643 4768 -19
3143 476 10
2794 769 -16
2232 2037 13
4968 2811 1
842 2191 -11
1199 1422 12
3776 828 -7
28 4726 9
2648 4688 -9
2437 398 -13
2935 4580 -5
427 2773 -15
3665 1655 6
3434 4031 -5
1480 2401 9
2186 3045 5
4649 4374 -20
2019 165 3
2774 2328 -11
3800 1787 3
2590 2700 -3
4803 991 -10
3095 2582 8
1874 2863 -20
2461 2511 -14
3498 1701 9
1515 1290 16
3413 3405 1
3787 1439 8
500 3353 -11
3768 2820 11
1083 1902 -2
440 2291 -6
2131 3475 2
3322 567 14
4907 3120 -17
4047 3890 -14
1939 2689 -20
1255 4894 -15
1754 4837 7
4620 3813 -15
1492 4642 3
678 4511 -18
4286 2185 -20
2787 3631 -6
1040 1614 -1
3553 13 -6
4749 56 -14
1921 4647 -11
4529 1116 -11
4755 1672 12
513 1266 -4
4200 4884 17
4192 2409 -3
3670 4746 -19
4523 829 -19
2358 909 6
1373 2903 -4
2834 504 -19
970 2676 -13
4751 1589 -8
2948 553 4
2767 4246 -8
3745 3449 -8
2587 4064 16
4655 920 -3
2649 1992 7
90 4672 17
2357 4764 -12
4368 3696 -7
2836 1610 -7
596 3237 -5
3078 201 13
732 2766 6
94 2330 10
2494 1409 -10
2453 980 7
191 3251 -11
1032 3377 4
2567 1254 8
2557 1262 -16
3027 166 13
2616 4690 -9
3923 2975 2
3053 4760 -5
1651 2854 -19
183 2924 10
2614 4357 -10
1123 4105 -4
2960 1241 -17
2751 774 -19
4408 983 -9
235 3665 -6
3974 39 -10
2919 448 -13
2883 1989 -18
4199 3280 11
4381 2158 19
4056 749 19
4 4978 -19
3414 127 15
3416 3878 19
2922 1957 -10
3377 2726 -20
4291 2594 2
3293 1024 -10
4318 4043 6
3793 4136 16
3309 595 -13
3003 908 6
1104 3723 3
4279 2163 -8
1949 3045 -9
3030 669 -20
4947 2692 3
4160 1440 -18
1296 458 1
2977 2332 7
4913 235 -20
2455 313 2
1647 3969 -6
3127 2698 -5
4349 446 10
482 4218 1
3446 914 2
501 157 -8
3047 1120 12
217 3664 19
4302 1166 10
4650 1193 6
2432 831 6
4107 618 14
2686 3535 -1
139 4700 10
1333 1552 -5
3306 1774 -3
2547 4917 -6
1776 1565 -20
2053 1345 -6
1588 249 13
2 3998 1
4172 3862 -16
3197 1750 -19
1462 1155 -3
4413 3751 18
147 4938 3
613 4499 -8
1567 1130 -11
4478 555 12
3182 4474 -18
620 3104 1
3003 3286 -8
2186 3684 11
1885 2611 9
4776 4069 -16
2151 869 -6
3883 2085 -5
4515 180 14
3131 3621 7
1824 1848 -5
1263 1058 -7
1438 2672 9
3869 3162 -16
878 3693 -10
1928 1193 -12
3093 1080 14
1223 4296 12
1013 1987 -9
3121 2922 -7
1540 309 -8
4764 4853 -19
1900 4056 11
1806 400 8
2945 385 13
1039 3623 7
2279 2145 5
2691 4941 19
3863 768 11
2137 1255 13
2458 2914 -14
3356 2331 14
666 1456 0
2217 1754 6
4488 226 1
2819 1313 10
2767 4552 0
1252 1208 20
2229 558 -20
2475 4293 8
4876 1506 12
1064 3479 10
3680 423 -4
3976 990 -5
3942 4368 -7
3110 977 6
1474 1721 13
427 1923 15
1554 2667 0
4986 593 9
651 1536 5
3844 3364 -14
192 3426 -5
4241 4057 -12
4631 2597 -6
964 2782 -5
4577 3339 7
3402 3205 2
1921 455 -8
4885 2092 -14
1206 4458 -2
3457 2534 10
1086 233 -1
2927 4701 -5
4709 493 -4
971 4797 -8
4063 4422 13
1238 601 7
3641 2364 0
4376 4466 3
3663 2392 19
3766 3339 -18
2526 3301 -19
982 542 -3
617 3844 -12
4851 4700 -3
2576 2147 -11
4822 8 4
31 2311 -18
3646 4989 9
2416 2724 -16
2354 3057 2
1397 2569 19
1827 2523 -3
4087 2124 16
941 1133 10
1192 3197 14
1203 4396 -9
1130 928 16
3065 3533 17
1634 4138 -4
1895 124 -11
1290 4376 5
2412 2289 3
1910 3378 -12
967 147 -7
1785 1605 16
3859 2949 -3
2377 3256 -16
1935 3368 -18
4093 3280 3
4306 3331 11
485 2315 3
1422 1881 1
386 4142 -5
2065 1469 -15
2990 3937 -16
2150 2541 19
428 4459 -18
2796 3343 -18
1773 4189 -13
981 229 -1
356 3151 -9
1533 4107 -19
61 4223 -4
2300 2216 16
1923 4768 2
603 3473 14
4449 4856 14
4989 2588 -7
1448 1751 -6
2711 3199 6
3660 1442 3
4518 2032 0
3870 3869 -6
4940 2518 6
504 1974 -1
3441 2188 20
4055 1229 12
1678 4879 17
3421 139 -20
4946 4027 11
938 2396 4
1468 3079 17
937 758 -15
2328 4094 19
1219 1975 -10
2607 2215 3
3288 2359 -19
2235 3298 -6
3062 2374 -17
714 1593 2
3379 3372 -10
3429 2184 -6
3213 2101 -4
4671 11 4
148 4613 20
3676 2434 -9
3940 4617 -16
2215 2340 17
2125 1352 7
2919 4078 -16
1965 2368 6
4930 2985 15
2891 1000 11
454 4116 2
2474 2039 15
909 3881 18
4133 1646 14
558 1808 1
272 3483 -10
4636 1110 14
2253 3393 -1
520 1828 13
3267 1398 -9
2475 2207 4
2974 3697 -6
439 701 3
2363 1418 15
1474 2034 16
1581 1827 -3
1348 4540 -8
4652 1483 -7
1007 4626 -9
1355 1603 17
2447 361 -15
3578 1730 8
3311 3842 14
2975 545 -2
411 4567 19
244 2731 -1
1778 1487 -4
3681 145 3
1115 4498 17
4978 958 18
4752 1915 -4
1564 3445 -12
4518 3722 7
2685 3386 17
585 221 -11
4206 4241 15
3759 2420 -19
538 2747 -3
2267 3099 -1
1324 3774 15
1015 1232 -15
4569 3866 3
670 4313 -1
1961 4847 -11
2649 2793 20
4830 2578 14
4631 3601 3
4770 2807 3
560 851 -12
2852 2089 -16
447 771 -15
3623 1752 15
562 4256 -17
1891 3450 -8
1710 1860 -16
2502 3862 2
4059 892 2
3951 2502 18
1871 1930 10
2881 4420 16
4188 3451 -12
598 2472 13
1617 1915 17
4140 3387 8
2071 3343 3
3269 792 19
1815 4155 15
2125 2967 -18
2313 4451 5
2755 1482 14
2380 961 -2
2435 4454 8
4217 3213 7
842 1434 10
55 4416 8
1137 565 -1
873 4748 16
2017 1980 6
4061 4756 -3
1472 783 17
1709 3431 19
164 3134 12
3847 335 1
1573 117 -9
2989 3086 0
3304 123 3
3813 4567 9
2851 1330 17
1821 403 0
339 570 20
2441 3890 -15
1332 1307 12
2953 1298 14
4927 3592 -1
2957 2199 -5
2347 2112 5
3284 1090 -20
779 1216 15
2685 197 -2
2859 435 -13
1654 3444 17
4443 4695 17
467 407 12
1763 2069 17
3374 513 -19
3977 3041 -12
734 4588 -7
4209 769 17
4474 1128 -9
283 4872 3
4920 985 15
3737 2979 19
3964 532 10
3182 1623 3
4346 4785 0
3780 260 -14
1883 1487 -3
1011 1781 17
4342 1210 -17
4797 4979 12
3188 2063 -3
4231 901 11
4033 2401 1
394 1512 11
2339 424 -11
2088 2245 -8
3781 4716 -3
3257 637 -5
1992 1360 17
1283 3975 -11
1013 1086 -10
4071 3968 11
2084 1964 -10
2956 1173 5
1777 3144 17
548 3450 -2
3561 1954 -13
804 285 -10
327 2025 0
2891 2261 -1
990 1353 -8
2360 1555 2
4282 3682 -2
3282 3012 -3
985 3775 2
190 1646 1
3175 678 5
3979 1087 16
2960 115 -17
1205 1328 15
3052 2228 -1
2541 1585 10
3964 1329 4
740 4153 -3
1559 3462 8
2225 935 -20
817 3595 4
3890 4593 5
1116 2629 -16
2272 3391 16
1573 3343 -17
2780 3318 -17
304 2596 -19
2893 2617 3
2230 1908 12
1435 2709 6
2795 594 -15
1061 3250 13
4328 1956 -17
1336 1571 3
768 3062 4
2733 3713 18
291 1835 15
1485 4748 6
4462 3837 -20
1134 1442 -4
4813 4672 -19
4468 761 -11
4418 1265 19
2330 1742 -9
2249 2517 -19
3988 1358 -14
2914 2600 -17
2333 771 -19
4494 1419 -1
3880 3345 -5
4549 555 9
286 4948 8
4702 301 1
2156 4597 -7
212 1480 4
2893 1967 0
4810 3146 11
3157 3883 -2
2454 3657 8
2020 4349 -12
42 3465 7
3294 1755 -12
3473 204 -7
3736 586 -5
3840 4039 -2
210 1273 2
1064 828 -10
1292 4719 8
3921 1645 -6
3865 1052 2
2403 4802 20
4291 2848 -2
2953 3201 15
2349 2209 -17
3140 403 8
1864 2114 1
1896 1306 10
4632 4218 19
2860 1397 17
2095 404 2
2510 2396 -13
2047 3631 15
2546 3465 16
2440 2585 17
4980 2645 14
3433 1678 -13
2555 3422 -5
3920 1151 -19
4995 2918 20
1528 3466 -5
4760 3352 -18
4198 255 0
4309 1513 14
680 2875 -12
4598 834 9
1682 4658 -5
3642 410 -11
2098 3153 10
3150 1001 -4
4072 4147 6
3585 2639 14
3825 4755 -2
2548 2065 -18
3192 2589 16
322 491 13
1356 2694 17
1659 4332 -15
4134 4664 -8
565 4449 -7
4920 2166 5
1454 4988 3
1391 1994 -1
342 2454 -10
1074 2270 15
3 469 7
72 4264 -14
346 3178 -19
2394 2910 -20
2100 951 12
3490 1913 -19
4905 4658 12
2279 3168 -11
1785 2768 -7
1516 502 -1
2971 4446 1
101 3308 -4
321 1134 8
3151 2409 -17
314 4689 8
1150 2763 -9
3385 545 -7
1657 2276 -3
2320 3455 -15
4629 1424 -9
3877 4697 -8
1777 182 -12
354 1820 -1
2095 2133 10
4239 4085 17
2239 958 -18
2953 2725 2
4373 1448 -13
1197 3013 13
4357 4542 5
1523 4493 -11
750 2575 17
718 4532 18
2980 2658 -14
3383 404 -15
2606 9 14
3964 1049 -8
642 504 15
3508 2682 13
71 2030 12
1958 656 -12
880 3569 -2
4812 4323 0
1737 322 -18
4842 3318 -19
2414 236 6
3776 2523 -18
423 1748 7
690 91 3
1016 1892 11
2531 4609 13
4341 4041 -17
3809 859 -4
1894 1347 -13
3901 21 -9
4877 3954 13
408 4528 -15
1824 4400 -7
1588 3310 14
2345 1033 -15
2999 2613 -8
942 2609 -14
702 3866 2
1425 3524 3
3562 3719 -10
2235 3346 -20
3160 1522 3
4902 4132 -14
760 2828 -8
372 1268 -5
2470 1773 20
2526 3562 10
3441 4042 20
3771 3571 15
3084 4159 -14
649 2016 -9
4098 1707 -1
4639 4573 -8
3090 4194 -15
1525 2795 -12
994 25 -7
2026 3938 2
3025 2738 8
2245 4264 -5
42 1786 -10
2818 544 -17
1638 1591 10
1275 3492 -1
1716 216 -14
1252 3192 -18
2452 2287 -20
2779 4411 -5
3689 1879 14
2954 1590 -6
4517 3482 11
3763 3194 -2
2468 4127 10
3214 471 8
4732 1771 -1
3979 4888 -20
1496 3517 9
1750 887 -1
2639 3858 5
1673 2537 -15
1528 4851 -15
1773 969 16
1231 3038 19
4524 4483 16
4282 4579 18
2532 890 11
4999 218 -10
1101 1852 -13
3006 1245 20
1696 2092 -2
1200 4748 20
3284 1305 8
3111 978 13
3559 4259 -8
3926 1320 15
2822 287 12
3160 2486 11
2981 2401 -9
3903 3712 -9
2935 4440 3
212 3025 -12
2364 2647 2
1078 4517 -15
673 4096 -14
2144 2507 -1
2797 2290 8
3380 320 18
3102 3983 20
2555 3390 15
4593 2152 -20
896 1440 15
4792 1744 -19
4303 2192 10
868 1674 4
2761 2623 -5
3422 4827 6
3568 57 0
3114 2252 2
1183 1528 14
218 2416 15
545 4087 -4
4412 924 -4
2458 2084 5
1841 2033 -11
1460 4975 2
3030 3796 -11
1169 255 20
3846 1784 2
4546 1179 -2
162 1996 -9
1242 1504 16
3977 4093 -16
4855 3044 -8
2665 1118 9
3936 1521 12
4313 3301 16
4672 999 11
3244 3583 20
1912 1326 12
431 1943 15
1585 2324 -4
30 266 13
755 2726 4
2904 957 -14
2981 1040 8
4840 2324 20
3345 1103 -13
554 4186 -20
2182 1731 -2
2195 1781 -10
4940 3601 -7
1916 4706 9
181 90 7
1103 3429 -4
3244 3270 -1
4103 4516 11
2044 664 8
4723 196 11
4915 356 19
3314 265 -17
4136 642 0
4066 4208 -11
2545 391 -1
494 756 8
2971 3353 20
2165 4743 -3
2524 2586 -9
4347 3488 8
3078 3996 -13
4039 2594 -17
3470 1355 -7
2173 3048 -17
